State,County,LACCESS_POP10,FID
Missouri,Chariton,2490.548009,1011
Missouri,Christian,12617.66711,1014
Missouri,Clark,973.6147494,1015
Missouri,Clay,64190.51615,1018
Missouri,Clinton,1607.112487,1021
Missouri,Cole,17864.8788,1022
Missouri,Cooper,4062.667387,1025
Missouri,Crawford,1072.462405,1028
Missouri,Dade,509.4129906,1030
Missouri,Dallas,3082.618414,1032
Missouri,Daviess,1858.792288,1036
Missouri,DeKalb,4870.34622,1038
Missouri,Dent,2424.650856,1040
Missouri,Douglas,4409.429706,1043
Missouri,Dunklin,2360.677795,1045
Missouri,Franklin,7469.878016,1047
Missouri,Gasconade,1037.134528,1049
Missouri,Gentry,222.8904903,1052
Missouri,Greene,56141.43174,1054
Missouri,Grundy,2940.971653,1057
Missouri,Harrison,2327.621424,1058
Missouri,Henry,5770.834225,1061
Missouri,Hickory,673.1807777,1063
Missouri,Holt,4888.102797,1065
Missouri,Howard,2682.351477,1068
Missouri,Howell,7477.262876,1070
Missouri,Iron,2027.34122,1072
Missouri,Jackson,160187.6783,1074
Missouri,Jasper,27782.73953,1078
Missouri,Jefferson,61105.10913,1082
Missouri,Johnson,8549.138976,1087
Missouri,Knox,797.6405445,1091
Missouri,Laclede,7098.378973,1096
Missouri,Lafayette,5315.089432,1099
Missouri,Lawrence,4154.730931,1101
Missouri,Lewis,4239.897235,1104
Missouri,Lincoln,7529.67624,1106
Missouri,Linn,3385.757081,1109
Missouri,Livingston,1618.605003,1112
Missouri,McDonald,1698.940809,1113
Missouri,Macon,2399.787462,1116
Missouri,Madison,1962.252572,1117
Missouri,Maries,502.9680958,1120
Missouri,Marion,4516.12793,1122
Missouri,Mercer,484.3761392,1125
Missouri,Miller,1027.745933,1128
Missouri,Mississippi,76.50286436,1131
Missouri,Moniteau,1399.118718,1135
Missouri,Monroe,381.342652,1139
Missouri,Montgomery,1282.675614,1142
Missouri,Morgan,617.2986112,1146
Missouri,New Madrid,580.413463,1149
Missouri,Newton,11958.7954,1152
Missouri,Nodaway,10788.00453,1156
Missouri,Oregon,1870.649086,1158
Missouri,Osage,2112.880925,1164
Missouri,Ozark,5361.925153,1168
Missouri,Pemiscot,1351.220594,1170
Missouri,Perry,2961.73371,1172
Missouri,Pettis,7060.193139,1174
Missouri,Phelps,6252.019431,1176
Missouri,Pike,4435.38341,1179
Missouri,Platte,31210.58892,1181
Missouri,Polk,2325.005918,1183
Missouri,Pulaski,8739.241536,1185
Missouri,Putnam,1345.890522,1188
Missouri,Ralls,925.3850981,1191
Missouri,Randolph,3998.318825,1194
Missouri,Ray,3120.91556,1197
Missouri,Reynolds,3035.118411,1200
Missouri,Ripley,3137.354877,1203
Missouri,St. Charles,140644.5722,1205
Missouri,St. Clair,846.5843191,1208
Missouri,Ste. Genevieve,5171.484781,1209
Missouri,St. Francois,9530.908138,1212
Missouri,Saline,5841.773842,1218
Missouri,Schuyler,3644.476508,1221
Missouri,Scotland,624.990914,1224
Missouri,Scott,11167.28108,1227
Missouri,Shannon,2466.859644,1229
Missouri,Shelby,2547.791513,1232
Missouri,Stoddard,1705.324635,1236
Missouri,Stone,210.0586521,1237
Missouri,Sullivan,1795.836742,1240
Missouri,Taney,10700.58215,1242
Missouri,Texas,4700.378589,1245
Missouri,Vernon,4071.263126,1248
Missouri,Warren,1865.258682,1251
Missouri,Washington,4625.033714,1253
Missouri,Wayne,4514.764892,1256
Missouri,Webster,1583.594547,1258
Missouri,Worth,644.1524837,1261
Missouri,Wright,2235.462516,1263
Montana,Beaverhead,1962.665066,1269
Montana,Big Horn,6049.122884,1274
Montana,Blaine,2207.767173,1124
Montana,Broadwater,1493.780505,1132
Montana,Carbon,3620.801168,1137
Montana,Carter,1159.999998,1141
Montana,Cascade,19813.15053,1144
Montana,Chouteau,4149.645857,1150
Montana,Custer,4762.42387,1153
Montana,Daniels,1750.999998,1157
Montana,Dawson,3711.463467,1160
Montana,Deer Lodge,606.9858832,1163
Montana,Fallon,648.4119066,1165
Montana,Fergus,3412.007358,1169
Montana,Flathead,10736.59978,1173
Montana,Gallatin,13597.37467,1177
Montana,Garfield,666.9303579,1182
Montana,Glacier,3349.211644,1186
Montana,Golden Valley,884.0000031,1189
Montana,Granite,1957.509309,1192
Montana,Hill,7498.048533,1195
Montana,Jefferson,3475.328458,1199
Montana,Judith Basin,1276.11046,1202
Montana,Lake,5132.506384,1207
Montana,Lewis and Clark,15646.64429,1211
Montana,Liberty,1178.959997,1214
Montana,Lincoln,2927.901758,1219
Montana,McCone,1596.989015,1223
Montana,Madison,2837.960161,1226
Montana,Meagher,1890.999996,1231
Montana,Mineral,1971.443647,1234
Montana,Missoula,30018.17335,1239
Montana,Musselshell,1447.183261,1241
Montana,Park,5859.783571,1244
Montana,Petroleum,494.0000023,1247
Montana,Phillips,1535.888885,1250
Montana,Pondera,2790.267571,1254
Montana,Powder River,912.9339993,1259
Montana,Powell,1376.190652,1262
Montana,Prairie,1179.000002,1264
Montana,Ravalli,1846.481323,1268
Montana,Richland,3261.653612,1271
Montana,Roosevelt,6021.488579,1275
Montana,Rosebud,2227.540858,1277
Montana,Sanders,4776.632127,1278
Montana,Sheridan,1192.685159,1281
Montana,Silver Bow,8469.333497,1284
Montana,Stillwater,1446.161668,1286
Montana,Sweet Grass,825.6586995,1288
Montana,Teton,3653.542998,1290
Montana,Toole,2002.385689,1292
Montana,Treasure,718,1293
Montana,Valley,2965.996336,1296
Montana,Wheatland,2167.99999,1298
Montana,Wibaux,533.6650016,1300
Montana,Yellowstone,39294.81708,1302
Nebraska,Adams,7652.959101,1303
Nebraska,Antelope,2759.894401,1305
Nebraska,Arthur,460.0000044,1307
Nebraska,Banner,690.0000065,1308
Nebraska,Blaine,477.9999984,1309
Nebraska,Boone,1587.307611,1310
Nebraska,Box Butte,3741.760188,1315
Nebraska,Boyd,2099.000003,1317
Nebraska,Brown,317.1275412,1319
Nebraska,Buffalo,14619.8474,1321
Nebraska,Burt,3021.546228,1323
Nebraska,Butler,1350.434229,1325
Nebraska,Cass,7053.361356,1326
Nebraska,Cedar,3556.194378,1329
Nebraska,Chase,1178.093626,1330
Nebraska,Cherry,2236.284753,1333
Nebraska,Cheyenne,1892.074358,1334
Nebraska,Clay,3032.351515,1336
Nebraska,Colfax,2823.501074,1338
Nebraska,Cuming,3005.492418,1340
Nebraska,Custer,5650.377915,1342
Nebraska,Dakota,4051.164181,1344
Nebraska,Dawes,2108.726605,1347
Nebraska,Dawson,8838.116834,1349
Nebraska,Deuel,520.520611,1351
Nebraska,Dixon,2498.007757,1353
Nebraska,Dodge,9812.427238,1354
Nebraska,Douglas,74230.6857,1358
Nebraska,Dundy,667.9138633,1360
Nebraska,Fillmore,1409.761236,1363
Nebraska,Franklin,1548.553231,1369
Nebraska,Frontier,2756.000005,1371
Nebraska,Furnas,2341.369138,1374
Nebraska,Gage,6517.575248,1378
Nebraska,Garden,2054.1421,1381
Nebraska,Garfield,208.977146,1391
Nebraska,Gosper,1298.298426,1393
Nebraska,Grant,613.9999978,1395
Nebraska,Greeley,1572.750436,1397
Nebraska,Hall,12297.45485,1402
Nebraska,Hamilton,587.5610912,1405
Nebraska,Harlan,238.719829,1409
Nebraska,Hayes,967.0000036,1411
Nebraska,Hitchcock,2539.688062,1414
Nebraska,Holt,2666.069786,1416
Nebraska,Hooker,735.9999966,1418
Nebraska,Howard,1286.682117,1311
Nebraska,Jefferson,1797.10263,1312
Nebraska,Johnson,1354.409945,1313
Nebraska,Kearney,735.4193424,1314
Nebraska,Keith,1843.198095,1316
Nebraska,Keya Paha,823.0450366,1318
Nebraska,Kimball,287.0820393,1320
Nebraska,Knox,6535.619065,1322
Nebraska,Lancaster,38274.37875,1324
Nebraska,Lincoln,8235.133003,1327
Nebraska,Logan,762.9999983,1328
Nebraska,Loup,506.3783431,1331
Nebraska,McPherson,539.0000052,1332
Nebraska,Madison,10935.18407,1335
Nebraska,Merrick,3076.468093,1337
Nebraska,Morrill,2539.343183,1339
Nebraska,Nance,3488.228899,1341
Nebraska,Nemaha,749.9268053,1343
Nebraska,Nuckolls,1628.735072,1345
Nebraska,Otoe,2137.142978,1348
Nebraska,Pawnee,503.2163058,1350
Nebraska,Perkins,2947.898086,1352
Nebraska,Phelps,1744.202715,1355
Nebraska,Pierce,5838.68616,1356
Nebraska,Platte,5518.842321,1359
Nebraska,Polk,4873.05933,1362
Nebraska,Red Willow,5748.402782,1364
Nebraska,Richardson,2289.415777,1365
Nebraska,Rock,427.5898415,1366
Nebraska,Saline,3764.489901,1367
Nebraska,Sarpy,47844.94324,1368
Nebraska,Saunders,2960.542647,1370
Nebraska,Scotts Bluff,11479.04584,1373
Nebraska,Seward,3313.496656,1375
Nebraska,Sheridan,1772.339249,1376
Nebraska,Sherman,1163.556133,1377
Nebraska,Sioux,858.3085135,1380
Nebraska,Stanton,4146.082013,1382
Nebraska,Thayer,1315.139693,1383
Nebraska,Thomas,647.0000013,1384
Nebraska,Thurston,1771.185457,1385
Nebraska,Valley,1003.69094,1386
Nebraska,Washington,653.31445,1387
Nebraska,Wayne,711.7760233,1388
Nebraska,Webster,3811.999994,1389
Nebraska,Wheeler,817.9999979,1390
Nebraska,York,3569.564528,1392
Nevada,Churchill,6891.878344,1396
Nevada,Clark,165474.9337,1399
Nevada,Douglas,25134.94003,1400
Nevada,Elko,11097.09108,1401
Nevada,Esmeralda,760.9999994,1404
Nevada,Eureka,1953.428926,1406
Nevada,Humboldt,5047.221727,1407
Nevada,Lander,887.2113743,1408
Nevada,Lincoln,5345.000008,1410
Nevada,Lyon,21508.60098,1412
Nevada,Mineral,1792.212527,1415
Nevada,Nye,19264.05092,1417
Nevada,Pershing,1069.088124,1419
Nevada,Storey,228.1020229,1420
Nevada,Washoe,86358.42923,1423
Nevada,White Pine,4632.727064,1425
Nevada,Carson City,8820.962804,1428
New Hampshire,Belknap,10025.26894,1432
New Hampshire,Carroll,276.2615151,1435
New Hampshire,Cheshire,11094.68673,1437
New Hampshire,Coos,4905.96052,1440
New Hampshire,Grafton,11509.34643,1442
New Hampshire,Hillsborough,114665.6539,1443
New Hampshire,Merrimack,31079.5918,1444
New Hampshire,Rockingham,116709.7489,1448
New Hampshire,Strafford,28972.91035,1453
New Hampshire,Sullivan,6039.961827,1454
New Jersey,Atlantic,99613.43137,1461
New Jersey,Bergen,107450.7399,1465
New Jersey,Burlington,169304.9577,1470
New Jersey,Camden,141225.6488,1472
New Jersey,Cape May,34839.64786,1477
New Jersey,Cumberland,47103.49495,1482
New Jersey,Essex,68649.95147,1483
New Jersey,Gloucester,126342.9992,1484
New Jersey,Hudson,2134.843144,1487
New Jersey,Hunterdon,28224.74859,1488
New Jersey,Mercer,102658.8577,1493
New Jersey,Middlesex,233926.6435,1497
New Jersey,Monmouth,217042.318,1504
New Jersey,Morris,188884.035,1511
New Jersey,Ocean,281416.7443,1546
New Jersey,Passaic,67444.15374,1551
New Jersey,Salem,8633.4412,1553
New Jersey,Somerset,133311.2947,1558
New Jersey,Sussex,53487.89981,1561
New Jersey,Union,65725.75212,1566
New Jersey,Warren,32708.01577,1570
New Mexico,Bernalillo,136117.5128,1574
New Mexico,Catron,3725.000021,1576
New Mexico,Chaves,17657.88799,1578
New Mexico,Cibola,9028.822203,1580
New Mexico,Colfax,7046.763464,1582
New Mexico,Curry,16740.89975,1586
New Mexico,De Baca,2022.000005,1589
New Mexico,Doña Ana,88229.55646,1590
New Mexico,Eddy,19597.85744,1592
New Mexico,Grant,10079.92446,1594
New Mexico,Guadalupe,1800.111044,1595
New Mexico,Harding,694.9999989,1597
New Mexico,Hidalgo,1511.116458,1600
New Mexico,Lea,9739.608274,1604
New Mexico,Lincoln,8107.635237,1613
New Mexico,Los Alamos,7257.487201,1618
New Mexico,Luna,7278.087472,1622
New Mexico,McKinley,39226.14869,1626
New Mexico,Mora,1600.191901,1629
New Mexico,Otero,29714.60161,1633
New Mexico,Quay,2812.924267,1637
New Mexico,Rio Arriba,21377.45451,1639
New Mexico,Roosevelt,4561.376209,1642
New Mexico,Sandoval,57790.96427,1646
New Mexico,San Juan,40317.77607,1650
New Mexico,San Miguel,9212.284205,1652
New Mexico,Santa Fe,46071.61308,1654
New Mexico,Sierra,5303.084338,1657
New Mexico,Socorro,6036.630073,1659
New Mexico,Taos,14726.66155,1662
New Mexico,Torrance,3890.906016,1664
New Mexico,Union,1219.601056,1667
New Mexico,Valencia,34907.96116,1670
New York,Albany,83654.07669,1673
New York,Allegany,3822.498322,1674
New York,Bronx,12461.68508,1681
New York,Broome,40489.18224,1683
New York,Cattaraugus,3976.848198,1687
New York,Cayuga,6012.789907,1689
New York,Chautauqua,15533.69098,1694
New York,Chemung,21028.52618,1696
New York,Chenango,806.0586516,1699
New York,Clinton,19448.91045,1702
New York,Columbia,9466.584031,1704
New York,Cortland,4838.495414,1706
New York,Delaware,1362.465758,1707
New York,Dutchess,106487.4816,1711
New York,Erie,238054.3148,1723
New York,Essex,3882.437423,1728
New York,Franklin,8974.997638,1731
New York,Fulton,5459.963458,1734
New York,Genesee,3070.673411,1736
New York,Greene,6299.02402,1739
New York,Hamilton,1330.093651,1742
New York,Herkimer,8189.896697,1745
New York,Jefferson,16866.11726,1782
New York,Kings,393.2446909,1788
New York,Lewis,3967.366107,1790
New York,Livingston,11133.97691,1791
New York,Madison,10693.53667,1796
New York,Monroe,251899.6754,1804
New York,Montgomery,22116.43354,1807
New York,Nassau,74913.51793,1839
New York,New York,2,1847
New York,Niagara,48276.35447,1850
New York,Oneida,46066.24681,1852
New York,Onondaga,122214.9542,1853
New York,Ontario,14930.84359,1856
New York,Orange,103135.7386,1859
New York,Orleans,6961.471874,1862
New York,Oswego,9743.092778,1864
New York,Otsego,12736.75282,1868
New York,Putnam,39108.55466,1870
New York,Queens,7451.015214,1872
New York,Rensselaer,37418.63504,1874
New York,Richmond,22938.26841,1876
New York,Rockland,92703.38261,1879
New York,St. Lawrence,15982.66203,1883
New York,Saratoga,64750.04554,1885
New York,Schenectady,55631.94676,1887
New York,Schoharie,3933.612275,1888
New York,Schuyler,1221.570922,1889
New York,Seneca,1639.168997,1890
New York,Steuben,11349.39228,1891
New York,Suffolk,453547.7246,1924
New York,Sullivan,10838.27895,1928
New York,Tioga,7566.6744,1930
New York,Tompkins,17870.84592,1933
New York,Ulster,46796.63663,1935
New York,Warren,11344.29618,1938
New York,Washington,7691.716502,1942
New York,Wayne,13797.82359,1952
New York,Westchester,142030.083,1960
New York,Wyoming,7891.212462,1962
New York,Yates,567.2324885,1965
North Carolina,Alamance,40792.47439,1967
North Carolina,Alexander,2415.759467,1968
North Carolina,Alleghany,402.7437315,1970
North Carolina,Anson,1551.426829,1972
North Carolina,Ashe,1381.22158,1975
North Carolina,Avery,0,1977
North Carolina,Beaufort,6999.173712,1981
North Carolina,Bertie,1876.141492,1983
North Carolina,Bladen,2259.862371,1986
North Carolina,Brunswick,16845.06905,1995
North Carolina,Buncombe,59093.83435,1422
North Carolina,Burke,25188.68854,1424
North Carolina,Cabarrus,39786.92418,1426
North Carolina,Caldwell,29329.63291,1429
North Carolina,Camden,374.031277,1433
North Carolina,Carteret,16357.31694,1447
North Carolina,Caswell,2513.202836,1449
North Carolina,Catawba,40325.99859,1450
North Carolina,Chatham,5013.908938,1451
North Carolina,Cherokee,117.6885313,1452
North Carolina,Chowan,3171.367486,1455
North Carolina,Clay,393.6382271,1457
North Carolina,Cleveland,12726.83898,1458
North Carolina,Columbus,1620.565088,1459
North Carolina,Craven,23601.09469,1462
North Carolina,Cumberland,96550.01516,1464
North Carolina,Currituck,3085.396683,1481
North Carolina,Dare,12761.79521,1485
North Carolina,Davidson,28179.76436,1489
North Carolina,Davie,4548.10962,1490
North Carolina,Duplin,986.1786238,1492
North Carolina,Durham,72166.06404,1494
North Carolina,Edgecombe,9133.986084,1495
North Carolina,Forsyth,136578.7786,1496
North Carolina,Franklin,2868.290323,1498
North Carolina,Gaston,58343.43304,1499
North Carolina,Gates,4.764051285,1500
North Carolina,Graham,251.4810778,1502
North Carolina,Granville,8651.247486,1503
North Carolina,Greene,0,1505
North Carolina,Guilford,102649.6617,1506
North Carolina,Halifax,9542.831839,1508
North Carolina,Harnett,10258.82896,1509
North Carolina,Haywood,12026.56166,1512
North Carolina,Henderson,22357.47449,1514
North Carolina,Hertford,2820.543874,1515
North Carolina,Hoke,10605.65736,1517
North Carolina,Hyde,3439.607182,1521
North Carolina,Iredell,25055.54938,1525
North Carolina,Jackson,6917.243738,1528
North Carolina,Johnston,8429.492361,1530
North Carolina,Jones,0.312787592,1536
North Carolina,Lee,12462.54313,1540
North Carolina,Lenoir,7316.000546,1542
North Carolina,Lincoln,12888.41912,1545
North Carolina,McDowell,3488.037481,1554
North Carolina,Macon,2189.891116,1556
North Carolina,Madison,2069.850436,1560
North Carolina,Martin,548.0516507,1563
North Carolina,Mecklenburg,206382.3976,1565
North Carolina,Mitchell,862.1132289,1568
North Carolina,Montgomery,230.8536749,1573
North Carolina,Moore,22380.42328,1584
North Carolina,Nash,12635.11517,1588
North Carolina,New Hanover,64805.46579,1602
North Carolina,Northampton,990.0447518,1606
North Carolina,Onslow,57400.056,1625
North Carolina,Orange,31158.03599,1630
North Carolina,Pamlico,651.5664579,1703
North Carolina,Pasquotank,7223.880591,1714
North Carolina,Pender,3586.650067,1718
North Carolina,Perquimans,374.594303,1724
North Carolina,Person,2975.253472,1729
North Carolina,Pitt,14543.15161,1733
North Carolina,Polk,72.43510902,1738
North Carolina,Randolph,24425.70041,1741
North Carolina,Richmond,5624.75765,1744
North Carolina,Robeson,12957.32009,1747
North Carolina,Rockingham,20760.73402,1751
North Carolina,Rowan,32737.15291,1754
North Carolina,Rutherford,15369.05624,1764
North Carolina,Sampson,2915.31536,1769
North Carolina,Scotland,5942.503117,1772
North Carolina,Stanly,4408.597271,1775
North Carolina,Stokes,8159.11388,1777
North Carolina,Surry,6662.466828,1780
North Carolina,Swain,605.2494958,1784
North Carolina,Transylvania,3108.43282,1786
North Carolina,Tyrrell,506.4467097,1794
North Carolina,Union,32194.67384,1798
North Carolina,Vance,4541.01564,1801
North Carolina,Wake,173264.5132,1805
North Carolina,Warren,1597.835401,1809
North Carolina,Washington,3042.738951,1811
North Carolina,Watauga,3949.213509,1813
North Carolina,Wayne,25039.50205,1814
North Carolina,Wilkes,8383.509175,1817
North Carolina,Wilson,5097.232709,1819
North Carolina,Yadkin,638.5540206,1821
North Carolina,Yancey,0.095502056,1823
North Dakota,Adams,527.7341808,1826
North Dakota,Barnes,3098.317282,1828
North Dakota,Benson,3053.708498,1831
North Dakota,Billings,782.9999968,1833
North Dakota,Bottineau,2991.639376,1836
North Dakota,Bowman,939.7742774,1838
North Dakota,Burke,1967.999992,1841
North Dakota,Burleigh,19848.9054,1844
North Dakota,Cass,22404.67768,1848
North Dakota,Cavalier,1454.524154,1849
North Dakota,Dickey,2790.49372,2004
North Dakota,Divide,684.0674004,2007
North Dakota,Dunn,3341.731331,2013
North Dakota,Eddy,688.503906,2017
North Dakota,Emmons,1640.384436,2021
North Dakota,Foster,612.6334825,2026
North Dakota,Golden Valley,396.7277722,2036
North Dakota,Grand Forks,20015.92614,2043
North Dakota,Grant,1252.662987,2051
North Dakota,Griggs,794.3187467,2056
North Dakota,Hettinger,2476.492583,2063
North Dakota,Kidder,2427.42006,2068
North Dakota,LaMoure,4138.705747,2074
North Dakota,Logan,1907.0643,2078
North Dakota,McHenry,5395.000001,2082
North Dakota,McIntosh,558.9309544,2090
North Dakota,McKenzie,2862.323584,2097
North Dakota,McLean,4944.006611,2103
North Dakota,Mercer,1540.742408,2107
North Dakota,Morton,8443.724394,2114
North Dakota,Mountrail,985.104974,2119
North Dakota,Nelson,3125.999993,2122
North Dakota,Oliver,1515.788163,2127
North Dakota,Pembina,3411.698249,2131
North Dakota,Pierce,842.6190868,2136
North Dakota,Ramsey,2521.944978,2141
North Dakota,Ransom,899.6267438,2147
North Dakota,Renville,1883.899126,2150
North Dakota,Richland,8713.694517,2156
North Dakota,Rolette,989.8415763,2161
North Dakota,Sargent,958.663015,2164
North Dakota,Sheridan,1085.198599,2169
North Dakota,Sioux,1695.641711,2175
North Dakota,Slope,692.3788532,2180
North Dakota,Stark,6320.901426,2182
North Dakota,Steele,1897.334162,2186
North Dakota,Stutsman,6954.115392,2199
North Dakota,Towner,2156.956671,2205
North Dakota,Traill,2318.997354,2217
North Dakota,Walsh,2050.0385,2225
North Dakota,Ward,24775.26661,2233
North Dakota,Wells,1589.26845,2237
North Dakota,Williams,4783.036839,2244
Ohio,Adams,936.1132815,2248
Ohio,Allen,21969.84887,2250
Ohio,Ashland,1948.661098,2254
Ohio,Ashtabula,16941.18453,2259
Ohio,Athens,15661.83338,2266
Ohio,Auglaize,2065.20976,2273
Ohio,Belmont,10511.97774,2278
Ohio,Brown,4474.212548,2282
Ohio,Butler,112345.7329,2286
Ohio,Carroll,1675.930552,2289
Ohio,Champaign,408.4535964,2291
Ohio,Clark,26636.50378,2300
Ohio,Clermont,82268.97657,2306
Ohio,Clinton,4052.346207,2310
Ohio,Columbiana,20732.18933,2315
Ohio,Coshocton,6394.477716,2317
Ohio,Crawford,2491.298251,2323
Ohio,Cuyahoga,246210.1462,2332
Ohio,Darke,2135.590509,2345
Ohio,Defiance,6259.817855,2350
Ohio,Delaware,46337.26739,2352
Ohio,Erie,21547.31653,2357
Ohio,Fairfield,35861.27131,2365
Ohio,Fayette,1227.171837,2368
Ohio,Franklin,275641.4085,2375
Ohio,Fulton,5769.372256,2378
Ohio,Gallia,2402.733514,2383
Ohio,Geauga,17140.5398,2390
Ohio,Greene,53645.28444,2393
Ohio,Guernsey,5798.018709,2399
Ohio,Hamilton,218887.0888,2411
Ohio,Hancock,11981.60542,2427
Ohio,Hardin,1777.929676,2432
Ohio,Harrison,381.4564592,2440
Ohio,Henry,4082.883023,2451
Ohio,Highland,1879.957594,2457
Ohio,Hocking,5104.208647,2461
Ohio,Holmes,875.8307536,2464
Ohio,Huron,7446.662448,2468
Ohio,Jackson,1547.3716,2472
Ohio,Jefferson,14156.16311,2476
Ohio,Knox,9596.706389,2479
Ohio,Lake,89225.50625,2493
Ohio,Lawrence,8862.999229,2499
Ohio,Licking,26576.93978,2504
Ohio,Logan,3482.682861,2510
Ohio,Lorain,77343.71448,2516
Ohio,Lucas,74111.26666,2520
Ohio,Madison,6866.88849,2529
Ohio,Mahoning,69801.17621,2534
Ohio,Marion,22979.77412,2541
Ohio,Medina,44493.29532,2545
Ohio,Meigs,4990.542475,2549
Ohio,Mercer,3251.649814,2552
Ohio,Miami,15635.93817,2558
Ohio,Monroe,827.6278483,2565
Ohio,Montgomery,158183.2326,2573
Ohio,Morgan,948.5450188,2000
Ohio,Morrow,166.3163132,2006
Ohio,Muskingum,15121.8915,2010
Ohio,Noble,3789.34374,2012
Ohio,Ottawa,9231.471164,2019
Ohio,Paulding,2875.800656,2024
Ohio,Perry,3713.64084,2027
Ohio,Pickaway,7140.843583,2031
Ohio,Pike,6639.987991,2034
Ohio,Portage,33163.87978,2038
Ohio,Preble,292.9757377,2039
Ohio,Putnam,5023.191336,2040
Ohio,Richland,26629.56805,2042
Ohio,Ross,8566.420299,2045
Ohio,Sandusky,6159.073087,2047
Ohio,Scioto,13468.44625,2048
Ohio,Seneca,6050.543824,2049
Ohio,Shelby,7569.141001,2052
Ohio,Stark,103577.1452,2054
Ohio,Summit,189679.5355,2057
Ohio,Trumbull,46163.05001,2061
Ohio,Tuscarawas,17559.17918,2065
Ohio,Union,7337.719949,2067
Ohio,Van Wert,3793.29629,2071
Ohio,Vinton,2124.904575,2075
Ohio,Warren,69594.87753,2076
Ohio,Washington,5186.945736,2080
Ohio,Wayne,18208.4034,2084
Ohio,Williams,5333.186377,2087
Ohio,Wood,36554.88063,2091
Ohio,Wyandot,1006.142712,2093
Oklahoma,Adair,1536.204738,2095
Oklahoma,Alfalfa,3429.267964,2099
Oklahoma,Atoka,5911.026462,2102
Oklahoma,Beaver,2220.235184,2104
Oklahoma,Beckham,3131.522229,2106
Oklahoma,Blaine,6959.510329,2110
Oklahoma,Bryan,8286.746564,2112
Oklahoma,Caddo,9864.001087,2118
Oklahoma,Canadian,33847.53631,2123
Oklahoma,Carter,4569.317443,2126
Oklahoma,Cherokee,10423.68626,2129
Oklahoma,Choctaw,6211.988673,2133
Oklahoma,Cimarron,1000.488642,2135
Oklahoma,Cleveland,61261.66619,2140
Oklahoma,Coal,1596.600323,2144
Oklahoma,Comanche,41725.98587,2145
Oklahoma,Cotton,390.4884317,2146
Oklahoma,Craig,2597.002975,2148
Oklahoma,Creek,13188.7323,2151
Oklahoma,Custer,6237.347195,2153
Oklahoma,Delaware,8503.74194,2154
Oklahoma,Dewey,4809.999999,2158
Oklahoma,Ellis,4127.227743,2165
Oklahoma,Garfield,15372.2415,2167
Oklahoma,Garvin,8497.602762,2176
Oklahoma,Grady,7625.251398,2184
Oklahoma,Grant,2798.88925,2187
Oklahoma,Greer,550.8833149,2189
Oklahoma,Harmon,242.1644219,2191
Oklahoma,Harper,1906.912873,2193
Oklahoma,Haskell,4806.578413,2195
Oklahoma,Hughes,3402.854709,2197
Oklahoma,Jackson,4963.605744,2202
Oklahoma,Jefferson,1506.00174,2206
Oklahoma,Johnston,3542.46414,2211
Oklahoma,Kay,10131.47078,2215
Oklahoma,Kingfisher,2273.643219,2219
Oklahoma,Kiowa,3537.773127,2222
Oklahoma,Latimer,2495.722491,2226
Oklahoma,Le Flore,6918.951716,2230
Oklahoma,Lincoln,6800.905591,2234
Oklahoma,Logan,9552.445836,2236
Oklahoma,Love,2033.079702,2238
Oklahoma,McClain,3290.966129,2245
Oklahoma,McCurtain,5474.224663,2252
Oklahoma,McIntosh,2583.392054,2258
Oklahoma,Major,3326.9711,2260
Oklahoma,Marshall,1774.411922,2265
Oklahoma,Mayes,1180.789296,2270
Oklahoma,Murray,1016.282176,2276
Oklahoma,Muskogee,8901.300093,2281
Oklahoma,Noble,3388.792215,2287
Oklahoma,Nowata,2689.176316,2290
Oklahoma,Okfuskee,2734.716999,2297
Oklahoma,Oklahoma,183238.1868,2303
Oklahoma,Okmulgee,10084.12691,2311
Oklahoma,Osage,13639.41313,2318
Oklahoma,Ottawa,4856.805362,2325
Oklahoma,Pawnee,381.6631132,2329
Oklahoma,Payne,19813.25003,2340
Oklahoma,Pittsburg,19047.85558,2344
Oklahoma,Pontotoc,8274.79565,2351
Oklahoma,Pottawatomie,11842.87766,2356
Oklahoma,Pushmataha,2889.577084,2362
Oklahoma,Roger Mills,1988.589326,2369
Oklahoma,Rogers,23198.65125,2374
Oklahoma,Seminole,2175.335051,2384
Oklahoma,Sequoyah,3294.092903,2391
Oklahoma,Stephens,7585.954317,2396
Oklahoma,Texas,17165.03947,2003
Oklahoma,Tillman,2774.917896,2005
Oklahoma,Tulsa,154009.8564,2008
Oklahoma,Wagoner,22915.11533,2014
Oklahoma,Washington,16796.38409,2018
Oklahoma,Washita,4822.898473,2023
Oklahoma,Woods,2873.273529,2029
Oklahoma,Woodward,5393.770999,2035
Oregon,Baker,5866.1241,2044
Oregon,Benton,17284.53307,2053
Oregon,Clackamas,63184.04714,2058
Oregon,Clatsop,12136.08798,2064
Oregon,Columbia,7396.689012,2070
Oregon,Coos,7028.80886,2083
Oregon,Crook,2961.763951,2092
Oregon,Curry,2790.241653,2098
Oregon,Deschutes,24506.67017,2109
Oregon,Douglas,29194.1932,2115
Oregon,Gilliam,1022.860336,2121
Oregon,Grant,2963.728525,2130
Oregon,Harney,2368.562803,2134
Oregon,Hood River,1516.782756,2138
Oregon,Jackson,33532.2928,2139
Oregon,Jefferson,4386.386835,2143
Oregon,Josephine,14564.32032,2152
Oregon,Klamath,22196.48886,2155
