State,County,PCT_SNAP12,FID,FID
Minnesota,Koochiching,10.02044246,1922,1922
Minnesota,Lac qui Parle,10.02044246,1923,1923
Minnesota,Lake,10.02044246,1926,1926
Minnesota,Lake of the Woods,10.02044246,1927,1927
Minnesota,Le Sueur,10.02044246,1929,1929
Minnesota,Lincoln,10.02044246,1931,1931
Minnesota,Lyon,10.02044246,1932,1932
Minnesota,McLeod,10.02044246,1934,1934
Minnesota,Mahnomen,10.02044246,1936,1936
Minnesota,Marshall,10.02044246,1937,1937
Minnesota,Martin,10.02044246,1940,1940
Minnesota,Meeker,10.02044246,1941,1941
Minnesota,Mille Lacs,10.02044246,1943,1943
Minnesota,Morrison,10.02044246,1944,1944
Minnesota,Mower,10.02044246,1945,1945
Minnesota,Murray,10.02044246,1947,1947
Minnesota,Nicollet,10.02044246,1948,1948
Minnesota,Nobles,10.02044246,1950,1950
Minnesota,Norman,10.02044246,1951,1951
Minnesota,Olmsted,10.02044246,1953,1953
Minnesota,Otter Tail,10.02044246,1954,1954
Minnesota,Pennington,10.02044246,1956,1956
Minnesota,Pine,10.02044246,1957,1957
Minnesota,Pipestone,10.02044246,1958,1958
Minnesota,Polk,10.02044246,1959,1959
Minnesota,Pope,10.02044246,1961,1961
Minnesota,Ramsey,10.02044246,1964,1964
Minnesota,Red Lake,10.02044246,1966,1966
Minnesota,Redwood,10.02044246,1969,1969
Minnesota,Renville,10.02044246,1971,1971
Minnesota,Rice,10.02044246,1973,1973
Minnesota,Rock,10.02044246,1974,1974
Minnesota,Roseau,10.02044246,1976,1976
Minnesota,St. Louis,10.02044246,1978,1978
Minnesota,Scott,10.02044246,1979,1979
Minnesota,Sherburne,10.02044246,1980,1980
Minnesota,Sibley,10.02044246,1982,1982
Minnesota,Stearns,10.02044246,1984,1984
Minnesota,Steele,10.02044246,1985,1985
Minnesota,Stevens,10.02044246,1987,1987
Minnesota,Swift,10.02044246,1988,1988
Minnesota,Todd,10.02044246,1989,1989
Minnesota,Traverse,10.02044246,1990,1990
Minnesota,Wabasha,10.02044246,1991,1991
Minnesota,Wadena,10.02044246,1992,1992
Minnesota,Waseca,10.02044246,1993,1993
Minnesota,Washington,10.02044246,1994,1994
Minnesota,Watonwan,10.02044246,1996,1996
Minnesota,Wilkin,10.02044246,1997,1997
Minnesota,Winona,10.02044246,1998,1998
Minnesota,Wright,10.02044246,1999,1999
Minnesota,Yellow Medicine,10.02044246,1531,1531
Mississippi,Adams,22.12136892,1534,1534
Mississippi,Alcorn,22.12136892,1538,1538
Mississippi,Amite,22.12136892,1539,1539
Mississippi,Attala,22.12136892,1541,1541
Mississippi,Benton,22.12136892,1544,1544
Mississippi,Bolivar,22.12136892,1547,1547
Mississippi,Calhoun,22.12136892,1548,1548
Mississippi,Carroll,22.12136892,1549,1549
Mississippi,Chickasaw,22.12136892,1550,1550
Mississippi,Choctaw,22.12136892,1552,1552
Mississippi,Claiborne,22.12136892,1555,1555
Mississippi,Clarke,22.12136892,1557,1557
Mississippi,Clay,22.12136892,1559,1559
Mississippi,Coahoma,22.12136892,1562,1562
Mississippi,Copiah,22.12136892,1564,1564
Mississippi,Covington,22.12136892,1567,1567
Mississippi,DeSoto,22.12136892,1571,1571
Mississippi,Forrest,22.12136892,1572,1572
Mississippi,Franklin,22.12136892,1575,1575
Mississippi,George,22.12136892,1577,1577
Mississippi,Greene,22.12136892,1579,1579
Mississippi,Grenada,22.12136892,1581,1581
Mississippi,Hancock,22.12136892,1583,1583
Mississippi,Harrison,22.12136892,1587,1587
Mississippi,Hinds,22.12136892,1591,1591
Mississippi,Holmes,22.12136892,1593,1593
Mississippi,Humphreys,22.12136892,1596,1596
Mississippi,Issaquena,22.12136892,1598,1598
Mississippi,Itawamba,22.12136892,1601,1601
Mississippi,Jackson,22.12136892,1605,1605
Mississippi,Jasper,22.12136892,1607,1607
Mississippi,Jefferson,22.12136892,1610,1610
Mississippi,Jefferson Davis,22.12136892,1612,1612
Mississippi,Jones,22.12136892,1615,1615
Mississippi,Kemper,22.12136892,1616,1616
Mississippi,Lafayette,22.12136892,1620,1620
Mississippi,Lamar,22.12136892,1623,1623
Mississippi,Lauderdale,22.12136892,1628,1628
Mississippi,Lawrence,22.12136892,1632,1632
Mississippi,Leake,22.12136892,1636,1636
Mississippi,Lee,22.12136892,1638,1638
Mississippi,Leflore,22.12136892,1643,1643
Mississippi,Lincoln,22.12136892,1645,1645
Mississippi,Lowndes,22.12136892,1647,1647
Mississippi,Madison,22.12136892,1651,1651
Mississippi,Marion,22.12136892,1653,1653
Mississippi,Marshall,22.12136892,1655,1655
Mississippi,Monroe,22.12136892,1656,1656
Mississippi,Montgomery,22.12136892,1658,1658
Mississippi,Neshoba,22.12136892,1661,1661
Mississippi,Newton,22.12136892,1663,1663
Mississippi,Noxubee,22.12136892,1666,1666
Mississippi,Oktibbeha,22.12136892,1668,1668
Mississippi,Panola,22.12136892,1671,1671
Mississippi,Pearl River,22.12136892,1676,1676
Mississippi,Perry,22.12136892,1679,1679
Mississippi,Pike,22.12136892,1680,1680
Mississippi,Pontotoc,22.12136892,1682,1682
Mississippi,Prentiss,22.12136892,1684,1684
Mississippi,Quitman,22.12136892,1685,1685
Mississippi,Rankin,22.12136892,1690,1690
Mississippi,Scott,22.12136892,1692,1692
Mississippi,Sharkey,22.12136892,1695,1695
Mississippi,Simpson,22.12136892,1698,1698
Mississippi,Smith,22.12136892,1709,1709
Mississippi,Stone,22.12136892,1712,1712
Mississippi,Sunflower,22.12136892,1721,1721
Mississippi,Tallahatchie,22.12136892,1725,1725
Mississippi,Tate,22.12136892,1727,1727
Mississippi,Tippah,22.12136892,1730,1730
Mississippi,Tishomingo,22.12136892,1732,1732
Mississippi,Tunica,22.12136892,1735,1735
Mississippi,Union,22.12136892,1737,1737
Mississippi,Walthall,22.12136892,1740,1740
Mississippi,Warren,22.12136892,1746,1746
Mississippi,Washington,22.12136892,1750,1750
Mississippi,Wayne,22.12136892,1753,1753
Mississippi,Webster,22.12136892,1756,1756
Mississippi,Wilkinson,22.12136892,1757,1757
Mississippi,Winston,22.12136892,1758,1758
Mississippi,Yalobusha,22.12136892,1759,1759
Mississippi,Yazoo,22.12136892,1760,1760
Missouri,Adair,15.73711714,1761,1761
Missouri,Andrew,15.73711714,1762,1762
Missouri,Atchison,15.73711714,1763,1763
Missouri,Audrain,15.73711714,1766,1766
Missouri,Barry,15.73711714,1767,1767
Missouri,Barton,15.73711714,1771,1771
Missouri,Bates,15.73711714,1776,1776
Missouri,Benton,15.73711714,1778,1778
Missouri,Bollinger,15.73711714,1781,1781
Missouri,Boone,15.73711714,1783,1783
Missouri,Buchanan,15.73711714,1789,1789
Missouri,Butler,15.73711714,1792,1792
Missouri,Caldwell,15.73711714,1795,1795
Missouri,Callaway,15.73711714,1799,1799
Missouri,Camden,15.73711714,1803,1803
Missouri,Cape Girardeau,15.73711714,1808,1808
Missouri,Carroll,15.73711714,1822,1822
Missouri,Carter,15.73711714,1001,1001
Missouri,Cass,15.73711714,1004,1004
Missouri,Cedar,15.73711714,1007,1007
Missouri,Chariton,15.73711714,1011,1011
Missouri,Christian,15.73711714,1014,1014
Missouri,Clark,15.73711714,1015,1015
Missouri,Clay,15.73711714,1018,1018
Missouri,Clinton,15.73711714,1021,1021
Missouri,Cole,15.73711714,1022,1022
Missouri,Cooper,15.73711714,1025,1025
Missouri,Crawford,15.73711714,1028,1028
Missouri,Dade,15.73711714,1030,1030
Missouri,Dallas,15.73711714,1032,1032
Missouri,Daviess,15.73711714,1036,1036
Missouri,DeKalb,15.73711714,1038,1038
Missouri,Dent,15.73711714,1040,1040
Missouri,Douglas,15.73711714,1043,1043
Missouri,Dunklin,15.73711714,1045,1045
Missouri,Franklin,15.73711714,1047,1047
Missouri,Gasconade,15.73711714,1049,1049
Missouri,Gentry,15.73711714,1052,1052
Missouri,Greene,15.73711714,1054,1054
Missouri,Grundy,15.73711714,1057,1057
Missouri,Harrison,15.73711714,1058,1058
Missouri,Henry,15.73711714,1061,1061
Missouri,Hickory,15.73711714,1063,1063
Missouri,Holt,15.73711714,1065,1065
Missouri,Howard,15.73711714,1068,1068
Missouri,Howell,15.73711714,1070,1070
Missouri,Iron,15.73711714,1072,1072
Missouri,Jackson,15.73711714,1074,1074
Missouri,Jasper,15.73711714,1078,1078
Missouri,Jefferson,15.73711714,1082,1082
Missouri,Johnson,15.73711714,1087,1087
Missouri,Knox,15.73711714,1091,1091
Missouri,Laclede,15.73711714,1096,1096
Missouri,Lafayette,15.73711714,1099,1099
Missouri,Lawrence,15.73711714,1101,1101
Missouri,Lewis,15.73711714,1104,1104
Missouri,Lincoln,15.73711714,1106,1106
Missouri,Linn,15.73711714,1109,1109
Missouri,Livingston,15.73711714,1112,1112
Missouri,McDonald,15.73711714,1113,1113
Missouri,Macon,15.73711714,1116,1116
Missouri,Madison,15.73711714,1117,1117
Missouri,Maries,15.73711714,1120,1120
Missouri,Marion,15.73711714,1122,1122
Missouri,Mercer,15.73711714,1125,1125
Missouri,Miller,15.73711714,1128,1128
Missouri,Mississippi,15.73711714,1131,1131
Missouri,Moniteau,15.73711714,1135,1135
Missouri,Monroe,15.73711714,1139,1139
Missouri,Montgomery,15.73711714,1142,1142
Missouri,Morgan,15.73711714,1146,1146
Missouri,New Madrid,15.73711714,1149,1149
Missouri,Newton,15.73711714,1152,1152
Missouri,Nodaway,15.73711714,1156,1156
Missouri,Oregon,15.73711714,1158,1158
Missouri,Osage,15.73711714,1164,1164
Missouri,Ozark,15.73711714,1168,1168
Missouri,Pemiscot,15.73711714,1170,1170
Missouri,Perry,15.73711714,1172,1172
Missouri,Pettis,15.73711714,1174,1174
Missouri,Phelps,15.73711714,1176,1176
Missouri,Pike,15.73711714,1179,1179
Missouri,Platte,15.73711714,1181,1181
Missouri,Polk,15.73711714,1183,1183
Missouri,Pulaski,15.73711714,1185,1185
Missouri,Putnam,15.73711714,1188,1188
Missouri,Ralls,15.73711714,1191,1191
Missouri,Randolph,15.73711714,1194,1194
Missouri,Ray,15.73711714,1197,1197
Missouri,Reynolds,15.73711714,1200,1200
Missouri,Ripley,15.73711714,1203,1203
Missouri,St. Charles,15.73711714,1205,1205
Missouri,St. Clair,15.73711714,1208,1208
Missouri,Ste. Genevieve,15.73711714,1209,1209
Missouri,St. Francois,15.73711714,1212,1212
Missouri,Saline,15.73711714,1218,1218
Missouri,Schuyler,15.73711714,1221,1221
Missouri,Scotland,15.73711714,1224,1224
Missouri,Scott,15.73711714,1227,1227
Missouri,Shannon,15.73711714,1229,1229
Missouri,Shelby,15.73711714,1232,1232
Missouri,Stoddard,15.73711714,1236,1236
Missouri,Stone,15.73711714,1237,1237
Missouri,Sullivan,15.73711714,1240,1240
Missouri,Taney,15.73711714,1242,1242
Missouri,Texas,15.73711714,1245,1245
Missouri,Vernon,15.73711714,1248,1248
Missouri,Warren,15.73711714,1251,1251
Missouri,Washington,15.73711714,1253,1253
Missouri,Wayne,15.73711714,1256,1256
Missouri,Webster,15.73711714,1258,1258
Missouri,Worth,15.73711714,1261,1261
Missouri,Wright,15.73711714,1263,1263
Montana,Beaverhead,12.54318956,1269,1269
Montana,Big Horn,12.54318956,1274,1274
Montana,Blaine,12.54318956,1124,1124
Montana,Broadwater,12.54318956,1132,1132
Montana,Carbon,12.54318956,1137,1137
Montana,Carter,12.54318956,1141,1141
Montana,Cascade,12.54318956,1144,1144
Montana,Chouteau,12.54318956,1150,1150
Montana,Custer,12.54318956,1153,1153
Montana,Daniels,12.54318956,1157,1157
Montana,Dawson,12.54318956,1160,1160
Montana,Deer Lodge,12.54318956,1163,1163
Montana,Fallon,12.54318956,1165,1165
Montana,Fergus,12.54318956,1169,1169
Montana,Flathead,12.54318956,1173,1173
Montana,Gallatin,12.54318956,1177,1177
Montana,Garfield,12.54318956,1182,1182
Montana,Glacier,12.54318956,1186,1186
Montana,Golden Valley,12.54318956,1189,1189
Montana,Granite,12.54318956,1192,1192
Montana,Hill,12.54318956,1195,1195
Montana,Jefferson,12.54318956,1199,1199
Montana,Judith Basin,12.54318956,1202,1202
Montana,Lake,12.54318956,1207,1207
Montana,Lewis and Clark,12.54318956,1211,1211
Montana,Liberty,12.54318956,1214,1214
Montana,Lincoln,12.54318956,1219,1219
Montana,McCone,12.54318956,1223,1223
Montana,Madison,12.54318956,1226,1226
Montana,Meagher,12.54318956,1231,1231
Montana,Mineral,12.54318956,1234,1234
Montana,Missoula,12.54318956,1239,1239
Montana,Musselshell,12.54318956,1241,1241
Montana,Park,12.54318956,1244,1244
Montana,Petroleum,12.54318956,1247,1247
Montana,Phillips,12.54318956,1250,1250
Montana,Pondera,12.54318956,1254,1254
Montana,Powder River,12.54318956,1259,1259
Montana,Powell,12.54318956,1262,1262
Montana,Prairie,12.54318956,1264,1264
Montana,Ravalli,12.54318956,1268,1268
Montana,Richland,12.54318956,1271,1271
Montana,Roosevelt,12.54318956,1275,1275
Montana,Rosebud,12.54318956,1277,1277
Montana,Sanders,12.54318956,1278,1278
Montana,Sheridan,12.54318956,1281,1281
Montana,Silver Bow,12.54318956,1284,1284
Montana,Stillwater,12.54318956,1286,1286
Montana,Sweet Grass,12.54318956,1288,1288
Montana,Teton,12.54318956,1290,1290
Montana,Toole,12.54318956,1292,1292
Montana,Treasure,12.54318956,1293,1293
Montana,Valley,12.54318956,1296,1296
Montana,Wheatland,12.54318956,1298,1298
Montana,Wibaux,12.54318956,1300,1300
Montana,Yellowstone,12.54318956,1302,1302
Nebraska,Adams,9.492521099,1303,1303
Nebraska,Antelope,9.492521099,1305,1305
Nebraska,Arthur,9.492521099,1307,1307
Nebraska,Banner,9.492521099,1308,1308
Nebraska,Blaine,9.492521099,1309,1309
Nebraska,Boone,9.492521099,1310,1310
Nebraska,Box Butte,9.492521099,1315,1315
Nebraska,Boyd,9.492521099,1317,1317
Nebraska,Brown,9.492521099,1319,1319
Nebraska,Buffalo,9.492521099,1321,1321
Nebraska,Burt,9.492521099,1323,1323
Nebraska,Butler,9.492521099,1325,1325
Nebraska,Cass,9.492521099,1326,1326
Nebraska,Cedar,9.492521099,1329,1329
Nebraska,Chase,9.492521099,1330,1330
Nebraska,Cherry,9.492521099,1333,1333
Nebraska,Cheyenne,9.492521099,1334,1334
Nebraska,Clay,9.492521099,1336,1336
Nebraska,Colfax,9.492521099,1338,1338
Nebraska,Cuming,9.492521099,1340,1340
Nebraska,Custer,9.492521099,1342,1342
Nebraska,Dakota,9.492521099,1344,1344
Nebraska,Dawes,9.492521099,1347,1347
Nebraska,Dawson,9.492521099,1349,1349
Nebraska,Deuel,9.492521099,1351,1351
Nebraska,Dixon,9.492521099,1353,1353
Nebraska,Dodge,9.492521099,1354,1354
Nebraska,Douglas,9.492521099,1358,1358
Nebraska,Dundy,9.492521099,1360,1360
Nebraska,Fillmore,9.492521099,1363,1363
Nebraska,Franklin,9.492521099,1369,1369
Nebraska,Frontier,9.492521099,1371,1371
Nebraska,Furnas,9.492521099,1374,1374
Nebraska,Gage,9.492521099,1378,1378
Nebraska,Garden,9.492521099,1381,1381
Nebraska,Garfield,9.492521099,1391,1391
Nebraska,Gosper,9.492521099,1393,1393
Nebraska,Grant,9.492521099,1395,1395
Nebraska,Greeley,9.492521099,1397,1397
Nebraska,Hall,9.492521099,1402,1402
Nebraska,Hamilton,9.492521099,1405,1405
Nebraska,Harlan,9.492521099,1409,1409
Nebraska,Hayes,9.492521099,1411,1411
Nebraska,Hitchcock,9.492521099,1414,1414
Nebraska,Holt,9.492521099,1416,1416
Nebraska,Hooker,9.492521099,1418,1418
Nebraska,Howard,9.492521099,1311,1311
Nebraska,Jefferson,9.492521099,1312,1312
Nebraska,Johnson,9.492521099,1313,1313
Nebraska,Kearney,9.492521099,1314,1314
Nebraska,Keith,9.492521099,1316,1316
Nebraska,Keya Paha,9.492521099,1318,1318
Nebraska,Kimball,9.492521099,1320,1320
Nebraska,Knox,9.492521099,1322,1322
Nebraska,Lancaster,9.492521099,1324,1324
Nebraska,Lincoln,9.492521099,1327,1327
Nebraska,Logan,9.492521099,1328,1328
Nebraska,Loup,9.492521099,1331,1331
Nebraska,McPherson,9.492521099,1332,1332
Nebraska,Madison,9.492521099,1335,1335
Nebraska,Merrick,9.492521099,1337,1337
Nebraska,Morrill,9.492521099,1339,1339
Nebraska,Nance,9.492521099,1341,1341
Nebraska,Nemaha,9.492521099,1343,1343
Nebraska,Nuckolls,9.492521099,1345,1345
Nebraska,Otoe,9.492521099,1348,1348
Nebraska,Pawnee,9.492521099,1350,1350
Nebraska,Perkins,9.492521099,1352,1352
Nebraska,Phelps,9.492521099,1355,1355
Nebraska,Pierce,9.492521099,1356,1356
Nebraska,Platte,9.492521099,1359,1359
Nebraska,Polk,9.492521099,1362,1362
Nebraska,Red Willow,9.492521099,1364,1364
Nebraska,Richardson,9.492521099,1365,1365
Nebraska,Rock,9.492521099,1366,1366
Nebraska,Saline,9.492521099,1367,1367
Nebraska,Sarpy,9.492521099,1368,1368
Nebraska,Saunders,9.492521099,1370,1370
Nebraska,Scotts Bluff,9.492521099,1373,1373
Nebraska,Seward,9.492521099,1375,1375
Nebraska,Sheridan,9.492521099,1376,1376
Nebraska,Sherman,9.492521099,1377,1377
Nebraska,Sioux,9.492521099,1380,1380
Nebraska,Stanton,9.492521099,1382,1382
Nebraska,Thayer,9.492521099,1383,1383
Nebraska,Thomas,9.492521099,1384,1384
Nebraska,Thurston,9.492521099,1385,1385
Nebraska,Valley,9.492521099,1386,1386
Nebraska,Washington,9.492521099,1387,1387
Nebraska,Wayne,9.492521099,1388,1388
Nebraska,Webster,9.492521099,1389,1389
Nebraska,Wheeler,9.492521099,1390,1390
Nebraska,York,9.492521099,1392,1392
Nevada,Churchill,12.89414549,1396,1396
Nevada,Clark,12.89414549,1399,1399
Nevada,Douglas,12.89414549,1400,1400
Nevada,Elko,12.89414549,1401,1401
Nevada,Esmeralda,12.89414549,1404,1404
Nevada,Eureka,12.89414549,1406,1406
Nevada,Humboldt,12.89414549,1407,1407
Nevada,Lander,12.89414549,1408,1408
Nevada,Lincoln,12.89414549,1410,1410
Nevada,Lyon,12.89414549,1412,1412
Nevada,Mineral,12.89414549,1415,1415
Nevada,Nye,12.89414549,1417,1417
Nevada,Pershing,12.89414549,1419,1419
Nevada,Storey,12.89414549,1420,1420
Nevada,Washoe,12.89414549,1423,1423
Nevada,White Pine,12.89414549,1425,1425
Nevada,Carson City,12.89414549,1428,1428
New Hampshire,Belknap,8.849462331,1432,1432
New Hampshire,Carroll,8.849462331,1435,1435
New Hampshire,Cheshire,8.849462331,1437,1437
New Hampshire,Coos,8.849462331,1440,1440
New Hampshire,Grafton,8.849462331,1442,1442
New Hampshire,Hillsborough,8.849462331,1443,1443
New Hampshire,Merrimack,8.849462331,1444,1444
New Hampshire,Rockingham,8.849462331,1448,1448
New Hampshire,Strafford,8.849462331,1453,1453
New Hampshire,Sullivan,8.849462331,1454,1454
New Jersey,Atlantic,9.301111768,1461,1461
New Jersey,Bergen,9.301111768,1465,1465
New Jersey,Burlington,9.301111768,1470,1470
New Jersey,Camden,9.301111768,1472,1472
New Jersey,Cape May,9.301111768,1477,1477
New Jersey,Cumberland,9.301111768,1482,1482
New Jersey,Essex,9.301111768,1483,1483
New Jersey,Gloucester,9.301111768,1484,1484
New Jersey,Hudson,9.301111768,1487,1487
New Jersey,Hunterdon,9.301111768,1488,1488
New Jersey,Mercer,9.301111768,1493,1493
New Jersey,Middlesex,9.301111768,1497,1497
New Jersey,Monmouth,9.301111768,1504,1504
New Jersey,Morris,9.301111768,1511,1511
New Jersey,Ocean,9.301111768,1546,1546
New Jersey,Passaic,9.301111768,1551,1551
New Jersey,Salem,9.301111768,1553,1553
New Jersey,Somerset,9.301111768,1558,1558
New Jersey,Sussex,9.301111768,1561,1561
New Jersey,Union,9.301111768,1566,1566
New Jersey,Warren,9.301111768,1570,1570
New Mexico,Bernalillo,21.03349267,1574,1574
New Mexico,Catron,21.03349267,1576,1576
New Mexico,Chaves,21.03349267,1578,1578
New Mexico,Cibola,21.03349267,1580,1580
New Mexico,Colfax,21.03349267,1582,1582
New Mexico,Curry,21.03349267,1586,1586
New Mexico,De Baca,21.03349267,1589,1589
New Mexico,Doña Ana,21.03349267,1590,1590
New Mexico,Eddy,21.03349267,1592,1592
New Mexico,Grant,21.03349267,1594,1594
New Mexico,Guadalupe,21.03349267,1595,1595
New Mexico,Harding,21.03349267,1597,1597
New Mexico,Hidalgo,21.03349267,1600,1600
New Mexico,Lea,21.03349267,1604,1604
New Mexico,Lincoln,21.03349267,1613,1613
New Mexico,Los Alamos,21.03349267,1618,1618
New Mexico,Luna,21.03349267,1622,1622
New Mexico,McKinley,21.03349267,1626,1626
New Mexico,Mora,21.03349267,1629,1629
New Mexico,Otero,21.03349267,1633,1633
New Mexico,Quay,21.03349267,1637,1637
New Mexico,Rio Arriba,21.03349267,1639,1639
New Mexico,Roosevelt,21.03349267,1642,1642
New Mexico,Sandoval,21.03349267,1646,1646
New Mexico,San Juan,21.03349267,1650,1650
New Mexico,San Miguel,21.03349267,1652,1652
New Mexico,Santa Fe,21.03349267,1654,1654
New Mexico,Sierra,21.03349267,1657,1657
New Mexico,Socorro,21.03349267,1659,1659
New Mexico,Taos,21.03349267,1662,1662
New Mexico,Torrance,21.03349267,1664,1664
New Mexico,Union,21.03349267,1667,1667
New Mexico,Valencia,21.03349267,1670,1670
New York,Albany,15.67820277,1673,1673
New York,Allegany,15.67820277,1674,1674
New York,Bronx,15.67820277,1681,1681
New York,Broome,15.67820277,1683,1683
New York,Cattaraugus,15.67820277,1687,1687
New York,Cayuga,15.67820277,1689,1689
New York,Chautauqua,15.67820277,1694,1694
New York,Chemung,15.67820277,1696,1696
New York,Chenango,15.67820277,1699,1699
New York,Clinton,15.67820277,1702,1702
New York,Columbia,15.67820277,1704,1704
New York,Cortland,15.67820277,1706,1706
New York,Delaware,15.67820277,1707,1707
New York,Dutchess,15.67820277,1711,1711
New York,Erie,15.67820277,1723,1723
New York,Essex,15.67820277,1728,1728
New York,Franklin,15.67820277,1731,1731
New York,Fulton,15.67820277,1734,1734
New York,Genesee,15.67820277,1736,1736
New York,Greene,15.67820277,1739,1739
New York,Hamilton,15.67820277,1742,1742
New York,Herkimer,15.67820277,1745,1745
New York,Jefferson,15.67820277,1782,1782
New York,Kings,15.67820277,1788,1788
New York,Lewis,15.67820277,1790,1790
New York,Livingston,15.67820277,1791,1791
New York,Madison,15.67820277,1796,1796
New York,Monroe,15.67820277,1804,1804
New York,Montgomery,15.67820277,1807,1807
New York,Nassau,15.67820277,1839,1839
New York,New York,15.67820277,1847,1847
New York,Niagara,15.67820277,1850,1850
New York,Oneida,15.67820277,1852,1852
New York,Onondaga,15.67820277,1853,1853
New York,Ontario,15.67820277,1856,1856
New York,Orange,15.67820277,1859,1859
New York,Orleans,15.67820277,1862,1862
New York,Oswego,15.67820277,1864,1864
New York,Otsego,15.67820277,1868,1868
New York,Putnam,15.67820277,1870,1870
New York,Queens,15.67820277,1872,1872
New York,Rensselaer,15.67820277,1874,1874
New York,Richmond,15.67820277,1876,1876
New York,Rockland,15.67820277,1879,1879
New York,St. Lawrence,15.67820277,1883,1883
New York,Saratoga,15.67820277,1885,1885
New York,Schenectady,15.67820277,1887,1887
New York,Schoharie,15.67820277,1888,1888
New York,Schuyler,15.67820277,1889,1889
New York,Seneca,15.67820277,1890,1890
New York,Steuben,15.67820277,1891,1891
New York,Suffolk,15.67820277,1924,1924
New York,Sullivan,15.67820277,1928,1928
New York,Tioga,15.67820277,1930,1930
New York,Tompkins,15.67820277,1933,1933
New York,Ulster,15.67820277,1935,1935
New York,Warren,15.67820277,1938,1938
New York,Washington,15.67820277,1942,1942
New York,Wayne,15.67820277,1952,1952
New York,Westchester,15.67820277,1960,1960
New York,Wyoming,15.67820277,1962,1962
New York,Yates,15.67820277,1965,1965
North Carolina,Alamance,17.10442875,1967,1967
North Carolina,Alexander,17.10442875,1968,1968
North Carolina,Alleghany,17.10442875,1970,1970
North Carolina,Anson,17.10442875,1972,1972
North Carolina,Ashe,17.10442875,1975,1975
North Carolina,Avery,17.10442875,1977,1977
North Carolina,Beaufort,17.10442875,1981,1981
North Carolina,Bertie,17.10442875,1983,1983
North Carolina,Bladen,17.10442875,1986,1986
North Carolina,Brunswick,17.10442875,1995,1995
North Carolina,Buncombe,17.10442875,1422,1422
North Carolina,Burke,17.10442875,1424,1424
North Carolina,Cabarrus,17.10442875,1426,1426
North Carolina,Caldwell,17.10442875,1429,1429
North Carolina,Camden,17.10442875,1433,1433
North Carolina,Carteret,17.10442875,1447,1447
North Carolina,Caswell,17.10442875,1449,1449
North Carolina,Catawba,17.10442875,1450,1450
North Carolina,Chatham,17.10442875,1451,1451
North Carolina,Cherokee,17.10442875,1452,1452
North Carolina,Chowan,17.10442875,1455,1455
North Carolina,Clay,17.10442875,1457,1457
North Carolina,Cleveland,17.10442875,1458,1458
North Carolina,Columbus,17.10442875,1459,1459
North Carolina,Craven,17.10442875,1462,1462
North Carolina,Cumberland,17.10442875,1464,1464
North Carolina,Currituck,17.10442875,1481,1481
North Carolina,Dare,17.10442875,1485,1485
North Carolina,Davidson,17.10442875,1489,1489
North Carolina,Davie,17.10442875,1490,1490
North Carolina,Duplin,17.10442875,1492,1492
North Carolina,Durham,17.10442875,1494,1494
North Carolina,Edgecombe,17.10442875,1495,1495
North Carolina,Forsyth,17.10442875,1496,1496
North Carolina,Franklin,17.10442875,1498,1498
North Carolina,Gaston,17.10442875,1499,1499
North Carolina,Gates,17.10442875,1500,1500
North Carolina,Graham,17.10442875,1502,1502
North Carolina,Granville,17.10442875,1503,1503
North Carolina,Greene,17.10442875,1505,1505
North Carolina,Guilford,17.10442875,1506,1506
North Carolina,Halifax,17.10442875,1508,1508
North Carolina,Harnett,17.10442875,1509,1509
North Carolina,Haywood,17.10442875,1512,1512
North Carolina,Henderson,17.10442875,1514,1514
North Carolina,Hertford,17.10442875,1515,1515
North Carolina,Hoke,17.10442875,1517,1517
North Carolina,Hyde,17.10442875,1521,1521
North Carolina,Iredell,17.10442875,1525,1525
North Carolina,Jackson,17.10442875,1528,1528
North Carolina,Johnston,17.10442875,1530,1530
North Carolina,Jones,17.10442875,1536,1536
North Carolina,Lee,17.10442875,1540,1540
North Carolina,Lenoir,17.10442875,1542,1542
North Carolina,Lincoln,17.10442875,1545,1545
North Carolina,McDowell,17.10442875,1554,1554
North Carolina,Macon,17.10442875,1556,1556
North Carolina,Madison,17.10442875,1560,1560
North Carolina,Martin,17.10442875,1563,1563
North Carolina,Mecklenburg,17.10442875,1565,1565
North Carolina,Mitchell,17.10442875,1568,1568
North Carolina,Montgomery,17.10442875,1573,1573
North Carolina,Moore,17.10442875,1584,1584
North Carolina,Nash,17.10442875,1588,1588
North Carolina,New Hanover,17.10442875,1602,1602
North Carolina,Northampton,17.10442875,1606,1606
North Carolina,Onslow,17.10442875,1625,1625
North Carolina,Orange,17.10442875,1630,1630
North Carolina,Pamlico,17.10442875,1703,1703
North Carolina,Pasquotank,17.10442875,1714,1714
North Carolina,Pender,17.10442875,1718,1718
North Carolina,Perquimans,17.10442875,1724,1724
North Carolina,Person,17.10442875,1729,1729
North Carolina,Pitt,17.10442875,1733,1733
North Carolina,Polk,17.10442875,1738,1738
North Carolina,Randolph,17.10442875,1741,1741
North Carolina,Richmond,17.10442875,1744,1744
North Carolina,Robeson,17.10442875,1747,1747
North Carolina,Rockingham,17.10442875,1751,1751
North Carolina,Rowan,17.10442875,1754,1754
North Carolina,Rutherford,17.10442875,1764,1764
North Carolina,Sampson,17.10442875,1769,1769
North Carolina,Scotland,17.10442875,1772,1772
North Carolina,Stanly,17.10442875,1775,1775
