State,County,LACCESS_SENIORS15,FID,FID
Minnesota,Le Sueur,189.1991509,1929,1929
Minnesota,Lincoln,125.872687,1931,1931
Minnesota,Lyon,1045.393215,1932,1932
Minnesota,McLeod,1347.845522,1934,1934
Minnesota,Mahnomen,229.1849756,1936,1936
Minnesota,Marshall,1127.066293,1937,1937
Minnesota,Martin,2150.509488,1940,1940
Minnesota,Meeker,775.4378925,1941,1941
Minnesota,Mille Lacs,52.72660658,1943,1943
Minnesota,Morrison,1687.783944,1944,1944
Minnesota,Mower,1152.344076,1945,1945
Minnesota,Murray,202.1207128,1947,1947
Minnesota,Nicollet,1185.273729,1948,1948
Minnesota,Nobles,1253.481116,1950,1950
Minnesota,Norman,435.0939878,1951,1951
Minnesota,Olmsted,3320.77329,1953,1953
Minnesota,Otter Tail,2637.518943,1954,1954
Minnesota,Pennington,311.2014008,1956,1956
Minnesota,Pine,546.6732942,1957,1957
Minnesota,Pipestone,678.7253311,1958,1958
Minnesota,Polk,2078.113631,1959,1959
Minnesota,Pope,265.3189646,1961,1961
Minnesota,Ramsey,15045.81462,1964,1964
Minnesota,Red Lake,691.5405149,1966,1966
Minnesota,Redwood,1440.002413,1969,1969
Minnesota,Renville,1080.013868,1971,1971
Minnesota,Rice,1675.451274,1973,1973
Minnesota,Rock,316.6227192,1974,1974
Minnesota,Roseau,808.1542784,1976,1976
Minnesota,St. Louis,8252.512537,1978,1978
Minnesota,Scott,2258.205128,1979,1979
Minnesota,Sherburne,1680.294188,1980,1980
Minnesota,Sibley,38.03116209,1982,1982
Minnesota,Stearns,3011.646587,1984,1984
Minnesota,Steele,809.3886001,1985,1985
Minnesota,Stevens,297.4449539,1987,1987
Minnesota,Swift,406.0929187,1988,1988
Minnesota,Todd,1576.629833,1989,1989
Minnesota,Traverse,329.3641461,1990,1990
Minnesota,Wabasha,316.8832507,1991,1991
Minnesota,Wadena,776.3843175,1992,1992
Minnesota,Waseca,911.7355406,1993,1993
Minnesota,Washington,9473.840348,1994,1994
Minnesota,Watonwan,128.2218585,1996,1996
Minnesota,Wilkin,289.2528533,1997,1997
Minnesota,Winona,1027.417399,1998,1998
Minnesota,Wright,1200.947762,1999,1999
Minnesota,Yellow Medicine,619.551627,1531,1531
Mississippi,Adams,1168.988451,1534,1534
Mississippi,Alcorn,728.3381291,1538,1538
Mississippi,Amite,415.1566381,1539,1539
Mississippi,Attala,614.2384471,1541,1541
Mississippi,Benton,411.977455,1544,1544
Mississippi,Bolivar,1625.086692,1547,1547
Mississippi,Calhoun,296.7904414,1548,1548
Mississippi,Carroll,743.4803613,1549,1549
Mississippi,Chickasaw,84.25590204,1550,1550
Mississippi,Choctaw,37.78418348,1552,1552
Mississippi,Claiborne,202.3446762,1555,1555
Mississippi,Clarke,391.2655138,1557,1557
Mississippi,Clay,829.5068643,1559,1559
Mississippi,Coahoma,890.2658236,1562,1562
Mississippi,Copiah,906.5785762,1564,1564
Mississippi,Covington,,1567,1567
Mississippi,DeSoto,4345.636153,1571,1571
Mississippi,Forrest,990.7358098,1572,1572
Mississippi,Franklin,378.0990166,1575,1575
Mississippi,George,257.2553527,1577,1577
Mississippi,Greene,82.4670857,1579,1579
Mississippi,Grenada,566.1150193,1581,1581
Mississippi,Hancock,2196.505716,1583,1583
Mississippi,Harrison,7685.313588,1587,1587
Mississippi,Hinds,7169.973225,1591,1591
Mississippi,Holmes,973.4676817,1593,1593
Mississippi,Humphreys,315.1470714,1596,1596
Mississippi,Issaquena,95.47862046,1598,1598
Mississippi,Itawamba,383.0066239,1601,1601
Mississippi,Jackson,5419.772444,1605,1605
Mississippi,Jasper,366.0852305,1607,1607
Mississippi,Jefferson,142.017375,1610,1610
Mississippi,Jefferson Davis,309.9226352,1612,1612
Mississippi,Jones,725.7780222,1615,1615
Mississippi,Kemper,752.1321023,1616,1616
Mississippi,Lafayette,1966.419134,1620,1620
Mississippi,Lamar,790.7919247,1623,1623
Mississippi,Lauderdale,2630.668601,1628,1628
Mississippi,Lawrence,304.1508751,1632,1632
Mississippi,Leake,611.5267655,1636,1636
Mississippi,Lee,2332.912159,1638,1638
Mississippi,Leflore,1607.439286,1643,1643
Mississippi,Lincoln,920.3610259,1645,1645
Mississippi,Lowndes,1151.923241,1647,1647
Mississippi,Madison,2235.030381,1651,1651
Mississippi,Marion,1261.067137,1653,1653
Mississippi,Marshall,850.2634589,1655,1655
Mississippi,Monroe,346.2162229,1656,1656
Mississippi,Montgomery,321.8916494,1658,1658
Mississippi,Neshoba,263.9965628,1661,1661
Mississippi,Newton,433.3440748,1663,1663
Mississippi,Noxubee,306.3858309,1666,1666
Mississippi,Oktibbeha,1151.803471,1668,1668
Mississippi,Panola,815.8928241,1671,1671
Mississippi,Pearl River,1236.206886,1676,1676
Mississippi,Perry,176.41251,1679,1679
Mississippi,Pike,598.9912439,1680,1680
Mississippi,Pontotoc,490.3712954,1682,1682
Mississippi,Prentiss,265.3770429,1684,1684
Mississippi,Quitman,263.0518943,1685,1685
Mississippi,Rankin,4348.774466,1690,1690
Mississippi,Scott,413.7739165,1692,1692
Mississippi,Sharkey,176.5415212,1695,1695
Mississippi,Simpson,412.9608841,1698,1698
Mississippi,Smith,413.2986628,1709,1709
Mississippi,Stone,422.4930555,1712,1712
Mississippi,Sunflower,614.7336878,1721,1721
Mississippi,Tallahatchie,719.0173563,1725,1725
Mississippi,Tate,952.2179566,1727,1727
Mississippi,Tippah,353.6685431,1730,1730
Mississippi,Tishomingo,0,1732,1732
Mississippi,Tunica,143.5960761,1735,1735
Mississippi,Union,462.9331231,1737,1737
Mississippi,Walthall,270.671458,1740,1740
Mississippi,Warren,1382.797352,1746,1746
Mississippi,Washington,1745.592094,1750,1750
Mississippi,Wayne,59.66958545,1753,1753
Mississippi,Webster,210.0630867,1756,1756
Mississippi,Wilkinson,261.6220849,1757,1757
Mississippi,Winston,418.8663136,1758,1758
Mississippi,Yalobusha,194.0959173,1759,1759
Mississippi,Yazoo,1036.020799,1760,1760
Missouri,Adair,629.814934,1761,1761
Missouri,Andrew,266.7642508,1762,1762
Missouri,Atchison,152.6992693,1763,1763
Missouri,Audrain,551.6081706,1766,1766
Missouri,Barry,636.3194045,1767,1767
Missouri,Barton,504.3982595,1771,1771
Missouri,Bates,150.8115432,1776,1776
Missouri,Benton,513.9944949,1778,1778
Missouri,Bollinger,583.2466213,1781,1781
Missouri,Boone,3646.531798,1783,1783
Missouri,Buchanan,3059.513026,1789,1789
Missouri,Butler,1139.805795,1792,1792
Missouri,Caldwell,310.2059222,1795,1795
Missouri,Callaway,922.4558373,1799,1799
Missouri,Camden,916.9396867,1803,1803
Missouri,Cape Girardeau,2786.938209,1808,1808
Missouri,Carroll,328.8879793,1822,1822
Missouri,Carter,451.1095055,1001,1001
Missouri,Cass,3847.829786,1004,1004
Missouri,Cedar,334.5678712,1007,1007
Missouri,Chariton,195.7862584,1011,1011
Missouri,Christian,1624.465654,1014,1014
Missouri,Clark,207.9104047,1015,1015
Missouri,Clay,5962.076278,1018,1018
Missouri,Clinton,256.024115,1021,1021
Missouri,Cole,2223.56422,1022,1022
Missouri,Cooper,782.5439353,1025,1025
Missouri,Crawford,229.9243419,1028,1028
Missouri,Dade,151.1850029,1030,1030
Missouri,Dallas,345.97214,1032,1032
Missouri,Daviess,307.8825757,1036,1036
Missouri,DeKalb,800.2366515,1038,1038
Missouri,Dent,635.7073257,1040,1040
Missouri,Douglas,695.8870489,1043,1043
Missouri,Dunklin,1072.281794,1045,1045
Missouri,Franklin,1640.255507,1047,1047
Missouri,Gasconade,86.94561269,1049,1049
Missouri,Gentry,61.03840802,1052,1052
Missouri,Greene,6759.325364,1054,1054
Missouri,Grundy,638.3940051,1057,1057
Missouri,Harrison,525.1689086,1058,1058
Missouri,Henry,1306.875808,1061,1061
Missouri,Hickory,339.7300617,1063,1063
Missouri,Holt,1039.782854,1065,1065
Missouri,Howard,327.8104831,1068,1068
Missouri,Howell,1211.313895,1070,1070
Missouri,Iron,355.5955239,1072,1072
Missouri,Jackson,16826.07213,1074,1074
Missouri,Jasper,4662.387988,1078,1078
Missouri,Jefferson,6753.643354,1082,1082
Missouri,Johnson,807.6925003,1087,1087
Missouri,Knox,156.258397,1091,1091
Missouri,Laclede,1222.976462,1096,1096
Missouri,Lafayette,872.4070632,1099,1099
Missouri,Lawrence,666.5541646,1101,1101
Missouri,Lewis,741.6968078,1104,1104
Missouri,Lincoln,596.2294889,1106,1106
Missouri,Linn,648.2960375,1109,1109
Missouri,Livingston,432.1387315,1112,1112
Missouri,McDonald,228.9053261,1113,1113
Missouri,Macon,557.2097495,1116,1116
Missouri,Madison,308.7519446,1117,1117
Missouri,Maries,102.8977251,1120,1120
Missouri,Marion,681.1176219,1122,1122
Missouri,Mercer,757.7522047,1125,1125
Missouri,Miller,274.0818571,1128,1128
Missouri,Mississippi,4.828027093,1131,1131
Missouri,Moniteau,118.0028113,1135,1135
Missouri,Monroe,241.4910452,1139,1139
Missouri,Montgomery,268.6150185,1142,1142
Missouri,Morgan,132.0409511,1146,1146
Missouri,New Madrid,84.38919415,1149,1149
Missouri,Newton,1347.554808,1152,1152
Missouri,Nodaway,1282.346279,1156,1156
Missouri,Oregon,407.3326318,1158,1158
Missouri,Osage,237.475932,1164,1164
Missouri,Ozark,1267.443869,1168,1168
Missouri,Pemiscot,136.4689505,1170,1170
Missouri,Perry,568.3666779,1172,1172
Missouri,Pettis,1079.113336,1174,1174
Missouri,Phelps,754.4502039,1176,1176
Missouri,Pike,768.0174444,1179,1179
Missouri,Platte,3124.411009,1181,1181
Missouri,Polk,403.3953467,1183,1183
Missouri,Pulaski,398.051462,1185,1185
Missouri,Putnam,281.1028935,1188,1188
Missouri,Ralls,167.8250104,1191,1191
Missouri,Randolph,579.801178,1194,1194
Missouri,Ray,638.5391071,1197,1197
Missouri,Reynolds,600.3429926,1200,1200
Missouri,Ripley,557.4805862,1203,1203
Missouri,St. Charles,14684.42081,1205,1205
Missouri,St. Clair,234.6006206,1208,1208
Missouri,Ste. Genevieve,483.1549566,1209,1209
Missouri,St. Francois,1134.606121,1212,1212
Missouri,Saline,923.5236443,1218,1218
Missouri,Schuyler,725.654425,1221,1221
Missouri,Scotland,86.0228116,1224,1224
Missouri,Scott,1157.588338,1227,1227
Missouri,Shannon,276.3718408,1229,1229
Missouri,Shelby,453.483052,1232,1232
Missouri,Stoddard,255.8229689,1236,1236
Missouri,Stone,64.71896438,1237,1237
Missouri,Sullivan,331.7093123,1240,1240
Missouri,Taney,2879.906123,1242,1242
Missouri,Texas,803.1963128,1245,1245
Missouri,Vernon,1173.77913,1248,1248
Missouri,Warren,132.017356,1251,1251
Missouri,Washington,503.9116166,1253,1253
Missouri,Wayne,958.763985,1256,1256
Missouri,Webster,428.2850684,1258,1258
Missouri,Worth,70.26929706,1261,1261
Missouri,Wright,425.6297764,1263,1263
Montana,Beaverhead,441.5882149,1269,1269
Montana,Big Horn,492.0815544,1274,1274
Montana,Blaine,230.5290798,1124,1124
Montana,Broadwater,186.3813106,1132,1132
Montana,Carbon,618.3765291,1137,1137
Montana,Carter,268.9999994,1141,1141
Montana,Cascade,3172.891345,1144,1144
Montana,Chouteau,571.9305254,1150,1150
Montana,Custer,939.9317281,1153,1153
Montana,Daniels,99.24243804,1157,1157
Montana,Dawson,591.0651869,1160,1160
Montana,Deer Lodge,123.0588891,1163,1163
Montana,Fallon,135.1526041,1165,1165
Montana,Fergus,695.1689017,1169,1169
Montana,Flathead,1509.150512,1173,1173
Montana,Gallatin,1548.763713,1177,1177
Montana,Garfield,123.4082517,1182,1182
Montana,Glacier,289.8275766,1186,1186
Montana,Golden Valley,189.0000002,1189,1189
Montana,Granite,174.9206073,1192,1192
Montana,Hill,984.1103411,1195,1195
Montana,Jefferson,226.2637302,1199,1199
Montana,Judith Basin,265.5473434,1202,1202
Montana,Lake,438.3835208,1207,1207
Montana,Lewis and Clark,2367.332512,1211,1211
Montana,Liberty,194.6715455,1214,1214
Montana,Lincoln,671.8974507,1219,1219
Montana,McCone,147.6666266,1223,1223
Montana,Madison,478.1543189,1226,1226
Montana,Meagher,428.0000022,1231,1231
Montana,Mineral,403.2641702,1234,1234
Montana,Missoula,2841.140641,1239,1239
Montana,Musselshell,273.7683868,1241,1241
Montana,Park,702.8488489,1244,1244
Montana,Petroleum,103.0000008,1247,1247
Montana,Phillips,205.4933708,1250,1250
Montana,Pondera,418.0290549,1254,1254
Montana,Powder River,175.3515984,1259,1259
Montana,Powell,273.2222661,1262,1262
Montana,Prairie,307.0000002,1264,1264
Montana,Ravalli,430.1639807,1268,1268
Montana,Richland,413.3943367,1271,1271
Montana,Roosevelt,657.5288919,1275,1275
Montana,Rosebud,289.5142091,1277,1277
Montana,Sanders,965.8991761,1278,1278
Montana,Sheridan,266.1651255,1281,1281
Montana,Silver Bow,817.9250151,1284,1284
Montana,Stillwater,278.3862706,1286,1286
Montana,Sweet Grass,125.5006219,1288,1288
Montana,Teton,377.9235769,1290,1290
Montana,Toole,266.7355356,1292,1292
Montana,Treasure,171.0000003,1293,1293
Montana,Valley,580.5992273,1296,1296
Montana,Wheatland,448.0000014,1298,1298
Montana,Wibaux,242.999998,1300,1300
Montana,Yellowstone,5236.005954,1302,1302
Nebraska,Adams,1958.156319,1303,1303
Nebraska,Antelope,265.9996291,1305,1305
Nebraska,Arthur,94.00000107,1307,1307
Nebraska,Banner,135.8151518,1308,1308
Nebraska,Blaine,94.99999981,1309,1309
Nebraska,Boone,185.1512201,1310,1310
Nebraska,Box Butte,476.8297158,1315,1315
Nebraska,Boyd,557.000002,1317,1317
Nebraska,Brown,68.09154746,1319,1319
Nebraska,Buffalo,1096.372153,1321,1321
Nebraska,Burt,10.02434815,1323,1323
Nebraska,Butler,268.0223847,1325,1325
Nebraska,Cass,894.9881723,1326,1326
Nebraska,Cedar,323.0354537,1329,1329
Nebraska,Chase,288.619165,1330,1330
Nebraska,Cherry,454.917672,1333,1333
Nebraska,Cheyenne,344.4311569,1334,1334
Nebraska,Clay,478.7718799,1336,1336
Nebraska,Colfax,606.1633585,1338,1338
Nebraska,Cuming,58.73124544,1340,1340
Nebraska,Custer,1225.453666,1342,1342
Nebraska,Dakota,608.0167934,1344,1344
Nebraska,Dawes,550.6963375,1347,1347
Nebraska,Dawson,1008.498185,1349,1349
Nebraska,Deuel,121.9010611,1351,1351
Nebraska,Dixon,348.402759,1353,1353
Nebraska,Dodge,2120.461217,1354,1354
Nebraska,Douglas,6566.515655,1358,1358
Nebraska,Dundy,147.0598087,1360,1360
Nebraska,Fillmore,252.2076055,1363,1363
Nebraska,Franklin,325.4458863,1369,1369
Nebraska,Frontier,501.1089916,1371,1371
Nebraska,Furnas,255.4619591,1374,1374
Nebraska,Gage,1241.111752,1378,1378
Nebraska,Garden,559.744632,1381,1381
Nebraska,Garfield,53.4472161,1391,1391
Nebraska,Gosper,290.9857028,1393,1393
Nebraska,Grant,118.9999994,1395,1395
Nebraska,Greeley,584.0655827,1397,1397
Nebraska,Hall,2335.181723,1402,1402
Nebraska,Hamilton,156.4766728,1405,1405
Nebraska,Harlan,30.12424489,1409,1409
Nebraska,Hayes,190.9999998,1411,1411
Nebraska,Hitchcock,630.8488324,1414,1414
Nebraska,Holt,570.851062,1416,1416
Nebraska,Hooker,21.54400064,1418,1418
Nebraska,Howard,218.3111023,1311,1311
Nebraska,Jefferson,343.2839881,1312,1312
Nebraska,Johnson,246.8714443,1313,1313
Nebraska,Kearney,129.4766216,1314,1314
Nebraska,Keith,395.4790703,1316,1316
Nebraska,Keya Paha,210.6282553,1318,1318
Nebraska,Kimball,51.40764778,1320,1320
Nebraska,Knox,158.0822112,1322,1322
Nebraska,Lancaster,3260.921373,1324,1324
Nebraska,Lincoln,1151.866287,1327,1327
Nebraska,Logan,10.21150368,1328,1328
Nebraska,Loup,99.02602943,1331,1331
Nebraska,McPherson,97.00000023,1332,1332
Nebraska,Madison,1173.772286,1335,1335
Nebraska,Merrick,557.5990107,1337,1337
Nebraska,Morrill,472.7695336,1339,1339
Nebraska,Nance,235.8766319,1341,1341
Nebraska,Nemaha,44.23585189,1343,1343
Nebraska,Nuckolls,365.7640438,1345,1345
Nebraska,Otoe,296.7054991,1348,1348
Nebraska,Pawnee,110.5932642,1350,1350
Nebraska,Perkins,161.0535285,1352,1352
Nebraska,Phelps,273.5915046,1355,1355
Nebraska,Pierce,845.6586146,1356,1356
Nebraska,Platte,1167.925781,1359,1359
Nebraska,Polk,56.99647131,1362,1362
Nebraska,Red Willow,992.9272411,1364,1364
Nebraska,Richardson,554.3828435,1365,1365
Nebraska,Rock,82.010415,1366,1366
Nebraska,Saline,521.2750713,1367,1367
Nebraska,Sarpy,2822.169532,1368,1368
Nebraska,Saunders,566.8183894,1370,1370
Nebraska,Scotts Bluff,544.4671484,1373,1373
Nebraska,Seward,320.4792176,1375,1375
Nebraska,Sheridan,446.1987928,1376,1376
Nebraska,Sherman,619.5461414,1377,1377
Nebraska,Sioux,214.6534194,1380,1380
Nebraska,Stanton,557.9283588,1382,1382
Nebraska,Thayer,235.3784807,1383,1383
Nebraska,Thomas,134.8078801,1384,1384
Nebraska,Thurston,388.8721807,1385,1385
Nebraska,Valley,263.646413,1386,1386
Nebraska,Washington,75.93664788,1387,1387
Nebraska,Wayne,81.4321157,1388,1388
Nebraska,Webster,395.0311093,1389,1389
Nebraska,Wheeler,155.0000004,1390,1390
Nebraska,York,698.3577755,1392,1392
Nevada,Churchill,965.9162698,1396,1396
Nevada,Clark,23026.44586,1399,1399
Nevada,Douglas,3967.67941,1400,1400
Nevada,Elko,1242.966808,1401,1401
Nevada,Esmeralda,196.9999993,1404,1404
Nevada,Eureka,257.0000001,1406,1406
Nevada,Humboldt,556.7964956,1407,1407
Nevada,Lander,150.0824431,1408,1408
Nevada,Lincoln,763.9173455,1410,1410
Nevada,Lyon,1845.589082,1412,1412
Nevada,Mineral,898.1107403,1415,1415
Nevada,Nye,4498.001913,1417,1417
Nevada,Pershing,233.4113569,1419,1419
Nevada,Storey,51.54740231,1420,1420
Nevada,Washoe,11233.22179,1423,1423
Nevada,White Pine,654.710649,1425,1425
Nevada,Carson City,2068.30473,1428,1428
New Hampshire,Belknap,2362.404883,1432,1432
New Hampshire,Carroll,187.3735199,1435,1435
New Hampshire,Cheshire,1868.046661,1437,1437
New Hampshire,Coos,887.6261235,1440,1440
New Hampshire,Grafton,1580.893187,1442,1442
New Hampshire,Hillsborough,16227.3521,1443,1443
New Hampshire,Merrimack,4177.671327,1444,1444
New Hampshire,Rockingham,14025.2477,1448,1448
New Hampshire,Strafford,3300.474727,1453,1453
New Hampshire,Sullivan,1028.897232,1454,1454
New Jersey,Atlantic,10758.51825,1461,1461
New Jersey,Bergen,15897.13143,1465,1465
New Jersey,Burlington,21652.17328,1470,1470
New Jersey,Camden,14892.41312,1472,1472
New Jersey,Cape May,8716.338542,1477,1477
New Jersey,Cumberland,5798.78187,1482,1482
New Jersey,Essex,10474.39235,1483,1483
New Jersey,Gloucester,15248.88851,1484,1484
New Jersey,Hudson,382.1426809,1487,1487
New Jersey,Hunterdon,2652.004577,1488,1488
New Jersey,Mercer,12586.71717,1493,1493
New Jersey,Middlesex,27435.48509,1497,1497
New Jersey,Monmouth,25082.03714,1504,1504
New Jersey,Morris,22330.12386,1511,1511
New Jersey,Ocean,62481.32485,1546,1546
New Jersey,Passaic,10075.4243,1551,1551
New Jersey,Salem,1672.752304,1553,1553
New Jersey,Somerset,14230.42127,1558,1558
New Jersey,Sussex,6027.921849,1561,1561
New Jersey,Union,7726.733525,1566,1566
New Jersey,Warren,4018.446756,1570,1570
New Mexico,Bernalillo,13778.52775,1574,1574
New Mexico,Catron,1041.000005,1576,1576
New Mexico,Chaves,1917.636305,1578,1578
New Mexico,Cibola,1379.045851,1580,1580
New Mexico,Colfax,1593.232774,1582,1582
New Mexico,Curry,1937.481803,1586,1586
New Mexico,De Baca,68.64081551,1589,1589
New Mexico,Doña Ana,9721.405811,1590,1590
New Mexico,Eddy,3028.619487,1592,1592
New Mexico,Grant,2258.119637,1594,1594
New Mexico,Guadalupe,285.6436257,1595,1595
New Mexico,Harding,196.1263338,1597,1597
New Mexico,Hidalgo,287.3927478,1600,1600
New Mexico,Lea,1170.790116,1604,1604
New Mexico,Lincoln,1612.866863,1613,1613
New Mexico,Los Alamos,934.464414,1618,1618
New Mexico,Luna,1509.189644,1622,1622
New Mexico,McKinley,3975.405917,1626,1626
New Mexico,Mora,269.453971,1629,1629
New Mexico,Otero,3446.603302,1633,1633
New Mexico,Quay,351.1936897,1637,1637
New Mexico,Rio Arriba,3178.743833,1639,1639
New Mexico,Roosevelt,745.2319659,1642,1642
New Mexico,Sandoval,5090.256535,1646,1646
New Mexico,San Juan,5037.436535,1650,1650
New Mexico,San Miguel,2292.677636,1652,1652
New Mexico,Santa Fe,5608.839788,1654,1654
New Mexico,Sierra,1619.095782,1657,1657
New Mexico,Socorro,1034.048276,1659,1659
New Mexico,Taos,2347.299346,1662,1662
New Mexico,Torrance,1078.288856,1664,1664
New Mexico,Union,256.4808251,1667,1667
New Mexico,Valencia,5425.618867,1670,1670
New York,Albany,12333.95694,1673,1673
New York,Allegany,284.729659,1674,1674
New York,Bronx,42.06319791,1681,1681
New York,Broome,4226.856271,1683,1683
New York,Cattaraugus,1006.344796,1687,1687
New York,Cayuga,1005.78936,1689,1689
New York,Chautauqua,3734.303673,1694,1694
New York,Chemung,3423.453516,1696,1696
New York,Chenango,318.5901665,1699,1699
New York,Clinton,2934.884158,1702,1702
New York,Columbia,1419.740288,1704,1704
New York,Cortland,777.7910955,1706,1706
New York,Delaware,249.6145859,1707,1707
New York,Dutchess,13313.94801,1711,1711
New York,Erie,30408.40735,1723,1723
New York,Essex,459.8077711,1728,1728
New York,Franklin,1330.400936,1731,1731
New York,Fulton,1122.287036,1734,1734
New York,Genesee,353.9209677,1736,1736
New York,Greene,1528.570169,1739,1739
New York,Hamilton,638.1994636,1742,1742
New York,Herkimer,2169.813829,1745,1745
New York,Jefferson,1500.588585,1782,1782
New York,Kings,46.66324504,1788,1788
New York,Lewis,775.1384643,1790,1790
New York,Livingston,1207.564402,1791,1791
New York,Madison,1807.712195,1796,1796
New York,Monroe,31888.39354,1804,1804
New York,Montgomery,1849.479414,1807,1807
New York,Nassau,11226.84893,1839,1839
New York,New York,0,1847,1847
New York,Niagara,6204.760717,1850,1850
New York,Oneida,6826.232529,1852,1852
New York,Onondaga,14054.6231,1853,1853
New York,Ontario,2712.425046,1856,1856
New York,Orange,11856.18474,1859,1859
New York,Orleans,991.7220301,1862,1862
New York,Oswego,1481.341204,1864,1864
New York,Otsego,2463.49584,1868,1868
New York,Putnam,4499.777658,1870,1870
New York,Queens,1312.840545,1872,1872
New York,Rensselaer,4881.086601,1874,1874
New York,Richmond,939.2550488,1876,1876
New York,Rockland,8785.37386,1879,1879
New York,St. Lawrence,3089.555974,1883,1883
New York,Saratoga,7269.565853,1885,1885
New York,Schenectady,5097.435781,1887,1887
New York,Schoharie,1023.479217,1888,1888
New York,Schuyler,291.8778905,1889,1889
New York,Seneca,879.1067825,1890,1890
New York,Steuben,1626.590638,1891,1891
New York,Suffolk,53050.67212,1924,1924
New York,Sullivan,721.2403694,1928,1928
New York,Tioga,1308.983477,1930,1930
New York,Tompkins,1299.358374,1933,1933
New York,Ulster,7655.18044,1935,1935
New York,Warren,1783.65988,1938,1938
New York,Washington,1190.079375,1942,1942
New York,Wayne,1544.8441,1952,1952
New York,Westchester,21913.72007,1960,1960
New York,Wyoming,907.0932922,1962,1962
New York,Yates,81.86957813,1965,1965
North Carolina,Alamance,4435.633927,1967,1967
North Carolina,Alexander,324.5376294,1968,1968
North Carolina,Alleghany,89.96652654,1970,1970
North Carolina,Anson,237.2061517,1972,1972
North Carolina,Ashe,289.9905921,1975,1975
North Carolina,Avery,27.60488327,1977,1977
North Carolina,Beaufort,808.416352,1981,1981
North Carolina,Bertie,258.5930062,1983,1983
North Carolina,Bladen,501.9763598,1986,1986
North Carolina,Brunswick,3538.687394,1995,1995
North Carolina,Buncombe,8133.428043,1422,1422
North Carolina,Burke,4846.601027,1424,1424
North Carolina,Cabarrus,4493.713537,1426,1426
North Carolina,Caldwell,4367.495576,1429,1429
North Carolina,Camden,50.94911851,1433,1433
North Carolina,Carteret,3763.677764,1447,1447
North Carolina,Caswell,323.4510566,1449,1449
North Carolina,Catawba,4514.512018,1450,1450
North Carolina,Chatham,422.9425708,1451,1451
North Carolina,Cherokee,494.3674003,1452,1452
North Carolina,Chowan,706.2032743,1455,1455
North Carolina,Clay,84.43034967,1457,1457
North Carolina,Cleveland,2595.494118,1458,1458
North Carolina,Columbus,284.8107971,1459,1459
North Carolina,Craven,4284.711828,1462,1462
North Carolina,Cumberland,6067.416505,1464,1464
North Carolina,Currituck,432.475914,1481,1481
North Carolina,Dare,1710.93996,1485,1485
North Carolina,Davidson,3819.877258,1489,1489
North Carolina,Davie,784.1518162,1490,1490
North Carolina,Duplin,138.9695277,1492,1492
North Carolina,Durham,7418.79148,1494,1494
North Carolina,Edgecombe,1120.445357,1495,1495
North Carolina,Forsyth,15951.81404,1496,1496
North Carolina,Franklin,503.8947604,1498,1498
North Carolina,Gaston,7097.878931,1499,1499
North Carolina,Gates,1.006654569,1500,1500
North Carolina,Graham,73.81256446,1502,1502
North Carolina,Granville,1235.402202,1503,1503
North Carolina,Greene,,1505,1505
North Carolina,Guilford,11874.41512,1506,1506
North Carolina,Halifax,1291.136132,1508,1508
North Carolina,Harnett,868.1796485,1509,1509
North Carolina,Haywood,2599.200839,1512,1512
North Carolina,Henderson,5787.69357,1514,1514
North Carolina,Hertford,481.8941051,1515,1515
North Carolina,Hoke,525.788796,1517,1517
North Carolina,Hyde,783.2973373,1521,1521
North Carolina,Iredell,3139.771939,1525,1525
North Carolina,Jackson,509.7885155,1528,1528
North Carolina,Johnston,782.0693739,1530,1530
North Carolina,Jones,0.084899485,1536,1536
North Carolina,Lee,1254.185437,1540,1540
North Carolina,Lenoir,1270.304037,1542,1542
North Carolina,Lincoln,1916.969786,1545,1545
North Carolina,McDowell,304.9859418,1554,1554
North Carolina,Macon,463.0361579,1556,1556
North Carolina,Madison,520.0199749,1560,1560
North Carolina,Martin,177.2467478,1563,1563
North Carolina,Mecklenburg,16387.91972,1565,1565
North Carolina,Mitchell,,1568,1568
North Carolina,Montgomery,87.8458151,1573,1573
North Carolina,Moore,5986.460548,1584,1584
North Carolina,Nash,1540.651995,1588,1588
North Carolina,New Hanover,8461.288356,1602,1602
North Carolina,Northampton,485.5276549,1606,1606
North Carolina,Onslow,2358.561824,1625,1625
North Carolina,Orange,1546.553825,1630,1630
North Carolina,Pamlico,173.7231419,1703,1703
North Carolina,Pasquotank,1421.319538,1714,1714
North Carolina,Pender,548.1816662,1718,1718
North Carolina,Perquimans,98.04547216,1724,1724
North Carolina,Person,698.3901138,1729,1729
North Carolina,Pitt,1521.202702,1733,1733
North Carolina,Polk,16.24935653,1738,1738
North Carolina,Randolph,3577.383287,1741,1741
North Carolina,Richmond,818.5864137,1744,1744
North Carolina,Robeson,1166.152766,1747,1747
North Carolina,Rockingham,3207.547904,1751,1751
North Carolina,Rowan,5095.33676,1754,1754
North Carolina,Rutherford,2441.102909,1764,1764
North Carolina,Sampson,540.452955,1769,1769
North Carolina,Scotland,1017.588712,1772,1772
North Carolina,Stanly,637.2591917,1775,1775
North Carolina,Stokes,1205.79404,1777,1777
North Carolina,Surry,1072.403683,1780,1780
North Carolina,Swain,35.43467365,1784,1784
North Carolina,Transylvania,601.2597512,1786,1786
North Carolina,Tyrrell,119.4904115,1794,1794
North Carolina,Union,2615.60854,1798,1798
North Carolina,Vance,737.4093656,1801,1801
