State,County,LACCESS_BLACK15,FID
Missouri,Henry,98.88191285,1061
Missouri,Hickory,3.742569332,1063
Missouri,Holt,8.000000027,1065
Missouri,Howard,28.02572403,1068
Missouri,Howell,27.63778679,1070
Missouri,Iron,57.49678051,1072
Missouri,Jackson,31101.39197,1074
Missouri,Jasper,536.9079219,1078
Missouri,Jefferson,504.4816333,1082
Missouri,Johnson,464.9643796,1087
Missouri,Knox,4.000000038,1091
Missouri,Laclede,57.38199659,1096
Missouri,Lafayette,72.1425704,1099
Missouri,Lawrence,22.15610975,1101
Missouri,Lewis,58.95041827,1104
Missouri,Lincoln,107.4079423,1106
Missouri,Linn,17.86548126,1109
Missouri,Livingston,13.7728985,1112
Missouri,McDonald,0,1113
Missouri,Macon,167.7868648,1116
Missouri,Madison,1.000008295,1117
Missouri,Maries,0,1120
Missouri,Marion,113.3547376,1122
Missouri,Mercer,5.999999988,1125
Missouri,Miller,2.367392034,1128
Missouri,Mississippi,2.37437646,1131
Missouri,Moniteau,2.000000034,1135
Missouri,Monroe,0.321805444,1139
Missouri,Montgomery,4.195835919,1142
Missouri,Morgan,0.24043645,1146
Missouri,New Madrid,373.8340764,1149
Missouri,Newton,62.09532816,1152
Missouri,Nodaway,347.2786246,1156
Missouri,Oregon,1.863765123,1158
Missouri,Osage,0.814189174,1164
Missouri,Ozark,5.052143062,1168
Missouri,Pemiscot,764.8375445,1170
Missouri,Perry,6.354475365,1172
Missouri,Pettis,258.1612154,1174
Missouri,Phelps,191.381682,1176
Missouri,Pike,209.9160086,1179
Missouri,Platte,2040.952191,1181
Missouri,Polk,13.39169762,1183
Missouri,Pulaski,2866.958729,1185
Missouri,Putnam,1.000000024,1188
Missouri,Ralls,3.942202236,1191
Missouri,Randolph,114.4321629,1194
Missouri,Ray,125.2457967,1197
Missouri,Reynolds,36.00424558,1200
Missouri,Ripley,12.99999983,1203
Missouri,St. Charles,5426.492516,1205
Missouri,St. Clair,3.707173957,1208
Missouri,Ste. Genevieve,14.4116922,1209
Missouri,St. Francois,991.26974,1212
Missouri,Saline,386.5536341,1218
Missouri,Schuyler,1.000000018,1221
Missouri,Scotland,0,1224
Missouri,Scott,1816.497854,1227
Missouri,Shannon,1.066692149,1229
Missouri,Shelby,16.45752296,1232
Missouri,Stoddard,21.94093481,1236
Missouri,Stone,2.999999898,1237
Missouri,Sullivan,6.543223018,1240
Missouri,Taney,130.3230352,1242
Missouri,Texas,33.56741502,1245
Missouri,Vernon,23.33606265,1248
Missouri,Warren,30.83741669,1251
Missouri,Washington,390.8951631,1253
Missouri,Wayne,6.875330932,1256
Missouri,Webster,6.771325838,1258
Missouri,Worth,0.500084446,1261
Missouri,Wright,1.98975085,1263
Montana,Beaverhead,11.37197573,1269
Montana,Big Horn,1.135503143,1274
Montana,Blaine,5.999999999,1124
Montana,Broadwater,3.619155583,1132
Montana,Carbon,16.12511055,1137
Montana,Carter,1.000000058,1141
Montana,Cascade,449.3747869,1144
Montana,Chouteau,1.99999996,1150
Montana,Custer,9.95313137,1153
Montana,Daniels,1.820737449,1157
Montana,Dawson,5.71782887,1160
Montana,Deer Lodge,0,1163
Montana,Fallon,1,1165
Montana,Fergus,5.00000014,1169
Montana,Flathead,12.46936731,1173
Montana,Gallatin,17.54662049,1177
Montana,Garfield,3.000000024,1182
Montana,Glacier,3.992080659,1186
Montana,Golden Valley,0,1189
Montana,Granite,0,1192
Montana,Hill,17.54678873,1195
Montana,Jefferson,1.246675566,1199
Montana,Judith Basin,0,1202
Montana,Lake,5.153237823,1207
Montana,Lewis and Clark,32.34518001,1211
Montana,Liberty,0,1214
Montana,Lincoln,4.345498827,1219
Montana,McCone,2.502517535,1223
Montana,Madison,1.000000015,1226
Montana,Meagher,2.000000043,1231
Montana,Mineral,4.000000017,1234
Montana,Missoula,74.08934711,1239
Montana,Musselshell,4.38508676,1241
Montana,Park,10.1634077,1244
Montana,Petroleum,0,1247
Montana,Phillips,0,1250
Montana,Pondera,0.018468103,1254
Montana,Powder River,0,1259
Montana,Powell,5.952217817,1262
Montana,Prairie,0,1264
Montana,Ravalli,14.61958917,1268
Montana,Richland,5.719291047,1271
Montana,Roosevelt,6.338353668,1275
Montana,Rosebud,4.909977721,1277
Montana,Sanders,9.000000108,1278
Montana,Sheridan,2.999999981,1281
Montana,Silver Bow,16.57469567,1284
Montana,Stillwater,0,1286
Montana,Sweet Grass,3.000000027,1288
Montana,Teton,1.999999965,1290
Montana,Toole,8.708674404,1292
Montana,Treasure,0,1293
Montana,Valley,5.999999982,1296
Montana,Wheatland,6.99999965,1298
Montana,Wibaux,0,1300
Montana,Yellowstone,158.8199957,1302
Nebraska,Adams,62.58749176,1303
Nebraska,Antelope,5.999999994,1305
Nebraska,Arthur,0,1307
Nebraska,Banner,0,1308
Nebraska,Blaine,1,1309
Nebraska,Boone,6.999999881,1310
Nebraska,Box Butte,17.39616069,1315
Nebraska,Boyd,0.99999997,1317
Nebraska,Brown,0,1319
Nebraska,Buffalo,66.18033719,1321
Nebraska,Burt,0,1323
Nebraska,Butler,1.000000004,1325
Nebraska,Cass,7.876601746,1326
Nebraska,Cedar,0,1329
Nebraska,Chase,2.352209741,1330
Nebraska,Cherry,4.929525182,1333
Nebraska,Cheyenne,1.999999923,1334
Nebraska,Clay,7.999999887,1336
Nebraska,Colfax,0,1338
Nebraska,Cuming,0,1340
Nebraska,Custer,11.00000014,1342
Nebraska,Dakota,106.1195409,1344
Nebraska,Dawes,13.9402166,1347
Nebraska,Dawson,452.8791745,1349
Nebraska,Deuel,0,1351
Nebraska,Dixon,7.017838166,1353
Nebraska,Dodge,52.12602666,1354
Nebraska,Douglas,5570.72006,1358
Nebraska,Dundy,1.99999997,1360
Nebraska,Fillmore,0,1363
Nebraska,Franklin,0.999999974,1369
Nebraska,Frontier,0,1371
Nebraska,Furnas,3,1374
Nebraska,Gage,10.85179454,1378
Nebraska,Garden,4.000000045,1381
Nebraska,Garfield,0,1391
Nebraska,Gosper,6.999999979,1393
Nebraska,Grant,0,1395
Nebraska,Greeley,16.00000023,1397
Nebraska,Hall,278.8133123,1402
Nebraska,Hamilton,1.782702094,1405
Nebraska,Harlan,0,1409
Nebraska,Hayes,0,1411
Nebraska,Hitchcock,7,1414
Nebraska,Holt,0,1416
Nebraska,Hooker,0,1418
Nebraska,Howard,0.668043653,1311
Nebraska,Jefferson,8.000000049,1312
Nebraska,Johnson,0.99999997,1313
Nebraska,Kearney,0.99999997,1314
Nebraska,Keith,4.000000058,1316
Nebraska,Keya Paha,0,1318
Nebraska,Kimball,0,1320
Nebraska,Knox,0.803190051,1322
Nebraska,Lancaster,1124.198097,1324
Nebraska,Lincoln,47.5223183,1327
Nebraska,Logan,0,1328
Nebraska,Loup,0.99999999,1331
Nebraska,McPherson,2.000000058,1332
Nebraska,Madison,101.4386649,1335
Nebraska,Merrick,6.566947726,1337
Nebraska,Morrill,3,1339
Nebraska,Nance,1.999999966,1341
Nebraska,Nemaha,2.000000071,1343
Nebraska,Nuckolls,0,1345
Nebraska,Otoe,24.26794745,1348
Nebraska,Pawnee,1,1350
Nebraska,Perkins,8.999999886,1352
Nebraska,Phelps,0.999999977,1355
Nebraska,Pierce,5.726679875,1356
Nebraska,Platte,19.82085347,1359
Nebraska,Polk,0,1362
Nebraska,Red Willow,26.85944642,1364
Nebraska,Richardson,4.000000019,1365
Nebraska,Rock,1.000000032,1366
Nebraska,Saline,10.47454861,1367
Nebraska,Sarpy,1124.085523,1368
Nebraska,Saunders,4.915324737,1370
Nebraska,Scotts Bluff,10.17427524,1373
Nebraska,Seward,1.332326889,1375
Nebraska,Sheridan,2.993960199,1376
Nebraska,Sherman,3.000000061,1377
Nebraska,Sioux,0,1380
Nebraska,Stanton,26.64891511,1382
Nebraska,Thayer,0,1383
Nebraska,Thomas,1.000000004,1384
Nebraska,Thurston,0,1385
Nebraska,Valley,0,1386
Nebraska,Washington,10.50153586,1387
Nebraska,Wayne,1.000000015,1388
Nebraska,Webster,7.999999875,1389
Nebraska,Wheeler,0,1390
Nebraska,York,5.743894369,1392
Nevada,Churchill,143.9409627,1396
Nevada,Clark,22800.44496,1399
Nevada,Douglas,86.76463443,1400
Nevada,Elko,139.4109671,1401
Nevada,Esmeralda,0,1404
Nevada,Eureka,1.999999948,1406
Nevada,Humboldt,35.4716756,1407
Nevada,Lander,3.000000081,1408
Nevada,Lincoln,119.0000008,1410
Nevada,Lyon,115.0918905,1412
Nevada,Mineral,163.0726327,1415
Nevada,Nye,299.6459981,1417
Nevada,Pershing,3.000000024,1419
Nevada,Storey,9.000000298,1420
Nevada,Washoe,1987.909375,1423
Nevada,White Pine,307.3930511,1425
Nevada,Carson City,394.1802063,1428
New Hampshire,Belknap,69.28904942,1432
New Hampshire,Carroll,0.483570667,1435
New Hampshire,Cheshire,56.27596372,1437
New Hampshire,Coos,29.3685538,1440
New Hampshire,Grafton,99.8249075,1442
New Hampshire,Hillsborough,2141.277478,1443
New Hampshire,Merrimack,307.4233636,1444
New Hampshire,Rockingham,628.9575267,1448
New Hampshire,Strafford,232.0780548,1453
New Hampshire,Sullivan,26.09243859,1454
New Jersey,Atlantic,12483.33172,1461
New Jersey,Bergen,1551.84428,1465
New Jersey,Burlington,25290.46182,1470
New Jersey,Camden,17219.89591,1472
New Jersey,Cape May,1123.048844,1477
New Jersey,Cumberland,9313.930015,1482
New Jersey,Essex,4978.000274,1483
New Jersey,Gloucester,12913.50971,1484
New Jersey,Hudson,294.8261726,1487
New Jersey,Hunterdon,356.7427321,1488
New Jersey,Mercer,11374.4767,1493
New Jersey,Middlesex,17937.23578,1497
New Jersey,Monmouth,7691.986017,1504
New Jersey,Morris,4145.817628,1511
New Jersey,Ocean,7811.413977,1546
New Jersey,Passaic,1870.274045,1551
New Jersey,Salem,886.6020345,1553
New Jersey,Somerset,4675.200859,1558
New Jersey,Sussex,982.8003629,1561
New Jersey,Union,3586.220257,1566
New Jersey,Warren,1213.163891,1570
New Mexico,Bernalillo,3582.228166,1574
New Mexico,Catron,16.0000004,1576
New Mexico,Chaves,331.8403672,1578
New Mexico,Cibola,44.10551003,1580
New Mexico,Colfax,42.39713129,1582
New Mexico,Curry,1513.965267,1586
New Mexico,De Baca,0.135731324,1589
New Mexico,Doña Ana,1260.374916,1590
New Mexico,Eddy,232.7727719,1592
New Mexico,Grant,81.28700498,1594
New Mexico,Guadalupe,59.75639209,1595
New Mexico,Harding,1.999999959,1597
New Mexico,Hidalgo,0.181778156,1600
New Mexico,Lea,319.1977997,1604
New Mexico,Lincoln,17.75366966,1613
New Mexico,Los Alamos,42.98244645,1618
New Mexico,Luna,62.56599615,1622
New Mexico,McKinley,144.7747672,1626
New Mexico,Mora,6.999999909,1629
New Mexico,Otero,692.6516308,1633
New Mexico,Quay,2.099344046,1637
New Mexico,Rio Arriba,93.94338806,1639
New Mexico,Roosevelt,83.32532305,1642
New Mexico,Sandoval,889.14472,1646
New Mexico,San Juan,197.7777375,1650
New Mexico,San Miguel,125.5923784,1652
New Mexico,Santa Fe,361.9760832,1654
New Mexico,Sierra,16.27602157,1657
New Mexico,Socorro,48.74043429,1659
New Mexico,Taos,52.47621428,1662
New Mexico,Torrance,66.0377258,1664
New Mexico,Union,0,1667
New Mexico,Valencia,444.9620751,1670
New York,Albany,6404.319951,1673
New York,Allegany,227.604933,1674
New York,Bronx,4079.192494,1681
New York,Broome,642.0378887,1683
New York,Cattaraugus,43.79852869,1687
New York,Cayuga,51.89806174,1689
New York,Chautauqua,649.5569087,1694
New York,Chemung,1474.927649,1696
New York,Chenango,13.40586468,1699
New York,Clinton,2131.362373,1702
New York,Columbia,1260.459931,1704
New York,Cortland,33.16357174,1706
New York,Delaware,7.484082504,1707
New York,Dutchess,9049.163641,1711
New York,Erie,13851.00331,1723
New York,Essex,761.4711119,1728
New York,Franklin,2139.715778,1731
New York,Fulton,51.17015644,1734
New York,Genesee,23.69775266,1736
New York,Greene,1997.675182,1739
New York,Hamilton,19.47992676,1742
New York,Herkimer,88.76893575,1745
New York,Jefferson,1461.329947,1782
New York,Kings,5.315202034,1788
New York,Lewis,28.07019424,1790
New York,Livingston,193.6878637,1791
New York,Madison,313.8619911,1796
New York,Monroe,12455.21664,1804
New York,Montgomery,215.4089493,1807
New York,Nassau,2612.330519,1839
New York,New York,0,1847
New York,Niagara,2299.771896,1850
New York,Oneida,2274.873235,1852
New York,Onondaga,2833.741779,1853
New York,Ontario,905.2911015,1856
New York,Orange,8647.969449,1859
New York,Orleans,233.6064882,1862
New York,Oswego,237.6209232,1864
New York,Otsego,316.9108603,1868
New York,Putnam,791.2449928,1870
New York,Queens,15.94730127,1872
New York,Rensselaer,1063.596648,1874
New York,Richmond,44.86516154,1876
New York,Rockland,3587.426732,1879
New York,St. Lawrence,112.2231127,1883
New York,Saratoga,836.7037241,1885
New York,Schenectady,2850.730847,1887
New York,Schoharie,208.9890524,1888
New York,Schuyler,15.19034521,1889
New York,Seneca,91.25620834,1890
New York,Steuben,163.0335342,1891
New York,Suffolk,21665.34667,1924
New York,Sullivan,1096.469533,1928
New York,Tioga,53.52721116,1930
New York,Tompkins,740.140195,1933
New York,Ulster,3429.856801,1935
New York,Warren,83.06170905,1938
New York,Washington,77.45809333,1942
New York,Wayne,296.310494,1952
New York,Westchester,5962.991673,1960
New York,Wyoming,2282.092527,1962
New York,Yates,10.55693153,1965
North Carolina,Alamance,7290.578145,1967
North Carolina,Alexander,82.28231614,1968
North Carolina,Alleghany,0.964232743,1970
North Carolina,Anson,1169.649781,1972
North Carolina,Ashe,1.097210102,1975
North Carolina,Avery,0,1977
North Carolina,Beaufort,1016.805883,1981
North Carolina,Bertie,577.9780871,1983
North Carolina,Bladen,1012.543018,1986
North Carolina,Brunswick,1724.335986,1995
North Carolina,Buncombe,2539.24878,1422
North Carolina,Burke,1401.419359,1424
North Carolina,Cabarrus,6385.461578,1426
North Carolina,Caldwell,1856.921479,1429
North Carolina,Camden,38.76226422,1433
North Carolina,Carteret,830.3691145,1447
North Carolina,Caswell,593.9708497,1449
North Carolina,Catawba,2972.133237,1450
North Carolina,Chatham,519.9741528,1451
North Carolina,Cherokee,6.01456098,1452
North Carolina,Chowan,731.8793439,1455
North Carolina,Clay,0.879286017,1457
North Carolina,Cleveland,3996.422398,1458
North Carolina,Columbus,718.5614159,1459
North Carolina,Craven,3788.740769,1462
North Carolina,Cumberland,34355.84064,1464
North Carolina,Currituck,96.32972608,1481
North Carolina,Dare,153.046788,1485
North Carolina,Davidson,3489.001964,1489
North Carolina,Davie,387.5825558,1490
North Carolina,Duplin,194.4325114,1492
North Carolina,Durham,23781.37658,1494
North Carolina,Edgecombe,5646.603612,1495
North Carolina,Forsyth,33980.45753,1496
North Carolina,Franklin,764.2877283,1498
North Carolina,Gaston,8211.339576,1499
North Carolina,Gates,1.670143909,1500
North Carolina,Graham,0,1502
North Carolina,Granville,4631.345693,1503
North Carolina,Greene,,1505
North Carolina,Guilford,32140.29892,1506
North Carolina,Halifax,4706.185121,1508
North Carolina,Harnett,2533.430136,1509
North Carolina,Haywood,185.2087644,1512
North Carolina,Henderson,742.1486635,1514
North Carolina,Hertford,1378.076505,1515
North Carolina,Hoke,3773.395712,1517
North Carolina,Hyde,1771.775176,1521
North Carolina,Iredell,4606.920343,1525
North Carolina,Jackson,438.023869,1528
North Carolina,Johnston,1770.485102,1530
North Carolina,Jones,0.004468394,1536
North Carolina,Lee,1448.923571,1540
North Carolina,Lenoir,3282.083347,1542
North Carolina,Lincoln,814.7741941,1545
North Carolina,McDowell,65.50646919,1554
North Carolina,Macon,85.09831432,1556
North Carolina,Madison,4.71847445,1560
North Carolina,Martin,362.0718848,1563
North Carolina,Mecklenburg,50264.94124,1565
North Carolina,Mitchell,,1568
North Carolina,Montgomery,18.1614061,1573
North Carolina,Moore,1644.654606,1584
North Carolina,Nash,6122.48349,1588
North Carolina,New Hanover,5956.71988,1602
North Carolina,Northampton,1616.813403,1606
North Carolina,Onslow,8095.270732,1625
North Carolina,Orange,2627.34551,1630
North Carolina,Pamlico,131.2805267,1703
North Carolina,Pasquotank,5036.90257,1714
North Carolina,Pender,1364.607973,1718
North Carolina,Perquimans,50.29081011,1724
North Carolina,Person,1111.151808,1729
North Carolina,Pitt,5357.897286,1733
North Carolina,Polk,1.001908071,1738
North Carolina,Randolph,1375.655587,1741
North Carolina,Richmond,1375.773641,1744
North Carolina,Robeson,4970.833717,1747
North Carolina,Rockingham,6441.70811,1751
North Carolina,Rowan,4352.695983,1754
North Carolina,Rutherford,2015.248196,1764
North Carolina,Sampson,1330.142491,1769
North Carolina,Scotland,1786.760902,1772
North Carolina,Stanly,532.1686246,1775
North Carolina,Stokes,157.080049,1777
North Carolina,Surry,272.2378683,1780
North Carolina,Swain,0.462944083,1784
North Carolina,Transylvania,115.6383261,1786
North Carolina,Tyrrell,186.2588958,1794
North Carolina,Union,3910.196057,1798
North Carolina,Vance,2047.907268,1801
North Carolina,Wake,39514.1934,1805
North Carolina,Warren,589.8088697,1809
North Carolina,Washington,1535.835819,1811
North Carolina,Watauga,44.10575247,1813
North Carolina,Wayne,9909.404551,1814
North Carolina,Wilkes,300.3149012,1817
North Carolina,Wilson,828.6500263,1819
North Carolina,Yadkin,77.96522162,1821
North Carolina,Yancey,0.37120777,1823
North Dakota,Adams,1,1826
North Dakota,Barnes,2.999999978,1828
North Dakota,Benson,0.999999985,1831
North Dakota,Billings,1.999999881,1833
North Dakota,Bottineau,8.000000122,1836
North Dakota,Bowman,0.092086276,1838
North Dakota,Burke,4.000000196,1841
North Dakota,Burleigh,63.84590246,1844
North Dakota,Cass,244.5936556,1848
North Dakota,Cavalier,0,1849
North Dakota,Dickey,1.000000028,2004
North Dakota,Divide,2.000000036,2007
North Dakota,Dunn,6.99999992,2013
North Dakota,Eddy,3.000000034,2017
North Dakota,Emmons,0,2021
North Dakota,Foster,0,2026
North Dakota,Golden Valley,9.999999939,2036
North Dakota,Grand Forks,457.1912221,2043
North Dakota,Grant,1,2051
North Dakota,Griggs,1,2056
North Dakota,Hettinger,5.999999917,2063
North Dakota,Kidder,5.999999888,2068
North Dakota,LaMoure,2.925850619,2074
North Dakota,Logan,1.00000006,2078
North Dakota,McHenry,6.999999975,2082
North Dakota,McIntosh,3.000000086,2090
North Dakota,McKenzie,5,2097
North Dakota,McLean,5.999999888,2103
North Dakota,Mercer,0,2107
North Dakota,Morton,4.994348663,2114
North Dakota,Mountrail,1.000000006,2119
North Dakota,Nelson,7.999999976,2122
North Dakota,Oliver,3,2127
North Dakota,Pembina,12,2131
North Dakota,Pierce,7.999999939,2136
North Dakota,Ramsey,0,2141
North Dakota,Ransom,5.999999898,2147
North Dakota,Renville,0,2150
North Dakota,Richland,33.39782652,2156
North Dakota,Rolette,0.99999997,2161
North Dakota,Sargent,0,2164
North Dakota,Sheridan,4.000000103,2169
North Dakota,Sioux,1.999999959,2175
North Dakota,Slope,0,2180
North Dakota,Stark,14.87985407,2182
North Dakota,Steele,2.000000037,2186
North Dakota,Stutsman,22.8092246,2199
North Dakota,Towner,0,2205
North Dakota,Traill,2.000000041,2217
North Dakota,Walsh,1.999999959,2225
North Dakota,Ward,756.6274762,2233
North Dakota,Wells,2.000000062,2237
North Dakota,Williams,6.605740661,2244
Ohio,Adams,1.046501846,2248
Ohio,Allen,1509.171232,2250
Ohio,Ashland,12.01270069,2254
Ohio,Ashtabula,1293.216243,2259
Ohio,Athens,607.94923,2266
Ohio,Auglaize,7.971637875,2273
Ohio,Belmont,1559.530135,2278
Ohio,Brown,37.92456892,2282
Ohio,Butler,6808.450772,2286
Ohio,Carroll,6.084633196,2289
Ohio,Champaign,21.36906098,2291
Ohio,Clark,3399.998084,2300
Ohio,Clermont,961.5019947,2306
Ohio,Clinton,444.3909066,2310
Ohio,Columbiana,1383.804127,2315
Ohio,Coshocton,56.57847628,2317
Ohio,Crawford,156.0851601,2323
Ohio,Cuyahoga,37909.827,2332
Ohio,Darke,17.16529969,2345
Ohio,Defiance,190.7048811,2350
Ohio,Delaware,1850.950576,2352
Ohio,Erie,1527.350405,2357
Ohio,Fairfield,2014.699471,2365
Ohio,Fayette,12.4301805,2368
Ohio,Franklin,59920.64592,2375
Ohio,Fulton,40.49061023,2378
Ohio,Gallia,76.67811153,2383
Ohio,Geauga,450.3632004,2390
Ohio,Greene,2775.75447,2393
Ohio,Guernsey,92.25058424,2399
Ohio,Hamilton,49590.05097,2411
Ohio,Hancock,250.8314705,2427
Ohio,Hardin,12.84623003,2432
Ohio,Harrison,28.61329519,2440
Ohio,Henry,26.27620469,2451
Ohio,Highland,13.6471198,2457
Ohio,Hocking,48.74414555,2461
Ohio,Holmes,5.214790508,2464
Ohio,Huron,76.6330323,2468
Ohio,Jackson,16.07688117,2472
Ohio,Jefferson,481.5868054,2476
Ohio,Knox,85.00104105,2479
Ohio,Lake,1429.608274,2493
Ohio,Lawrence,145.0647499,2499
Ohio,Licking,1621.907516,2504
Ohio,Logan,20.53375258,2510
Ohio,Lorain,6317.291177,2516
Ohio,Lucas,11535.8058,2520
Ohio,Madison,335.8074248,2529
Ohio,Mahoning,14310.60785,2534
Ohio,Marion,2228.594312,2541
Ohio,Medina,428.8935695,2545
Ohio,Meigs,56.52846191,2549
Ohio,Mercer,3.245359033,2552
Ohio,Miami,218.545368,2558
Ohio,Monroe,9.770715177,2565
Ohio,Montgomery,34245.20367,2573
Ohio,Morgan,152.9897321,2000
Ohio,Morrow,0.51344645,2006
Ohio,Muskingum,1478.285153,2010
Ohio,Noble,282.6984281,2012
Ohio,Ottawa,166.5508104,2019
Ohio,Paulding,12.7886375,2024
Ohio,Perry,4.533558084,2027
Ohio,Pickaway,1282.336063,2031
Ohio,Pike,14.60753884,2034
Ohio,Portage,2107.074607,2038
Ohio,Preble,2.020537465,2039
Ohio,Putnam,10.854144,2040
Ohio,Richland,5408.547304,2042
Ohio,Ross,1401.5633,2045
Ohio,Sandusky,194.0024103,2047
Ohio,Scioto,180.7556767,2048
Ohio,Seneca,186.4568727,2049
Ohio,Shelby,211.0110672,2052
Ohio,Stark,7614.643127,2054
Ohio,Summit,14079.21353,2057
Ohio,Trumbull,5763.189888,2061
Ohio,Tuscarawas,116.0726265,2065
Ohio,Union,761.2704711,2067
Ohio,Van Wert,37.8112576,2071
Ohio,Vinton,22.32623848,2075
Ohio,Warren,1664.691831,2076
Ohio,Washington,167.8589155,2080
Ohio,Wayne,254.7227181,2084
Ohio,Williams,13.29034933,2087
Ohio,Wood,1193.168181,2091
Ohio,Wyandot,2.33047689,2093
Oklahoma,Adair,7.000000053,2095
Oklahoma,Alfalfa,213,2099
Oklahoma,Atoka,223.0825894,2102
Oklahoma,Beaver,20.00000023,2104
Oklahoma,Beckham,62.95109992,2106
Oklahoma,Blaine,26.74846366,2110
Oklahoma,Bryan,52.0965636,2112
Oklahoma,Caddo,109.3584316,2118
Oklahoma,Canadian,952.5211376,2123
Oklahoma,Carter,478.38322,2126
Oklahoma,Cherokee,103.912504,2129
Oklahoma,Choctaw,1022.798491,2133
Oklahoma,Cimarron,4,2135
Oklahoma,Cleveland,2065.976321,2140
Oklahoma,Coal,3.000000006,2144
Oklahoma,Comanche,8285.405827,2145
Oklahoma,Cotton,116.9999993,2146
Oklahoma,Craig,15.8674753,2148
Oklahoma,Creek,327.3446662,2151
Oklahoma,Custer,201.307483,2153
Oklahoma,Delaware,14.55882444,2154
Oklahoma,Dewey,16.00000007,2158
Oklahoma,Ellis,11.00000001,2165
Oklahoma,Garfield,238.639881,2167
Oklahoma,Garvin,66.91952287,2176
Oklahoma,Grady,142.7064181,2184
Oklahoma,Grant,28.99999999,2187
Oklahoma,Greer,1.00000003,2189
Oklahoma,Harmon,4.941716946,2191
Oklahoma,Harper,1.999999982,2193
Oklahoma,Haskell,38.47686546,2195
Oklahoma,Hughes,34.47615361,2197
Oklahoma,Jackson,436.451244,2202
Oklahoma,Jefferson,4.535592981,2206
Oklahoma,Johnston,16.23635877,2211
Oklahoma,Kay,362.1895176,2215
Oklahoma,Kingfisher,26.3577848,2219
Oklahoma,Kiowa,128.6282821,2222
Oklahoma,Latimer,6.224539242,2226
Oklahoma,Le Flore,154.5953983,2230
Oklahoma,Lincoln,106.8719045,2234
Oklahoma,Logan,1881.359223,2236
Oklahoma,Love,6.947434742,2238
Oklahoma,McClain,44.31962972,2245
Oklahoma,McCurtain,389.3932265,2252
Oklahoma,McIntosh,22.20255536,2258
Oklahoma,Major,4.999999844,2260
Oklahoma,Marshall,153.5326927,2265
Oklahoma,Mayes,13.5931055,2270
Oklahoma,Murray,32.14915317,2276
Oklahoma,Muskogee,1273.873896,2281
Oklahoma,Noble,15.93504802,2287
Oklahoma,Nowata,16.99493146,2290
Oklahoma,Okfuskee,557.2370791,2297
Oklahoma,Oklahoma,31150.16409,2303
Oklahoma,Okmulgee,1069.675762,2311
Oklahoma,Osage,4382.026261,2318
Oklahoma,Ottawa,21.24812729,2325
Oklahoma,Pawnee,0,2329
Oklahoma,Payne,707.4082569,2340
Oklahoma,Pittsburg,854.2313826,2344
Oklahoma,Pontotoc,94.45208835,2351
Oklahoma,Pottawatomie,468.8748613,2356
Oklahoma,Pushmataha,42.14443033,2362
Oklahoma,Roger Mills,8.060755846,2369
Oklahoma,Rogers,223.0340526,2374
Oklahoma,Seminole,50.58883024,2384
Oklahoma,Sequoyah,181.994726,2391
Oklahoma,Stephens,85.32056055,2396
Oklahoma,Texas,162.513777,2003
Oklahoma,Tillman,180.7099525,2005
Oklahoma,Tulsa,23204.40613,2008
Oklahoma,Wagoner,619.9861208,2014
Oklahoma,Washington,556.3611914,2018
Oklahoma,Washita,56.2517698,2023
Oklahoma,Woods,23.99926082,2029
Oklahoma,Woodward,264.9782914,2035
Oregon,Baker,42.51122537,2044
Oregon,Benton,130.5958654,2053
Oregon,Clackamas,386.2059752,2058
Oregon,Clatsop,62.89339117,2064
Oregon,Columbia,23.43929721,2070
Oregon,Coos,14.30829293,2083
Oregon,Crook,6.039992095,2092
Oregon,Curry,18.20717032,2098
Oregon,Deschutes,96.03296029,2109
Oregon,Douglas,101.3462612,2115
Oregon,Gilliam,2.000000047,2121
Oregon,Grant,3.999999993,2130
Oregon,Harney,4.661124766,2134
Oregon,Hood River,1.104085567,2138
Oregon,Jackson,166.9889069,2139
Oregon,Jefferson,4.074069128,2143
Oregon,Josephine,68.47201829,2152
Oregon,Klamath,110.9984511,2155
Oregon,Lake,12.35178631,2159
Oregon,Lane,491.3624156,2170
Oregon,Lincoln,27.88414198,2174
Oregon,Linn,132.0393175,2181
Oregon,Malheur,66.85202667,2185
Oregon,Marion,513.6525703,2200
Oregon,Morrow,20.71435816,2209
Oregon,Multnomah,3319.004836,2218
Oregon,Polk,183.8639493,2223
Oregon,Sherman,2.00000003,2232
Oregon,Tillamook,17.95758805,2242
Oregon,Umatilla,98.10038123,2251
Oregon,Union,14.77945454,2257
Oregon,Wallowa,6.820412716,2263
Oregon,Wasco,29.2833171,2267
Oregon,Washington,726.7633732,2272
Oregon,Wheeler,0,2277
Oregon,Yamhill,77.57755419,2284
Pennsylvania,Adams,186.0197577,2292
Pennsylvania,Allegheny,24258.49494,2302
Pennsylvania,Armstrong,71.94730784,2309
Pennsylvania,Beaver,6552.157291,2321
Pennsylvania,Bedford,17.1636919,2324
Pennsylvania,Berks,1996.334453,2326
Pennsylvania,Blair,623.9689608,2328
Pennsylvania,Bradford,45.44287433,2333
Pennsylvania,Bucks,5485.970828,2336
Pennsylvania,Butler,385.3364633,2338
Pennsylvania,Cambria,1023.895103,2341
Pennsylvania,Cameron,1.000856783,2343
Pennsylvania,Carbon,128.6404844,2349
Pennsylvania,Centre,1122.609501,2354
Pennsylvania,Chester,15774.6135,2360
