State,County,PCT_WIC12,FID
Missouri,Carter,2.422270726,1001
Missouri,Cass,2.422270726,1004
Missouri,Cedar,2.422270726,1007
Missouri,Chariton,2.422270726,1011
Missouri,Christian,2.422270726,1014
Missouri,Clark,2.422270726,1015
Missouri,Clay,2.422270726,1018
Missouri,Clinton,2.422270726,1021
Missouri,Cole,2.422270726,1022
Missouri,Cooper,2.422270726,1025
Missouri,Crawford,2.422270726,1028
Missouri,Dade,2.422270726,1030
Missouri,Dallas,2.422270726,1032
Missouri,Daviess,2.422270726,1036
Missouri,DeKalb,2.422270726,1038
Missouri,Dent,2.422270726,1040
Missouri,Douglas,2.422270726,1043
Missouri,Dunklin,2.422270726,1045
Missouri,Franklin,2.422270726,1047
Missouri,Gasconade,2.422270726,1049
Missouri,Gentry,2.422270726,1052
Missouri,Greene,2.422270726,1054
Missouri,Grundy,2.422270726,1057
Missouri,Harrison,2.422270726,1058
Missouri,Henry,2.422270726,1061
Missouri,Hickory,2.422270726,1063
Missouri,Holt,2.422270726,1065
Missouri,Howard,2.422270726,1068
Missouri,Howell,2.422270726,1070
Missouri,Iron,2.422270726,1072
Missouri,Jackson,2.422270726,1074
Missouri,Jasper,2.422270726,1078
Missouri,Jefferson,2.422270726,1082
Missouri,Johnson,2.422270726,1087
Missouri,Knox,2.422270726,1091
Missouri,Laclede,2.422270726,1096
Missouri,Lafayette,2.422270726,1099
Missouri,Lawrence,2.422270726,1101
Missouri,Lewis,2.422270726,1104
Missouri,Lincoln,2.422270726,1106
Missouri,Linn,2.422270726,1109
Missouri,Livingston,2.422270726,1112
Missouri,McDonald,2.422270726,1113
Missouri,Macon,2.422270726,1116
Missouri,Madison,2.422270726,1117
Missouri,Maries,2.422270726,1120
Missouri,Marion,2.422270726,1122
Missouri,Mercer,2.422270726,1125
Missouri,Miller,2.422270726,1128
Missouri,Mississippi,2.422270726,1131
Missouri,Moniteau,2.422270726,1135
Missouri,Monroe,2.422270726,1139
Missouri,Montgomery,2.422270726,1142
Missouri,Morgan,2.422270726,1146
Missouri,New Madrid,2.422270726,1149
Missouri,Newton,2.422270726,1152
Missouri,Nodaway,2.422270726,1156
Missouri,Oregon,2.422270726,1158
Missouri,Osage,2.422270726,1164
Missouri,Ozark,2.422270726,1168
Missouri,Pemiscot,2.422270726,1170
Missouri,Perry,2.422270726,1172
Missouri,Pettis,2.422270726,1174
Missouri,Phelps,2.422270726,1176
Missouri,Pike,2.422270726,1179
Missouri,Platte,2.422270726,1181
Missouri,Polk,2.422270726,1183
Missouri,Pulaski,2.422270726,1185
Missouri,Putnam,2.422270726,1188
Missouri,Ralls,2.422270726,1191
Missouri,Randolph,2.422270726,1194
Missouri,Ray,2.422270726,1197
Missouri,Reynolds,2.422270726,1200
Missouri,Ripley,2.422270726,1203
Missouri,St. Charles,2.422270726,1205
Missouri,St. Clair,2.422270726,1208
Missouri,Ste. Genevieve,2.422270726,1209
Missouri,St. Francois,2.422270726,1212
Missouri,Saline,2.422270726,1218
Missouri,Schuyler,2.422270726,1221
Missouri,Scotland,2.422270726,1224
Missouri,Scott,2.422270726,1227
Missouri,Shannon,2.422270726,1229
Missouri,Shelby,2.422270726,1232
Missouri,Stoddard,2.422270726,1236
Missouri,Stone,2.422270726,1237
Missouri,Sullivan,2.422270726,1240
Missouri,Taney,2.422270726,1242
Missouri,Texas,2.422270726,1245
Missouri,Vernon,2.422270726,1248
Missouri,Warren,2.422270726,1251
Missouri,Washington,2.422270726,1253
Missouri,Wayne,2.422270726,1256
Missouri,Webster,2.422270726,1258
Missouri,Worth,2.422270726,1261
Missouri,Wright,2.422270726,1263
Montana,Beaverhead,2.038561855,1269
Montana,Big Horn,2.038561855,1274
Montana,Blaine,2.038561855,1124
Montana,Broadwater,2.038561855,1132
Montana,Carbon,2.038561855,1137
Montana,Carter,2.038561855,1141
Montana,Cascade,2.038561855,1144
Montana,Chouteau,2.038561855,1150
Montana,Custer,2.038561855,1153
Montana,Daniels,2.038561855,1157
Montana,Dawson,2.038561855,1160
Montana,Deer Lodge,2.038561855,1163
Montana,Fallon,2.038561855,1165
Montana,Fergus,2.038561855,1169
Montana,Flathead,2.038561855,1173
Montana,Gallatin,2.038561855,1177
Montana,Garfield,2.038561855,1182
Montana,Glacier,2.038561855,1186
Montana,Golden Valley,2.038561855,1189
Montana,Granite,2.038561855,1192
Montana,Hill,2.038561855,1195
Montana,Jefferson,2.038561855,1199
Montana,Judith Basin,2.038561855,1202
Montana,Lake,2.038561855,1207
Montana,Lewis and Clark,2.038561855,1211
Montana,Liberty,2.038561855,1214
Montana,Lincoln,2.038561855,1219
Montana,McCone,2.038561855,1223
Montana,Madison,2.038561855,1226
Montana,Meagher,2.038561855,1231
Montana,Mineral,2.038561855,1234
Montana,Missoula,2.038561855,1239
Montana,Musselshell,2.038561855,1241
Montana,Park,2.038561855,1244
Montana,Petroleum,2.038561855,1247
Montana,Phillips,2.038561855,1250
Montana,Pondera,2.038561855,1254
Montana,Powder River,2.038561855,1259
Montana,Powell,2.038561855,1262
Montana,Prairie,2.038561855,1264
Montana,Ravalli,2.038561855,1268
Montana,Richland,2.038561855,1271
Montana,Roosevelt,2.038561855,1275
Montana,Rosebud,2.038561855,1277
Montana,Sanders,2.038561855,1278
Montana,Sheridan,2.038561855,1281
Montana,Silver Bow,2.038561855,1284
Montana,Stillwater,2.038561855,1286
Montana,Sweet Grass,2.038561855,1288
Montana,Teton,2.038561855,1290
Montana,Toole,2.038561855,1292
Montana,Treasure,2.038561855,1293
Montana,Valley,2.038561855,1296
Montana,Wheatland,2.038561855,1298
Montana,Wibaux,2.038561855,1300
Montana,Yellowstone,2.038561855,1302
Nebraska,Adams,2.303509194,1303
Nebraska,Antelope,2.303509194,1305
Nebraska,Arthur,2.303509194,1307
Nebraska,Banner,2.303509194,1308
Nebraska,Blaine,2.303509194,1309
Nebraska,Boone,2.303509194,1310
Nebraska,Box Butte,2.303509194,1315
Nebraska,Boyd,2.303509194,1317
Nebraska,Brown,2.303509194,1319
Nebraska,Buffalo,2.303509194,1321
Nebraska,Burt,2.303509194,1323
Nebraska,Butler,2.303509194,1325
Nebraska,Cass,2.303509194,1326
Nebraska,Cedar,2.303509194,1329
Nebraska,Chase,2.303509194,1330
Nebraska,Cherry,2.303509194,1333
Nebraska,Cheyenne,2.303509194,1334
Nebraska,Clay,2.303509194,1336
Nebraska,Colfax,2.303509194,1338
Nebraska,Cuming,2.303509194,1340
Nebraska,Custer,2.303509194,1342
Nebraska,Dakota,2.303509194,1344
Nebraska,Dawes,2.303509194,1347
Nebraska,Dawson,2.303509194,1349
Nebraska,Deuel,2.303509194,1351
Nebraska,Dixon,2.303509194,1353
Nebraska,Dodge,2.303509194,1354
Nebraska,Douglas,2.303509194,1358
Nebraska,Dundy,2.303509194,1360
Nebraska,Fillmore,2.303509194,1363
Nebraska,Franklin,2.303509194,1369
Nebraska,Frontier,2.303509194,1371
Nebraska,Furnas,2.303509194,1374
Nebraska,Gage,2.303509194,1378
Nebraska,Garden,2.303509194,1381
Nebraska,Garfield,2.303509194,1391
Nebraska,Gosper,2.303509194,1393
Nebraska,Grant,2.303509194,1395
Nebraska,Greeley,2.303509194,1397
Nebraska,Hall,2.303509194,1402
Nebraska,Hamilton,2.303509194,1405
Nebraska,Harlan,2.303509194,1409
Nebraska,Hayes,2.303509194,1411
Nebraska,Hitchcock,2.303509194,1414
Nebraska,Holt,2.303509194,1416
Nebraska,Hooker,2.303509194,1418
Nebraska,Howard,2.303509194,1311
Nebraska,Jefferson,2.303509194,1312
Nebraska,Johnson,2.303509194,1313
Nebraska,Kearney,2.303509194,1314
Nebraska,Keith,2.303509194,1316
Nebraska,Keya Paha,2.303509194,1318
Nebraska,Kimball,2.303509194,1320
Nebraska,Knox,2.303509194,1322
Nebraska,Lancaster,2.303509194,1324
Nebraska,Lincoln,2.303509194,1327
Nebraska,Logan,2.303509194,1328
Nebraska,Loup,2.303509194,1331
Nebraska,McPherson,2.303509194,1332
Nebraska,Madison,2.303509194,1335
Nebraska,Merrick,2.303509194,1337
Nebraska,Morrill,2.303509194,1339
Nebraska,Nance,2.303509194,1341
Nebraska,Nemaha,2.303509194,1343
Nebraska,Nuckolls,2.303509194,1345
Nebraska,Otoe,2.303509194,1348
Nebraska,Pawnee,2.303509194,1350
Nebraska,Perkins,2.303509194,1352
Nebraska,Phelps,2.303509194,1355
Nebraska,Pierce,2.303509194,1356
Nebraska,Platte,2.303509194,1359
Nebraska,Polk,2.303509194,1362
Nebraska,Red Willow,2.303509194,1364
Nebraska,Richardson,2.303509194,1365
Nebraska,Rock,2.303509194,1366
Nebraska,Saline,2.303509194,1367
Nebraska,Sarpy,2.303509194,1368
Nebraska,Saunders,2.303509194,1370
Nebraska,Scotts Bluff,2.303509194,1373
Nebraska,Seward,2.303509194,1375
Nebraska,Sheridan,2.303509194,1376
Nebraska,Sherman,2.303509194,1377
Nebraska,Sioux,2.303509194,1380
Nebraska,Stanton,2.303509194,1382
Nebraska,Thayer,2.303509194,1383
Nebraska,Thomas,2.303509194,1384
Nebraska,Thurston,2.303509194,1385
Nebraska,Valley,2.303509194,1386
Nebraska,Washington,2.303509194,1387
Nebraska,Wayne,2.303509194,1388
Nebraska,Webster,2.303509194,1389
Nebraska,Wheeler,2.303509194,1390
Nebraska,York,2.303509194,1392
Nevada,Churchill,2.765149451,1396
Nevada,Clark,2.765149451,1399
Nevada,Douglas,2.765149451,1400
Nevada,Elko,2.765149451,1401
Nevada,Esmeralda,2.765149451,1404
Nevada,Eureka,2.765149451,1406
Nevada,Humboldt,2.765149451,1407
Nevada,Lander,2.765149451,1408
Nevada,Lincoln,2.765149451,1410
Nevada,Lyon,2.765149451,1412
Nevada,Mineral,2.765149451,1415
Nevada,Nye,2.765149451,1417
Nevada,Pershing,2.765149451,1419
Nevada,Storey,2.765149451,1420
Nevada,Washoe,2.765149451,1423
Nevada,White Pine,2.765149451,1425
Nevada,Carson City,2.765149451,1428
New Hampshire,Belknap,1.233935157,1432
New Hampshire,Carroll,1.233935157,1435
New Hampshire,Cheshire,1.233935157,1437
New Hampshire,Coos,1.233935157,1440
New Hampshire,Grafton,1.233935157,1442
New Hampshire,Hillsborough,1.233935157,1443
New Hampshire,Merrimack,1.233935157,1444
New Hampshire,Rockingham,1.233935157,1448
New Hampshire,Strafford,1.233935157,1453
New Hampshire,Sullivan,1.233935157,1454
New Jersey,Atlantic,1.940230129,1461
New Jersey,Bergen,1.940230129,1465
New Jersey,Burlington,1.940230129,1470
New Jersey,Camden,1.940230129,1472
New Jersey,Cape May,1.940230129,1477
New Jersey,Cumberland,1.940230129,1482
New Jersey,Essex,1.940230129,1483
New Jersey,Gloucester,1.940230129,1484
New Jersey,Hudson,1.940230129,1487
New Jersey,Hunterdon,1.940230129,1488
New Jersey,Mercer,1.940230129,1493
New Jersey,Middlesex,1.940230129,1497
New Jersey,Monmouth,1.940230129,1504
New Jersey,Morris,1.940230129,1511
New Jersey,Ocean,1.940230129,1546
New Jersey,Passaic,1.940230129,1551
New Jersey,Salem,1.940230129,1553
New Jersey,Somerset,1.940230129,1558
New Jersey,Sussex,1.940230129,1561
New Jersey,Union,1.940230129,1566
New Jersey,Warren,1.940230129,1570
New Mexico,Bernalillo,3.064118497,1574
New Mexico,Catron,3.064118497,1576
New Mexico,Chaves,3.064118497,1578
New Mexico,Cibola,3.064118497,1580
New Mexico,Colfax,3.064118497,1582
New Mexico,Curry,3.064118497,1586
New Mexico,De Baca,3.064118497,1589
New Mexico,Doña Ana,3.064118497,1590
New Mexico,Eddy,3.064118497,1592
New Mexico,Grant,3.064118497,1594
New Mexico,Guadalupe,3.064118497,1595
New Mexico,Harding,3.064118497,1597
New Mexico,Hidalgo,3.064118497,1600
New Mexico,Lea,3.064118497,1604
New Mexico,Lincoln,3.064118497,1613
New Mexico,Los Alamos,3.064118497,1618
New Mexico,Luna,3.064118497,1622
New Mexico,McKinley,3.064118497,1626
New Mexico,Mora,3.064118497,1629
New Mexico,Otero,3.064118497,1633
New Mexico,Quay,3.064118497,1637
New Mexico,Rio Arriba,3.064118497,1639
New Mexico,Roosevelt,3.064118497,1642
New Mexico,Sandoval,3.064118497,1646
New Mexico,San Juan,3.064118497,1650
New Mexico,San Miguel,3.064118497,1652
New Mexico,Santa Fe,3.064118497,1654
New Mexico,Sierra,3.064118497,1657
New Mexico,Socorro,3.064118497,1659
New Mexico,Taos,3.064118497,1662
New Mexico,Torrance,3.064118497,1664
New Mexico,Union,3.064118497,1667
New Mexico,Valencia,3.064118497,1670
New York,Albany,2.670762598,1673
New York,Allegany,2.670762598,1674
New York,Bronx,2.670762598,1681
New York,Broome,2.670762598,1683
New York,Cattaraugus,2.670762598,1687
New York,Cayuga,2.670762598,1689
New York,Chautauqua,2.670762598,1694
New York,Chemung,2.670762598,1696
New York,Chenango,2.670762598,1699
New York,Clinton,2.670762598,1702
New York,Columbia,2.670762598,1704
New York,Cortland,2.670762598,1706
New York,Delaware,2.670762598,1707
New York,Dutchess,2.670762598,1711
New York,Erie,2.670762598,1723
New York,Essex,2.670762598,1728
New York,Franklin,2.670762598,1731
New York,Fulton,2.670762598,1734
New York,Genesee,2.670762598,1736
New York,Greene,2.670762598,1739
New York,Hamilton,2.670762598,1742
New York,Herkimer,2.670762598,1745
New York,Jefferson,2.670762598,1782
New York,Kings,2.670762598,1788
New York,Lewis,2.670762598,1790
New York,Livingston,2.670762598,1791
New York,Madison,2.670762598,1796
New York,Monroe,2.670762598,1804
New York,Montgomery,2.670762598,1807
New York,Nassau,2.670762598,1839
New York,New York,2.670762598,1847
New York,Niagara,2.670762598,1850
New York,Oneida,2.670762598,1852
New York,Onondaga,2.670762598,1853
New York,Ontario,2.670762598,1856
New York,Orange,2.670762598,1859
New York,Orleans,2.670762598,1862
New York,Oswego,2.670762598,1864
New York,Otsego,2.670762598,1868
New York,Putnam,2.670762598,1870
New York,Queens,2.670762598,1872
New York,Rensselaer,2.670762598,1874
New York,Richmond,2.670762598,1876
New York,Rockland,2.670762598,1879
New York,St. Lawrence,2.670762598,1883
New York,Saratoga,2.670762598,1885
New York,Schenectady,2.670762598,1887
New York,Schoharie,2.670762598,1888
New York,Schuyler,2.670762598,1889
New York,Seneca,2.670762598,1890
New York,Steuben,2.670762598,1891
New York,Suffolk,2.670762598,1924
New York,Sullivan,2.670762598,1928
New York,Tioga,2.670762598,1930
New York,Tompkins,2.670762598,1933
New York,Ulster,2.670762598,1935
New York,Warren,2.670762598,1938
New York,Washington,2.670762598,1942
New York,Wayne,2.670762598,1952
New York,Westchester,2.670762598,1960
New York,Wyoming,2.670762598,1962
New York,Yates,2.670762598,1965
North Carolina,Alamance,2.76090632,1967
North Carolina,Alexander,2.76090632,1968
North Carolina,Alleghany,2.76090632,1970
North Carolina,Anson,2.76090632,1972
North Carolina,Ashe,2.76090632,1975
North Carolina,Avery,2.76090632,1977
North Carolina,Beaufort,2.76090632,1981
North Carolina,Bertie,2.76090632,1983
North Carolina,Bladen,2.76090632,1986
North Carolina,Brunswick,2.76090632,1995
North Carolina,Buncombe,2.76090632,1422
North Carolina,Burke,2.76090632,1424
North Carolina,Cabarrus,2.76090632,1426
North Carolina,Caldwell,2.76090632,1429
North Carolina,Camden,2.76090632,1433
North Carolina,Carteret,2.76090632,1447
North Carolina,Caswell,2.76090632,1449
North Carolina,Catawba,2.76090632,1450
North Carolina,Chatham,2.76090632,1451
North Carolina,Cherokee,2.76090632,1452
North Carolina,Chowan,2.76090632,1455
North Carolina,Clay,2.76090632,1457
North Carolina,Cleveland,2.76090632,1458
North Carolina,Columbus,2.76090632,1459
North Carolina,Craven,2.76090632,1462
North Carolina,Cumberland,2.76090632,1464
North Carolina,Currituck,2.76090632,1481
North Carolina,Dare,2.76090632,1485
North Carolina,Davidson,2.76090632,1489
North Carolina,Davie,2.76090632,1490
North Carolina,Duplin,2.76090632,1492
North Carolina,Durham,2.76090632,1494
North Carolina,Edgecombe,2.76090632,1495
North Carolina,Forsyth,2.76090632,1496
North Carolina,Franklin,2.76090632,1498
North Carolina,Gaston,2.76090632,1499
North Carolina,Gates,2.76090632,1500
North Carolina,Graham,2.76090632,1502
North Carolina,Granville,2.76090632,1503
North Carolina,Greene,2.76090632,1505
North Carolina,Guilford,2.76090632,1506
North Carolina,Halifax,2.76090632,1508
North Carolina,Harnett,2.76090632,1509
North Carolina,Haywood,2.76090632,1512
North Carolina,Henderson,2.76090632,1514
North Carolina,Hertford,2.76090632,1515
North Carolina,Hoke,2.76090632,1517
North Carolina,Hyde,2.76090632,1521
North Carolina,Iredell,2.76090632,1525
North Carolina,Jackson,2.76090632,1528
North Carolina,Johnston,2.76090632,1530
North Carolina,Jones,2.76090632,1536
North Carolina,Lee,2.76090632,1540
North Carolina,Lenoir,2.76090632,1542
North Carolina,Lincoln,2.76090632,1545
North Carolina,McDowell,2.76090632,1554
North Carolina,Macon,2.76090632,1556
North Carolina,Madison,2.76090632,1560
North Carolina,Martin,2.76090632,1563
North Carolina,Mecklenburg,2.76090632,1565
North Carolina,Mitchell,2.76090632,1568
North Carolina,Montgomery,2.76090632,1573
North Carolina,Moore,2.76090632,1584
North Carolina,Nash,2.76090632,1588
North Carolina,New Hanover,2.76090632,1602
North Carolina,Northampton,2.76090632,1606
North Carolina,Onslow,2.76090632,1625
North Carolina,Orange,2.76090632,1630
North Carolina,Pamlico,2.76090632,1703
North Carolina,Pasquotank,2.76090632,1714
North Carolina,Pender,2.76090632,1718
North Carolina,Perquimans,2.76090632,1724
North Carolina,Person,2.76090632,1729
North Carolina,Pitt,2.76090632,1733
North Carolina,Polk,2.76090632,1738
North Carolina,Randolph,2.76090632,1741
North Carolina,Richmond,2.76090632,1744
North Carolina,Robeson,2.76090632,1747
North Carolina,Rockingham,2.76090632,1751
North Carolina,Rowan,2.76090632,1754
North Carolina,Rutherford,2.76090632,1764
North Carolina,Sampson,2.76090632,1769
North Carolina,Scotland,2.76090632,1772
North Carolina,Stanly,2.76090632,1775
North Carolina,Stokes,2.76090632,1777
North Carolina,Surry,2.76090632,1780
North Carolina,Swain,2.76090632,1784
North Carolina,Transylvania,2.76090632,1786
North Carolina,Tyrrell,2.76090632,1794
North Carolina,Union,2.76090632,1798
North Carolina,Vance,2.76090632,1801
North Carolina,Wake,2.76090632,1805
North Carolina,Warren,2.76090632,1809
North Carolina,Washington,2.76090632,1811
North Carolina,Watauga,2.76090632,1813
North Carolina,Wayne,2.76090632,1814
North Carolina,Wilkes,2.76090632,1817
North Carolina,Wilson,2.76090632,1819
North Carolina,Yadkin,2.76090632,1821
North Carolina,Yancey,2.76090632,1823
North Dakota,Adams,1.947791026,1826
North Dakota,Barnes,1.947791026,1828
North Dakota,Benson,1.947791026,1831
North Dakota,Billings,1.947791026,1833
North Dakota,Bottineau,1.947791026,1836
North Dakota,Bowman,1.947791026,1838
North Dakota,Burke,1.947791026,1841
North Dakota,Burleigh,1.947791026,1844
North Dakota,Cass,1.947791026,1848
North Dakota,Cavalier,1.947791026,1849
North Dakota,Dickey,1.947791026,2004
North Dakota,Divide,1.947791026,2007
North Dakota,Dunn,1.947791026,2013
North Dakota,Eddy,1.947791026,2017
North Dakota,Emmons,1.947791026,2021
North Dakota,Foster,1.947791026,2026
North Dakota,Golden Valley,1.947791026,2036
North Dakota,Grand Forks,1.947791026,2043
North Dakota,Grant,1.947791026,2051
North Dakota,Griggs,1.947791026,2056
North Dakota,Hettinger,1.947791026,2063
North Dakota,Kidder,1.947791026,2068
North Dakota,LaMoure,1.947791026,2074
North Dakota,Logan,1.947791026,2078
North Dakota,McHenry,1.947791026,2082
North Dakota,McIntosh,1.947791026,2090
North Dakota,McKenzie,1.947791026,2097
North Dakota,McLean,1.947791026,2103
North Dakota,Mercer,1.947791026,2107
North Dakota,Morton,1.947791026,2114
North Dakota,Mountrail,1.947791026,2119
North Dakota,Nelson,1.947791026,2122
North Dakota,Oliver,1.947791026,2127
North Dakota,Pembina,1.947791026,2131
North Dakota,Pierce,1.947791026,2136
North Dakota,Ramsey,1.947791026,2141
North Dakota,Ransom,1.947791026,2147
North Dakota,Renville,1.947791026,2150
North Dakota,Richland,1.947791026,2156
North Dakota,Rolette,1.947791026,2161
North Dakota,Sargent,1.947791026,2164
North Dakota,Sheridan,1.947791026,2169
North Dakota,Sioux,1.947791026,2175
North Dakota,Slope,1.947791026,2180
North Dakota,Stark,1.947791026,2182
North Dakota,Steele,1.947791026,2186
North Dakota,Stutsman,1.947791026,2199
North Dakota,Towner,1.947791026,2205
North Dakota,Traill,1.947791026,2217
North Dakota,Walsh,1.947791026,2225
North Dakota,Ward,1.947791026,2233
North Dakota,Wells,1.947791026,2237
North Dakota,Williams,1.947791026,2244
Ohio,Adams,2.387010247,2248
Ohio,Allen,2.387010247,2250
Ohio,Ashland,2.387010247,2254
Ohio,Ashtabula,2.387010247,2259
Ohio,Athens,2.387010247,2266
Ohio,Auglaize,2.387010247,2273
Ohio,Belmont,2.387010247,2278
Ohio,Brown,2.387010247,2282
Ohio,Butler,2.387010247,2286
Ohio,Carroll,2.387010247,2289
Ohio,Champaign,2.387010247,2291
Ohio,Clark,2.387010247,2300
Ohio,Clermont,2.387010247,2306
Ohio,Clinton,2.387010247,2310
Ohio,Columbiana,2.387010247,2315
Ohio,Coshocton,2.387010247,2317
Ohio,Crawford,2.387010247,2323
Ohio,Cuyahoga,2.387010247,2332
Ohio,Darke,2.387010247,2345
Ohio,Defiance,2.387010247,2350
Ohio,Delaware,2.387010247,2352
Ohio,Erie,2.387010247,2357
Ohio,Fairfield,2.387010247,2365
Ohio,Fayette,2.387010247,2368
Ohio,Franklin,2.387010247,2375
Ohio,Fulton,2.387010247,2378
Ohio,Gallia,2.387010247,2383
Ohio,Geauga,2.387010247,2390
Ohio,Greene,2.387010247,2393
Ohio,Guernsey,2.387010247,2399
Ohio,Hamilton,2.387010247,2411
Ohio,Hancock,2.387010247,2427
Ohio,Hardin,2.387010247,2432
Ohio,Harrison,2.387010247,2440
Ohio,Henry,2.387010247,2451
Ohio,Highland,2.387010247,2457
Ohio,Hocking,2.387010247,2461
Ohio,Holmes,2.387010247,2464
Ohio,Huron,2.387010247,2468
Ohio,Jackson,2.387010247,2472
Ohio,Jefferson,2.387010247,2476
Ohio,Knox,2.387010247,2479
Ohio,Lake,2.387010247,2493
Ohio,Lawrence,2.387010247,2499
Ohio,Licking,2.387010247,2504
Ohio,Logan,2.387010247,2510
Ohio,Lorain,2.387010247,2516
Ohio,Lucas,2.387010247,2520
Ohio,Madison,2.387010247,2529
Ohio,Mahoning,2.387010247,2534
Ohio,Marion,2.387010247,2541
Ohio,Medina,2.387010247,2545
Ohio,Meigs,2.387010247,2549
Ohio,Mercer,2.387010247,2552
Ohio,Miami,2.387010247,2558
Ohio,Monroe,2.387010247,2565
Ohio,Montgomery,2.387010247,2573
Ohio,Morgan,2.387010247,2000
Ohio,Morrow,2.387010247,2006
Ohio,Muskingum,2.387010247,2010
Ohio,Noble,2.387010247,2012
Ohio,Ottawa,2.387010247,2019
Ohio,Paulding,2.387010247,2024
Ohio,Perry,2.387010247,2027
Ohio,Pickaway,2.387010247,2031
Ohio,Pike,2.387010247,2034
Ohio,Portage,2.387010247,2038
Ohio,Preble,2.387010247,2039
Ohio,Putnam,2.387010247,2040
Ohio,Richland,2.387010247,2042
Ohio,Ross,2.387010247,2045
Ohio,Sandusky,2.387010247,2047
Ohio,Scioto,2.387010247,2048
Ohio,Seneca,2.387010247,2049
Ohio,Shelby,2.387010247,2052
Ohio,Stark,2.387010247,2054
Ohio,Summit,2.387010247,2057
Ohio,Trumbull,2.387010247,2061
Ohio,Tuscarawas,2.387010247,2065
Ohio,Union,2.387010247,2067
Ohio,Van Wert,2.387010247,2071
Ohio,Vinton,2.387010247,2075
Ohio,Warren,2.387010247,2076
Ohio,Washington,2.387010247,2080
Ohio,Wayne,2.387010247,2084
Ohio,Williams,2.387010247,2087
Ohio,Wood,2.387010247,2091
Ohio,Wyandot,2.387010247,2093
Oklahoma,Adair,3.225693857,2095
Oklahoma,Alfalfa,3.225693857,2099
Oklahoma,Atoka,3.225693857,2102
Oklahoma,Beaver,3.225693857,2104
Oklahoma,Beckham,3.225693857,2106
Oklahoma,Blaine,3.225693857,2110
Oklahoma,Bryan,3.225693857,2112
Oklahoma,Caddo,3.225693857,2118
Oklahoma,Canadian,3.225693857,2123
Oklahoma,Carter,3.225693857,2126
Oklahoma,Cherokee,3.225693857,2129
Oklahoma,Choctaw,3.225693857,2133
Oklahoma,Cimarron,3.225693857,2135
Oklahoma,Cleveland,3.225693857,2140
Oklahoma,Coal,3.225693857,2144
Oklahoma,Comanche,3.225693857,2145
Oklahoma,Cotton,3.225693857,2146
Oklahoma,Craig,3.225693857,2148
Oklahoma,Creek,3.225693857,2151
Oklahoma,Custer,3.225693857,2153
Oklahoma,Delaware,3.225693857,2154
Oklahoma,Dewey,3.225693857,2158
Oklahoma,Ellis,3.225693857,2165
Oklahoma,Garfield,3.225693857,2167
Oklahoma,Garvin,3.225693857,2176
Oklahoma,Grady,3.225693857,2184
Oklahoma,Grant,3.225693857,2187
Oklahoma,Greer,3.225693857,2189
Oklahoma,Harmon,3.225693857,2191
Oklahoma,Harper,3.225693857,2193
Oklahoma,Haskell,3.225693857,2195
Oklahoma,Hughes,3.225693857,2197
Oklahoma,Jackson,3.225693857,2202
Oklahoma,Jefferson,3.225693857,2206
Oklahoma,Johnston,3.225693857,2211
Oklahoma,Kay,3.225693857,2215
Oklahoma,Kingfisher,3.225693857,2219
Oklahoma,Kiowa,3.225693857,2222
Oklahoma,Latimer,3.225693857,2226
Oklahoma,Le Flore,3.225693857,2230
Oklahoma,Lincoln,3.225693857,2234
Oklahoma,Logan,3.225693857,2236
Oklahoma,Love,3.225693857,2238
Oklahoma,McClain,3.225693857,2245
Oklahoma,McCurtain,3.225693857,2252
Oklahoma,McIntosh,3.225693857,2258
Oklahoma,Major,3.225693857,2260
Oklahoma,Marshall,3.225693857,2265
Oklahoma,Mayes,3.225693857,2270
Oklahoma,Murray,3.225693857,2276
Oklahoma,Muskogee,3.225693857,2281
Oklahoma,Noble,3.225693857,2287
Oklahoma,Nowata,3.225693857,2290
Oklahoma,Okfuskee,3.225693857,2297
Oklahoma,Oklahoma,3.225693857,2303
Oklahoma,Okmulgee,3.225693857,2311
Oklahoma,Osage,3.225693857,2318
Oklahoma,Ottawa,3.225693857,2325
Oklahoma,Pawnee,3.225693857,2329
Oklahoma,Payne,3.225693857,2340
Oklahoma,Pittsburg,3.225693857,2344
Oklahoma,Pontotoc,3.225693857,2351
Oklahoma,Pottawatomie,3.225693857,2356
Oklahoma,Pushmataha,3.225693857,2362
Oklahoma,Roger Mills,3.225693857,2369
Oklahoma,Rogers,3.225693857,2374
Oklahoma,Seminole,3.225693857,2384
Oklahoma,Sequoyah,3.225693857,2391
Oklahoma,Stephens,3.225693857,2396
Oklahoma,Texas,3.225693857,2003
Oklahoma,Tillman,3.225693857,2005
Oklahoma,Tulsa,3.225693857,2008
Oklahoma,Wagoner,3.225693857,2014
Oklahoma,Washington,3.225693857,2018
Oklahoma,Washita,3.225693857,2023
Oklahoma,Woods,3.225693857,2029
Oklahoma,Woodward,3.225693857,2035
Oregon,Baker,2.867234902,2044
Oregon,Benton,2.867234902,2053
Oregon,Clackamas,2.867234902,2058
Oregon,Clatsop,2.867234902,2064
Oregon,Columbia,2.867234902,2070
Oregon,Coos,2.867234902,2083
Oregon,Crook,2.867234902,2092
Oregon,Curry,2.867234902,2098
Oregon,Deschutes,2.867234902,2109
Oregon,Douglas,2.867234902,2115
Oregon,Gilliam,2.867234902,2121
Oregon,Grant,2.867234902,2130
Oregon,Harney,2.867234902,2134
