State,County,LACCESS_CHILD15,FID
Missouri,Cole,5058.934001,1022
Missouri,Cooper,1002.014687,1025
Missouri,Crawford,303.872385,1028
Missouri,Dade,173.0491738,1030
Missouri,Dallas,604.211057,1032
Missouri,Daviess,449.3322926,1036
Missouri,DeKalb,1199.569994,1038
Missouri,Dent,705.0625999,1040
Missouri,Douglas,815.5800309,1043
Missouri,Dunklin,1668.190489,1045
Missouri,Franklin,2812.738988,1047
Missouri,Gasconade,66.69767175,1049
Missouri,Gentry,34.64504155,1052
Missouri,Greene,11647.5712,1054
Missouri,Grundy,783.8560867,1057
Missouri,Harrison,586.3784087,1058
Missouri,Henry,1569.669783,1061
Missouri,Hickory,264.1341768,1063
Missouri,Holt,966.8772368,1065
Missouri,Howard,400.3121216,1068
Missouri,Howell,1816.511097,1070
Missouri,Iron,548.8497241,1072
Missouri,Jackson,39450.65184,1074
Missouri,Jasper,7832.150612,1078
Missouri,Jefferson,17276.15718,1082
Missouri,Johnson,2317.920368,1087
Missouri,Knox,169.3799931,1091
Missouri,Laclede,1836.802027,1096
Missouri,Lafayette,1513.048428,1099
Missouri,Lawrence,1221.55524,1101
Missouri,Lewis,973.2970957,1104
Missouri,Lincoln,1094.110715,1106
Missouri,Linn,883.2633831,1109
Missouri,Livingston,385.8861661,1112
Missouri,McDonald,455.0723628,1113
Missouri,Macon,612.1588566,1116
Missouri,Madison,396.191675,1117
Missouri,Maries,109.2704287,1120
Missouri,Marion,1114.485602,1122
Missouri,Mercer,962.9905631,1125
Missouri,Miller,529.763806,1128
Missouri,Mississippi,8.511375357,1131
Missouri,Moniteau,220.6116843,1135
Missouri,Monroe,282.1159607,1139
Missouri,Montgomery,237.671718,1142
Missouri,Morgan,149.1093335,1146
Missouri,New Madrid,167.3366695,1149
Missouri,Newton,2002.504571,1152
Missouri,Nodaway,1789.347018,1156
Missouri,Oregon,366.9293702,1158
Missouri,Osage,350.1779981,1164
Missouri,Ozark,1096.677602,1168
Missouri,Pemiscot,405.5602163,1170
Missouri,Perry,684.9325603,1172
Missouri,Pettis,1788.872415,1174
Missouri,Phelps,1394.948827,1176
Missouri,Pike,1139.689824,1179
Missouri,Platte,7958.967999,1181
Missouri,Polk,434.3463726,1183
Missouri,Pulaski,3367.622565,1185
Missouri,Putnam,292.07352,1188
Missouri,Ralls,195.0715842,1191
Missouri,Randolph,722.9329608,1194
Missouri,Ray,1115.433005,1197
Missouri,Reynolds,665.6723078,1200
Missouri,Ripley,646.7420961,1203
Missouri,St. Charles,36122.4321,1205
Missouri,St. Clair,148.4732335,1208
Missouri,Ste. Genevieve,938.2142917,1209
Missouri,St. Francois,1733.060076,1212
Missouri,Saline,1591.96354,1218
Missouri,Schuyler,913.5632912,1221
Missouri,Scotland,143.7234852,1224
Missouri,Scott,2487.975022,1227
Missouri,Shannon,307.5263221,1229
Missouri,Shelby,666.7772763,1232
Missouri,Stoddard,466.4764289,1236
Missouri,Stone,127.2508939,1237
Missouri,Sullivan,442.5286716,1240
Missouri,Taney,3333.496028,1242
Missouri,Texas,1105.306613,1245
Missouri,Vernon,1734.871818,1248
Missouri,Warren,519.2601933,1251
Missouri,Washington,950.8193429,1253
Missouri,Wayne,1014.564462,1256
Missouri,Webster,809.6719635,1258
Missouri,Worth,56.04563306,1261
Missouri,Wright,557.8415447,1263
Montana,Beaverhead,454.1452093,1269
Montana,Big Horn,2102.845452,1274
Montana,Blaine,717.5835086,1124
Montana,Broadwater,322.3779032,1132
Montana,Carbon,767.19339,1137
Montana,Carter,202.9999989,1141
Montana,Cascade,4814.599147,1144
Montana,Chouteau,1248.869413,1150
Montana,Custer,1307.886783,1153
Montana,Daniels,78.11941691,1157
Montana,Dawson,631.5634517,1160
Montana,Deer Lodge,96.80251374,1163
Montana,Fallon,153.048849,1165
Montana,Fergus,715.4169736,1169
Montana,Flathead,2159.044613,1173
Montana,Gallatin,2653.034186,1177
Montana,Garfield,159.1426348,1182
Montana,Glacier,1028.042393,1186
Montana,Golden Valley,192.0000014,1189
Montana,Granite,88.48258953,1192
Montana,Hill,2169.540766,1195
Montana,Jefferson,278.9853019,1199
Montana,Judith Basin,260.8613401,1202
Montana,Lake,427.314124,1207
Montana,Lewis and Clark,3255.87269,1211
Montana,Liberty,294.428483,1214
Montana,Lincoln,496.0282752,1219
Montana,McCone,135.0064784,1223
Montana,Madison,401.4758935,1226
Montana,Meagher,365.0000032,1231
Montana,Mineral,353.8577972,1234
Montana,Missoula,5469.369593,1239
Montana,Musselshell,277.9660292,1241
Montana,Park,919.6250051,1244
Montana,Petroleum,113.0000005,1247
Montana,Phillips,261.3327698,1250
Montana,Pondera,767.1822728,1254
Montana,Powder River,194.8476521,1259
Montana,Powell,284.8807997,1262
Montana,Prairie,208.9999997,1264
Montana,Ravalli,305.8644625,1268
Montana,Richland,700.6750967,1271
Montana,Roosevelt,1921.244509,1275
Montana,Rosebud,671.9356594,1277
Montana,Sanders,1010.86072,1278
Montana,Sheridan,226.0591217,1281
Montana,Silver Bow,796.9602279,1284
Montana,Stillwater,291.015284,1286
Montana,Sweet Grass,200.7679079,1288
Montana,Teton,445.3184825,1290
Montana,Toole,411.9824543,1292
Montana,Treasure,133.9999997,1293
Montana,Valley,670.0787787,1296
Montana,Wheatland,512.9999997,1298
Montana,Wibaux,216.9999996,1300
Montana,Yellowstone,9585.241368,1302
Nebraska,Adams,2198.046489,1303
Nebraska,Antelope,308.7495835,1305
Nebraska,Arthur,125.000001,1307
Nebraska,Banner,152.8519803,1308
Nebraska,Blaine,117.0000003,1309
Nebraska,Boone,251.4551389,1310
Nebraska,Box Butte,967.0033736,1315
Nebraska,Boyd,451,1317
Nebraska,Brown,58.77227563,1319
Nebraska,Buffalo,2414.895058,1321
Nebraska,Burt,7.244262011,1323
Nebraska,Butler,303.6696656,1325
Nebraska,Cass,1611.637139,1326
Nebraska,Cedar,343.5893401,1329
Nebraska,Chase,255.045523,1330
Nebraska,Cherry,562.874902,1333
Nebraska,Cheyenne,408.9083321,1334
Nebraska,Clay,777.0448944,1336
Nebraska,Colfax,647.7637868,1338
Nebraska,Cuming,99.5130431,1340
Nebraska,Custer,1277.755029,1342
Nebraska,Dakota,1542.603286,1344
Nebraska,Dawes,381.7865423,1347
Nebraska,Dawson,2359.749819,1349
Nebraska,Deuel,92.43189534,1351
Nebraska,Dixon,538.1743128,1353
Nebraska,Dodge,2826.200018,1354
Nebraska,Douglas,15472.38304,1358
Nebraska,Dundy,135.9843781,1360
Nebraska,Fillmore,274.3025133,1363
Nebraska,Franklin,322.4810384,1369
Nebraska,Frontier,586.7944882,1371
Nebraska,Furnas,235.2560977,1374
Nebraska,Gage,1631.287376,1378
Nebraska,Garden,381.7491186,1381
Nebraska,Garfield,39.92586073,1391
Nebraska,Gosper,320.0355234,1393
Nebraska,Grant,114.9999994,1395
Nebraska,Greeley,597.0000001,1397
Nebraska,Hall,5275.955371,1402
Nebraska,Hamilton,265.8383598,1405
Nebraska,Harlan,40.31747898,1409
Nebraska,Hayes,222.9999998,1411
Nebraska,Hitchcock,594.8297621,1414
Nebraska,Holt,561.4074717,1416
Nebraska,Hooker,30.55037424,1418
Nebraska,Howard,259.7020217,1311
Nebraska,Jefferson,381.505075,1312
Nebraska,Johnson,334.9202368,1313
Nebraska,Kearney,184.7670777,1314
Nebraska,Keith,351.7821901,1316
Nebraska,Keya Paha,179.0000006,1318
Nebraska,Kimball,55.39269857,1320
Nebraska,Knox,120.8397234,1322
Nebraska,Lancaster,6551.632468,1324
Nebraska,Lincoln,1995.533392,1327
Nebraska,Logan,24.70281831,1328
Nebraska,Loup,121.1493343,1331
Nebraska,McPherson,151.0000013,1332
Nebraska,Madison,2194.190418,1335
Nebraska,Merrick,719.7979028,1337
Nebraska,Morrill,614.8454457,1339
Nebraska,Nance,340.7173524,1341
Nebraska,Nemaha,35.51186047,1343
Nebraska,Nuckolls,357.2125426,1345
Nebraska,Otoe,541.1920419,1348
Nebraska,Pawnee,113.4185881,1350
Nebraska,Perkins,217.0833587,1352
Nebraska,Phelps,373.6751373,1355
Nebraska,Pierce,1264.901096,1356
Nebraska,Platte,2396.847367,1359
Nebraska,Polk,67.45727076,1362
Nebraska,Red Willow,1231.251748,1364
Nebraska,Richardson,434.8971378,1365
Nebraska,Rock,86.52145277,1366
Nebraska,Saline,589.6978809,1367
Nebraska,Sarpy,9377.239209,1368
Nebraska,Saunders,935.9447038,1370
Nebraska,Scotts Bluff,682.4018903,1373
Nebraska,Seward,420.2114481,1375
Nebraska,Sheridan,402.4901093,1376
Nebraska,Sherman,581.8786881,1377
Nebraska,Sioux,175.0068903,1380
Nebraska,Stanton,973.403862,1382
Nebraska,Thayer,191.9059979,1383
Nebraska,Thomas,147.9044808,1384
Nebraska,Thurston,392.765981,1385
Nebraska,Valley,216.9855678,1386
Nebraska,Washington,126.0378586,1387
Nebraska,Wayne,171.3049473,1388
Nebraska,Webster,503.5391352,1389
Nebraska,Wheeler,200.9999982,1390
Nebraska,York,653.8892177,1392
Nevada,Churchill,1643.442581,1396
Nevada,Clark,51367.69561,1399
Nevada,Douglas,4623.659735,1400
Nevada,Elko,3941.940678,1401
Nevada,Esmeralda,127.9999997,1404
Nevada,Eureka,481.0000002,1406
Nevada,Humboldt,1334.750021,1407
Nevada,Lander,209.2722668,1408
Nevada,Lincoln,1080.004321,1410
Nevada,Lyon,3125.748448,1412
Nevada,Mineral,740.3736043,1415
Nevada,Nye,3738.942068,1417
Nevada,Pershing,212.1995952,1419
Nevada,Storey,47.49499386,1420
Nevada,Washoe,23375.84588,1423
Nevada,White Pine,814.7764659,1425
Nevada,Carson City,2043.026964,1428
New Hampshire,Belknap,1787.919081,1432
New Hampshire,Carroll,140.3183895,1435
New Hampshire,Cheshire,2265.454073,1437
New Hampshire,Coos,870.6584042,1440
New Hampshire,Grafton,1663.611131,1442
New Hampshire,Hillsborough,31844.85328,1443
New Hampshire,Merrimack,6571.382425,1444
New Hampshire,Rockingham,26151.30885,1448
New Hampshire,Strafford,4673.959486,1453
New Hampshire,Sullivan,1430.062037,1454
New Jersey,Atlantic,19198.01501,1461
New Jersey,Bergen,23282.39288,1465
New Jersey,Burlington,39358.32866,1470
New Jersey,Camden,26288.78176,1472
New Jersey,Cape May,6922.721308,1477
New Jersey,Cumberland,9833.778715,1482
New Jersey,Essex,14703.14685,1483
New Jersey,Gloucester,31055.41512,1484
New Jersey,Hudson,620.2570645,1487
New Jersey,Hunterdon,6909.440878,1488
New Jersey,Mercer,21090.30592,1493
New Jersey,Middlesex,43996.39437,1497
New Jersey,Monmouth,50989.38524,1504
New Jersey,Morris,42208.18752,1511
New Jersey,Ocean,49746.79374,1546
New Jersey,Passaic,14329.94673,1551
New Jersey,Salem,2094.539458,1553
New Jersey,Somerset,30718.09108,1558
New Jersey,Sussex,13850.75956,1561
New Jersey,Union,12781.78196,1566
New Jersey,Warren,6879.773751,1570
New Mexico,Bernalillo,34032.459,1574
New Mexico,Catron,590.0000015,1576
New Mexico,Chaves,5018.509506,1578
New Mexico,Cibola,2661.348637,1580
New Mexico,Colfax,1588.318263,1582
New Mexico,Curry,5503.073151,1586
New Mexico,De Baca,67.24380103,1589
New Mexico,Doña Ana,23357.5147,1590
New Mexico,Eddy,5071.259088,1592
New Mexico,Grant,2199.556407,1594
New Mexico,Guadalupe,318.1748202,1595
New Mexico,Harding,85.62904283,1597
New Mexico,Hidalgo,429.9629301,1600
New Mexico,Lea,2927.715811,1604
New Mexico,Lincoln,1377.749862,1613
New Mexico,Los Alamos,1986.425376,1618
New Mexico,Luna,1579.801646,1622
New Mexico,McKinley,13573.40175,1626
New Mexico,Mora,243.2556044,1629
New Mexico,Otero,5371.429294,1633
New Mexico,Quay,325.8477099,1637
New Mexico,Rio Arriba,4489.984418,1639
New Mexico,Roosevelt,1695.918902,1642
New Mexico,Sandoval,12855.74647,1646
New Mexico,San Juan,13875.14814,1650
New Mexico,San Miguel,3236.478563,1652
New Mexico,Santa Fe,10084.35764,1654
New Mexico,Sierra,945.6271945,1657
New Mexico,Socorro,1737.177829,1659
New Mexico,Taos,2718.233286,1662
New Mexico,Torrance,1525.442035,1664
New Mexico,Union,266.4802236,1667
New Mexico,Valencia,10517.27677,1670
New York,Albany,17283.33416,1673
New York,Allegany,311.6096542,1674
New York,Bronx,207.2363126,1681
New York,Broome,5090.539915,1683
New York,Cattaraugus,1343.459331,1687
New York,Cayuga,1113.654555,1689
New York,Chautauqua,4215.903984,1694
New York,Chemung,4003.683542,1696
New York,Chenango,484.4153381,1699
New York,Clinton,4233.575003,1702
New York,Columbia,2009.155982,1704
New York,Cortland,1296.923613,1706
New York,Delaware,215.0601729,1707
New York,Dutchess,21998.61576,1711
New York,Erie,42047.94927,1723
New York,Essex,469.6841892,1728
New York,Franklin,1894.925951,1731
New York,Fulton,1136.034808,1734
New York,Genesee,567.9534215,1736
New York,Greene,1673.003083,1739
New York,Hamilton,382.6723363,1742
New York,Herkimer,2609.984406,1745
New York,Jefferson,5874.231275,1782
New York,Kings,83.63119191,1788
New York,Lewis,1002.036897,1790
New York,Livingston,1528.979855,1791
New York,Madison,2738.889501,1796
New York,Monroe,49128.29473,1804
New York,Montgomery,2317.075072,1807
New York,Nassau,16154.6732,1839
New York,New York,0,1847
New York,Niagara,7823.954774,1850
New York,Oneida,7598.374678,1852
New York,Onondaga,22585.56062,1853
New York,Ontario,4650.576379,1856
New York,Orange,23114.92964,1859
New York,Orleans,1177.395615,1862
New York,Oswego,2460.146952,1864
New York,Otsego,2851.408319,1868
New York,Putnam,8732.241295,1870
New York,Queens,1870.093714,1872
New York,Rensselaer,7205.767511,1874
New York,Richmond,802.5438096,1876
New York,Rockland,16654.48501,1879
New York,St. Lawrence,4699.195894,1883
New York,Saratoga,15108.48035,1885
New York,Schenectady,7985.265088,1887
New York,Schoharie,1235.869212,1888
New York,Schuyler,275.746142,1889
New York,Seneca,1093.112478,1890
New York,Steuben,1886.497279,1891
New York,Suffolk,91481.20255,1924
New York,Sullivan,1924.209442,1928
New York,Tioga,1704.682147,1930
New York,Tompkins,1988.563786,1933
New York,Ulster,10639.98622,1935
New York,Warren,3047.135358,1938
New York,Washington,1533.739067,1942
New York,Wayne,3560.966406,1952
New York,Westchester,36342.02373,1960
New York,Wyoming,1343.409491,1962
New York,Yates,46.83881748,1965
North Carolina,Alamance,8103.311972,1967
North Carolina,Alexander,556.5081785,1968
North Carolina,Alleghany,67.55863116,1970
North Carolina,Anson,445.5535739,1972
North Carolina,Ashe,257.5495953,1975
North Carolina,Avery,20.13753174,1977
North Carolina,Beaufort,1126.549608,1981
North Carolina,Bertie,219.2610241,1983
North Carolina,Bladen,410.5290741,1986
North Carolina,Brunswick,3186.857974,1995
North Carolina,Buncombe,11100.70337,1422
North Carolina,Burke,5998.966541,1424
North Carolina,Cabarrus,11030.90268,1426
North Carolina,Caldwell,6914.853049,1429
North Carolina,Camden,105.4051466,1433
North Carolina,Carteret,2892.35665,1447
North Carolina,Caswell,390.19903,1449
North Carolina,Catawba,8345.391777,1450
North Carolina,Chatham,779.0713678,1451
North Carolina,Cherokee,374.935235,1452
North Carolina,Chowan,766.0262456,1455
North Carolina,Clay,56.87766076,1457
North Carolina,Cleveland,3734.878423,1458
North Carolina,Columbus,446.7199781,1459
North Carolina,Craven,6381.730317,1462
North Carolina,Cumberland,28342.35642,1464
North Carolina,Currituck,655.5271744,1481
North Carolina,Dare,2055.42638,1485
North Carolina,Davidson,6573.801318,1489
North Carolina,Davie,1090.895167,1490
North Carolina,Duplin,302.0656383,1492
North Carolina,Durham,16409.5085,1494
North Carolina,Edgecombe,1806.464938,1495
North Carolina,Forsyth,32672.43211,1496
North Carolina,Franklin,610.7105472,1498
North Carolina,Gaston,14498.02351,1499
North Carolina,Gates,0.984120776,1500
North Carolina,Graham,40.40955594,1502
North Carolina,Granville,1044.004519,1503
North Carolina,Greene,,1505
North Carolina,Guilford,23323.45676,1506
North Carolina,Halifax,2211.622621,1508
North Carolina,Harnett,2967.561473,1509
North Carolina,Haywood,2666.573097,1512
North Carolina,Henderson,4522.322045,1514
North Carolina,Hertford,597.5036668,1515
North Carolina,Hoke,3180.625912,1517
North Carolina,Hyde,911.4651889,1521
North Carolina,Iredell,6351.529986,1525
North Carolina,Jackson,477.3178436,1528
North Carolina,Johnston,2501.302604,1530
North Carolina,Jones,0.051386531,1536
North Carolina,Lee,2300.802065,1540
North Carolina,Lenoir,1759.913106,1542
North Carolina,Lincoln,2378.281557,1545
North Carolina,McDowell,458.288663,1554
North Carolina,Macon,460.5821834,1556
North Carolina,Madison,511.192422,1560
North Carolina,Martin,203.5956352,1563
North Carolina,Mecklenburg,45174.16606,1565
North Carolina,Mitchell,,1568
North Carolina,Montgomery,104.0618099,1573
North Carolina,Moore,3242.687195,1584
North Carolina,Nash,3475.864376,1588
North Carolina,New Hanover,13166.66581,1602
North Carolina,Northampton,518.0001746,1606
North Carolina,Onslow,12898.16576,1625
North Carolina,Orange,4519.986811,1630
North Carolina,Pamlico,145.8743534,1703
North Carolina,Pasquotank,2407.045723,1714
North Carolina,Pender,786.9965799,1718
North Carolina,Perquimans,79.82662852,1724
North Carolina,Person,923.7310657,1729
North Carolina,Pitt,3965.835662,1733
North Carolina,Polk,15.81706463,1738
North Carolina,Randolph,6906.637756,1741
North Carolina,Richmond,1438.11219,1744
North Carolina,Robeson,3473.425516,1747
North Carolina,Rockingham,4514.840827,1751
North Carolina,Rowan,8540.007677,1754
North Carolina,Rutherford,3316.362179,1764
North Carolina,Sampson,587.1778816,1769
North Carolina,Scotland,1405.657473,1772
North Carolina,Stanly,747.709932,1775
North Carolina,Stokes,1915.191129,1777
North Carolina,Surry,1293.352882,1780
North Carolina,Swain,44.74877071,1784
North Carolina,Transylvania,420.6800916,1786
North Carolina,Tyrrell,83.23912598,1794
North Carolina,Union,10065.84284,1798
North Carolina,Vance,1084.615544,1801
North Carolina,Wake,46400.28478,1805
North Carolina,Warren,382.6098537,1809
North Carolina,Washington,836.9097264,1811
North Carolina,Watauga,606.1157841,1813
North Carolina,Wayne,5659.366588,1814
North Carolina,Wilkes,1715.112064,1817
North Carolina,Wilson,822.2305462,1819
North Carolina,Yadkin,169.0135853,1821
North Carolina,Yancey,27.53277958,1823
North Dakota,Adams,91.88148681,1826
North Dakota,Barnes,679.0188873,1828
North Dakota,Benson,601.9078401,1831
North Dakota,Billings,137.9999998,1833
North Dakota,Bottineau,577.3424956,1836
North Dakota,Bowman,198.4892771,1838
North Dakota,Burke,408.999998,1841
North Dakota,Burleigh,4170.783415,1844
North Dakota,Cass,5537.903302,1848
North Dakota,Cavalier,268.7583811,1849
North Dakota,Dickey,154.4524957,2004
North Dakota,Divide,113.4038327,2007
North Dakota,Dunn,402.6765013,2013
North Dakota,Eddy,146.3123749,2017
North Dakota,Emmons,357.520886,2021
North Dakota,Foster,109.8638393,2026
North Dakota,Golden Valley,403.9999997,2036
North Dakota,Grand Forks,2848.11972,2043
North Dakota,Grant,274.7995279,2051
North Dakota,Griggs,131.819133,2056
North Dakota,Hettinger,468.0000002,2063
North Dakota,Kidder,522.9259164,2068
North Dakota,LaMoure,264.6167289,2074
North Dakota,Logan,147.1832752,2078
North Dakota,McHenry,786.5525588,2082
North Dakota,McIntosh,131.113877,2090
North Dakota,McKenzie,635.5354407,2097
North Dakota,McLean,992.893884,2103
North Dakota,Mercer,300.7501582,2107
North Dakota,Morton,2044.84826,2114
North Dakota,Mountrail,225.792007,2119
North Dakota,Nelson,559.9999981,2122
North Dakota,Oliver,354.9142958,2127
North Dakota,Pembina,753.2005215,2131
North Dakota,Pierce,222.8361102,2136
North Dakota,Ramsey,403.7022649,2141
North Dakota,Ransom,232.0424114,2147
North Dakota,Renville,316.5916518,2150
North Dakota,Richland,1473.118493,2156
North Dakota,Rolette,285.5309225,2161
North Dakota,Sargent,183.3564631,2164
North Dakota,Sheridan,178.1954486,2169
North Dakota,Sioux,604.5322698,2175
North Dakota,Slope,135.7114601,2180
North Dakota,Stark,1008.518572,2182
North Dakota,Steele,371.4680915,2186
North Dakota,Stutsman,1474.007673,2199
North Dakota,Towner,140.8916203,2205
North Dakota,Traill,357.5981469,2217
North Dakota,Walsh,383.8861317,2225
North Dakota,Ward,5382.88236,2233
North Dakota,Wells,262.6906785,2237
North Dakota,Williams,1145.830271,2244
Ohio,Adams,499.5996849,2248
Ohio,Allen,4639.556372,2250
Ohio,Ashland,353.0571097,2254
Ohio,Ashtabula,4913.640759,2259
Ohio,Athens,2136.336481,2266
Ohio,Auglaize,550.8983342,2273
Ohio,Belmont,1445.600677,2278
Ohio,Brown,769.7780406,2282
Ohio,Butler,33912.17976,2286
Ohio,Carroll,331.8821671,2289
Ohio,Champaign,144.8973424,2291
Ohio,Clark,8342.506335,2300
Ohio,Clermont,21341.07651,2306
Ohio,Clinton,1962.884377,2310
Ohio,Columbiana,4199.254157,2315
Ohio,Coshocton,1637.035087,2317
Ohio,Crawford,2413.468846,2323
Ohio,Cuyahoga,55522.24823,2332
Ohio,Darke,704.6072411,2345
Ohio,Defiance,1312.387132,2350
Ohio,Delaware,14164.76183,2352
Ohio,Erie,4797.961813,2357
Ohio,Fairfield,8253.92403,2365
Ohio,Fayette,178.4537147,2368
Ohio,Franklin,74009.10727,2375
Ohio,Fulton,1673.091292,2378
Ohio,Gallia,877.5005294,2383
Ohio,Geauga,4573.603665,2390
Ohio,Greene,11082.11383,2393
Ohio,Guernsey,1492.690578,2399
Ohio,Hamilton,59024.99934,2411
Ohio,Hancock,2883.670109,2427
Ohio,Hardin,834.8173966,2432
Ohio,Harrison,84.44387133,2440
Ohio,Henry,826.7332473,2451
Ohio,Highland,606.9745172,2457
Ohio,Hocking,1210.546134,2461
Ohio,Holmes,203.6590108,2464
Ohio,Huron,1750.437757,2468
Ohio,Jackson,351.635706,2472
Ohio,Jefferson,3156.53612,2476
Ohio,Knox,2061.507007,2479
Ohio,Lake,18356.88967,2493
Ohio,Lawrence,2246.150889,2499
Ohio,Licking,8352.918894,2504
Ohio,Logan,735.2268116,2510
Ohio,Lorain,20268.4946,2516
Ohio,Lucas,18579.47541,2520
Ohio,Madison,2988.479407,2529
Ohio,Mahoning,14187.30583,2534
Ohio,Marion,4652.724227,2541
Ohio,Medina,11760.8321,2545
Ohio,Meigs,893.8585116,2549
Ohio,Mercer,353.737067,2552
Ohio,Miami,3770.276415,2558
Ohio,Monroe,203.4823337,2565
Ohio,Montgomery,34594.95392,2573
Ohio,Morgan,255.0080652,2000
Ohio,Morrow,40.62201284,2006
Ohio,Muskingum,4316.637228,2010
Ohio,Noble,377.5512133,2012
Ohio,Ottawa,2396.83009,2019
Ohio,Paulding,639.3771733,2024
Ohio,Perry,420.3578406,2027
Ohio,Pickaway,1058.811781,2031
Ohio,Pike,1055.916573,2034
Ohio,Portage,9936.538016,2038
Ohio,Preble,62.26257595,2039
Ohio,Putnam,1435.394448,2040
Ohio,Richland,6525.621333,2042
Ohio,Ross,2024.874042,2045
Ohio,Sandusky,1426.367199,2047
Ohio,Scioto,3207.761416,2048
Ohio,Seneca,1798.682054,2049
Ohio,Shelby,2153.404351,2052
Ohio,Stark,25550.24944,2054
Ohio,Summit,39083.14516,2057
Ohio,Trumbull,9739.874689,2061
Ohio,Tuscarawas,4118.8547,2065
Ohio,Union,2699.259074,2067
Ohio,Van Wert,1058.086383,2071
Ohio,Vinton,1526.739453,2075
Ohio,Warren,21670.33805,2076
Ohio,Washington,1193.895037,2080
Ohio,Wayne,4175.790153,2084
Ohio,Williams,1323.426849,2087
Ohio,Wood,8860.084791,2091
Ohio,Wyandot,239.8614064,2093
Oklahoma,Adair,482.8712235,2095
Oklahoma,Alfalfa,483.9793648,2099
Oklahoma,Atoka,1178.137272,2102
Oklahoma,Beaver,505.4691902,2104
Oklahoma,Beckham,721.6061596,2106
Oklahoma,Blaine,1221.44867,2110
Oklahoma,Bryan,2015.456127,2112
Oklahoma,Caddo,2214.721428,2118
Oklahoma,Canadian,6805.278925,2123
Oklahoma,Carter,1191.186519,2126
Oklahoma,Cherokee,2474.413178,2129
Oklahoma,Choctaw,1834.888439,2133
Oklahoma,Cimarron,251.5982975,2135
Oklahoma,Cleveland,11644.94965,2140
Oklahoma,Coal,411.9402096,2144
Oklahoma,Comanche,10222.00576,2145
Oklahoma,Cotton,1301.402331,2146
Oklahoma,Craig,660.3408375,2148
Oklahoma,Creek,3479.138783,2151
Oklahoma,Custer,1844.296827,2153
Oklahoma,Delaware,1917.127145,2154
Oklahoma,Dewey,1221,2158
Oklahoma,Ellis,1027.223396,2165
Oklahoma,Garfield,2484.536376,2167
Oklahoma,Garvin,1247.236666,2176
Oklahoma,Grady,1620.228921,2184
Oklahoma,Grant,665.3480238,2187
Oklahoma,Greer,98.23049513,2189
Oklahoma,Harmon,50.13915391,2191
Oklahoma,Harper,455.627083,2193
Oklahoma,Haskell,1211.808023,2195
Oklahoma,Hughes,911.0840609,2197
Oklahoma,Jackson,1720.318902,2202
Oklahoma,Jefferson,372.8922886,2206
Oklahoma,Johnston,973.7039116,2211
Oklahoma,Kay,3732.520097,2215
Oklahoma,Kingfisher,490.6222553,2219
Oklahoma,Kiowa,1012.196138,2222
Oklahoma,Latimer,732.0037524,2226
Oklahoma,Le Flore,1808.491924,2230
Oklahoma,Lincoln,656.1032193,2234
Oklahoma,Logan,2050.084642,2236
Oklahoma,Love,402.8604317,2238
Oklahoma,McClain,944.3123861,2245
Oklahoma,McCurtain,1332.51231,2252
Oklahoma,McIntosh,468.8971994,2258
Oklahoma,Major,281.351196,2260
Oklahoma,Marshall,1121.820728,2265
Oklahoma,Mayes,1215.673618,2270
Oklahoma,Murray,145.4281001,2276
Oklahoma,Muskogee,2765.03067,2281
Oklahoma,Noble,886.1486059,2287
Oklahoma,Nowata,569.7155431,2290
Oklahoma,Okfuskee,387.1203829,2297
Oklahoma,Oklahoma,39511.1236,2303
Oklahoma,Okmulgee,2219.011315,2311
Oklahoma,Osage,3952.155916,2318
Oklahoma,Ottawa,1331.98312,2325
Oklahoma,Pawnee,49.10589279,2329
Oklahoma,Payne,3507.650603,2340
Oklahoma,Pittsburg,3995.738669,2344
Oklahoma,Pontotoc,1917.048106,2351
Oklahoma,Pottawatomie,2541.335188,2356
Oklahoma,Pushmataha,1086.668339,2362
Oklahoma,Roger Mills,469.3919958,2369
Oklahoma,Rogers,4382.231657,2374
Oklahoma,Seminole,542.9411322,2384
Oklahoma,Sequoyah,1361.713147,2391
Oklahoma,Stephens,1588.008373,2396
Oklahoma,Texas,1976.659218,2003
Oklahoma,Tillman,671.4557475,2005
Oklahoma,Tulsa,38224.07288,2008
Oklahoma,Wagoner,5758.211468,2014
Oklahoma,Washington,4106.368146,2018
Oklahoma,Washita,1263.388197,2023
Oklahoma,Woods,608.4622201,2029
Oklahoma,Woodward,1052.452051,2035
Oregon,Baker,1321.770604,2044
Oregon,Benton,5228.42105,2053
Oregon,Clackamas,13097.72012,2058
Oregon,Clatsop,1407.468267,2064
Oregon,Columbia,1612.797596,2070
Oregon,Coos,1308.87012,2083
Oregon,Crook,810.4153476,2092
Oregon,Curry,378.437266,2098
Oregon,Deschutes,5991.200154,2109
Oregon,Douglas,5817.01795,2115
Oregon,Gilliam,217.9293501,2121
Oregon,Grant,543.8092356,2130
Oregon,Harney,652.7075707,2134
Oregon,Hood River,390.7780908,2138
Oregon,Jackson,9237.273138,2139
Oregon,Jefferson,1085.115538,2143
Oregon,Josephine,3631.841877,2152
Oregon,Klamath,5032.200032,2155
Oregon,Lake,676.9965712,2159
Oregon,Lane,14544.89831,2170
Oregon,Lincoln,1340.648935,2174
Oregon,Linn,6351.875562,2181
Oregon,Malheur,754.7538405,2185
Oregon,Marion,12332.00308,2200
