State,County,LACCESS_HISP15,FID
Missouri,Dallas,29.90267427,1032
Missouri,Daviess,25.26036381,1036
Missouri,DeKalb,69.14145705,1038
Missouri,Dent,39.9808832,1040
Missouri,Douglas,26.95033044,1043
Missouri,Dunklin,399.6152261,1045
Missouri,Franklin,192.5110501,1047
Missouri,Gasconade,2.235515307,1049
Missouri,Gentry,0,1052
Missouri,Greene,1658.660771,1054
Missouri,Grundy,50.74468527,1057
Missouri,Harrison,26.86827013,1058
Missouri,Henry,143.962944,1061
Missouri,Hickory,5.699610964,1063
Missouri,Holt,37.75048194,1065
Missouri,Howard,15.07678156,1068
Missouri,Howell,151.5362471,1070
Missouri,Iron,29.48849209,1072
Missouri,Jackson,10785.89459,1074
Missouri,Jasper,1153.712748,1078
Missouri,Jefferson,1188.137122,1082
Missouri,Johnson,314.1235877,1087
Missouri,Knox,18.7210023,1091
Missouri,Laclede,143.6980671,1096
Missouri,Lafayette,174.3194851,1099
Missouri,Lawrence,549.3164731,1101
Missouri,Lewis,99.69183026,1104
Missouri,Lincoln,59.01162819,1106
Missouri,Linn,56.03637272,1109
Missouri,Livingston,5.794355958,1112
Missouri,McDonald,38.41385935,1113
Missouri,Macon,29.34419218,1116
Missouri,Madison,80.2510726,1117
Missouri,Maries,2.059973954,1120
Missouri,Marion,43.8746302,1122
Missouri,Mercer,28.00000021,1125
Missouri,Miller,24.64382164,1128
Missouri,Mississippi,0,1131
Missouri,Moniteau,10.16587618,1135
Missouri,Monroe,10.82743041,1139
Missouri,Montgomery,6.139391996,1142
Missouri,Morgan,13.40031664,1146
Missouri,New Madrid,3.451147833,1149
Missouri,Newton,405.3326872,1152
Missouri,Nodaway,108.2569831,1156
Missouri,Oregon,20.14825249,1158
Missouri,Osage,9.394670084,1164
Missouri,Ozark,74.65966038,1168
Missouri,Pemiscot,21.97819664,1170
Missouri,Perry,29.46016474,1172
Missouri,Pettis,291.299955,1174
Missouri,Phelps,153.7818849,1176
Missouri,Pike,122.4282138,1179
Missouri,Platte,1784.765605,1181
Missouri,Polk,43.02396885,1183
Missouri,Pulaski,2390.463888,1185
Missouri,Putnam,8.999999759,1188
Missouri,Ralls,11.72711926,1191
Missouri,Randolph,60.87069163,1194
Missouri,Ray,117.4368447,1197
Missouri,Reynolds,30.8049088,1200
Missouri,Ripley,35.61000984,1203
Missouri,St. Charles,3135.865033,1205
Missouri,St. Clair,7.341307541,1208
Missouri,Ste. Genevieve,38.40016715,1209
Missouri,St. Francois,137.741921,1212
Missouri,Saline,637.0972169,1218
Missouri,Schuyler,21.53194369,1221
Missouri,Scotland,0.339767314,1224
Missouri,Scott,138.9106453,1227
Missouri,Shannon,37.26303299,1229
Missouri,Shelby,25.69995582,1232
Missouri,Stoddard,41.77504736,1236
Missouri,Stone,11.98877323,1237
Missouri,Sullivan,68.37069429,1240
Missouri,Taney,802.4532206,1242
Missouri,Texas,88.53676445,1245
Missouri,Vernon,114.2679516,1248
Missouri,Warren,74.07262449,1251
Missouri,Washington,40.35252735,1253
Missouri,Wayne,33.55562301,1256
Missouri,Webster,42.6808853,1258
Missouri,Worth,4.000000043,1261
Missouri,Wright,31.7292682,1263
Montana,Beaverhead,109.5845995,1269
Montana,Big Horn,153.2774302,1274
Montana,Blaine,26.20374238,1124
Montana,Broadwater,15.79397211,1132
Montana,Carbon,57.35707519,1137
Montana,Carter,7.999999972,1141
Montana,Cascade,803.3004015,1144
Montana,Chouteau,83.2562892,1150
Montana,Custer,152.0363023,1153
Montana,Daniels,2.953210523,1157
Montana,Dawson,36.12528584,1160
Montana,Deer Lodge,14.39641305,1163
Montana,Fallon,5.999999969,1165
Montana,Fergus,26.80326976,1169
Montana,Flathead,213.7471154,1173
Montana,Gallatin,216.0446284,1177
Montana,Garfield,0,1182
Montana,Glacier,30.31001941,1186
Montana,Golden Valley,30.99999979,1189
Montana,Granite,8.67231885,1192
Montana,Hill,136.0203942,1195
Montana,Jefferson,36.99705803,1199
Montana,Judith Basin,8.271376143,1202
Montana,Lake,49.02625547,1207
Montana,Lewis and Clark,347.7067754,1211
Montana,Liberty,7.999999964,1214
Montana,Lincoln,47.36312956,1219
Montana,McCone,2.502517573,1223
Montana,Madison,38.43091624,1226
Montana,Meagher,27.99999981,1231
Montana,Mineral,42.54204368,1234
Montana,Missoula,579.0365652,1239
Montana,Musselshell,25.19451589,1241
Montana,Park,110.6537705,1244
Montana,Petroleum,4.999999851,1247
Montana,Phillips,15.51992372,1250
Montana,Pondera,29.06541243,1254
Montana,Powder River,7.000000074,1259
Montana,Powell,17.36431252,1262
Montana,Prairie,15.99999999,1264
Montana,Ravalli,43.71114201,1268
Montana,Richland,61.46309088,1271
Montana,Roosevelt,60.77999916,1275
Montana,Rosebud,81.34813062,1277
Montana,Sanders,96.7905139,1278
Montana,Sheridan,6.823250061,1281
Montana,Silver Bow,105.2921521,1284
Montana,Stillwater,30.90652497,1286
Montana,Sweet Grass,8.392988755,1288
Montana,Teton,20.7804522,1290
Montana,Toole,39.08322971,1292
Montana,Treasure,25.00000005,1293
Montana,Valley,21.31920141,1296
Montana,Wheatland,32.00000031,1298
Montana,Wibaux,12.99999983,1300
Montana,Yellowstone,1404.088646,1302
Nebraska,Adams,924.3022945,1303
Nebraska,Antelope,22.52316983,1305
Nebraska,Arthur,19.00000071,1307
Nebraska,Banner,26.00000026,1308
Nebraska,Blaine,0,1309
Nebraska,Boone,15.36395584,1310
Nebraska,Box Butte,332.2662227,1315
Nebraska,Boyd,33.00000014,1317
Nebraska,Brown,0.005962576,1319
Nebraska,Buffalo,1179.893692,1321
Nebraska,Burt,0,1323
Nebraska,Butler,13.99999968,1325
Nebraska,Cass,107.6883323,1326
Nebraska,Cedar,21.99999996,1329
Nebraska,Chase,83.14108476,1330
Nebraska,Cherry,41.89363021,1333
Nebraska,Cheyenne,65.37625028,1334
Nebraska,Clay,302.4243236,1336
Nebraska,Colfax,133.7592226,1338
Nebraska,Cuming,2.999999982,1340
Nebraska,Custer,81.01191898,1342
Nebraska,Dakota,1449.589831,1344
Nebraska,Dawes,54.26553794,1347
Nebraska,Dawson,3503.177947,1349
Nebraska,Deuel,37.51938701,1351
Nebraska,Dixon,92.19230551,1353
Nebraska,Dodge,764.4436586,1354
Nebraska,Douglas,4176.469421,1358
Nebraska,Dundy,64.33112519,1360
Nebraska,Fillmore,32.86283844,1363
Nebraska,Franklin,16,1369
Nebraska,Frontier,34.00000042,1371
Nebraska,Furnas,25.25408345,1374
Nebraska,Gage,93.62817281,1378
Nebraska,Garden,79.64238763,1381
Nebraska,Garfield,0,1391
Nebraska,Gosper,31.61954741,1393
Nebraska,Grant,6.999999939,1395
Nebraska,Greeley,50.99999982,1397
Nebraska,Hall,3507.360704,1402
Nebraska,Hamilton,6.798483804,1405
Nebraska,Harlan,0.102770515,1409
Nebraska,Hayes,33.00000014,1411
Nebraska,Hitchcock,42.00000047,1414
Nebraska,Holt,14.82186695,1416
Nebraska,Hooker,0,1418
Nebraska,Howard,21.12020386,1311
Nebraska,Jefferson,55.66242598,1312
Nebraska,Johnson,23.01828973,1313
Nebraska,Kearney,14.4711996,1314
Nebraska,Keith,47.51936276,1316
Nebraska,Keya Paha,4.000000075,1318
Nebraska,Kimball,17.90551284,1320
Nebraska,Knox,8.653722027,1322
Nebraska,Lancaster,1437.064921,1324
Nebraska,Lincoln,623.1015943,1327
Nebraska,Logan,0,1328
Nebraska,Loup,12.96028651,1331
Nebraska,McPherson,2.000000004,1332
Nebraska,Madison,506.1235942,1335
Nebraska,Merrick,113.1208586,1337
Nebraska,Morrill,294.5834403,1339
Nebraska,Nance,38.00000067,1341
Nebraska,Nemaha,5.000000226,1343
Nebraska,Nuckolls,42.00000013,1345
Nebraska,Otoe,46.4104302,1348
Nebraska,Pawnee,4.068131157,1350
Nebraska,Perkins,26.99997752,1352
Nebraska,Phelps,81.69230363,1355
Nebraska,Pierce,74.99963109,1356
Nebraska,Platte,715.3391364,1359
Nebraska,Polk,2.835003626,1362
Nebraska,Red Willow,204.9774712,1364
Nebraska,Richardson,26.44990275,1365
Nebraska,Rock,0.776087097,1366
Nebraska,Saline,229.6973243,1367
Nebraska,Sarpy,3155.206368,1368
Nebraska,Saunders,43.65487462,1370
Nebraska,Scotts Bluff,429.4736303,1373
Nebraska,Seward,25.37261013,1375
Nebraska,Sheridan,30.99396028,1376
Nebraska,Sherman,26.99999993,1377
Nebraska,Sioux,23.28621376,1380
Nebraska,Stanton,167.4221749,1382
Nebraska,Thayer,14.44040227,1383
Nebraska,Thomas,11.99999992,1384
Nebraska,Thurston,30.41691177,1385
Nebraska,Valley,12.91838111,1386
Nebraska,Washington,30.69914977,1387
Nebraska,Wayne,9.037334754,1388
Nebraska,Webster,50.79152451,1389
Nebraska,Wheeler,5.99999994,1390
Nebraska,York,77.50945048,1392
Nevada,Churchill,931.4441226,1396
Nevada,Clark,55412.88246,1399
Nevada,Douglas,2487.171033,1400
Nevada,Elko,3769.160164,1401
Nevada,Esmeralda,113,1404
Nevada,Eureka,238.0000008,1406
Nevada,Humboldt,1128.087054,1407
Nevada,Lander,138.9414593,1408
Nevada,Lincoln,257.0000007,1410
Nevada,Lyon,2094.719505,1412
Nevada,Mineral,383.9571213,1415
Nevada,Nye,2746.941298,1417
Nevada,Pershing,117.2325613,1419
Nevada,Storey,15.6796104,1420
Nevada,Washoe,17205.6498,1423
Nevada,White Pine,601.9514807,1425
Nevada,Carson City,1463.940805,1428
New Hampshire,Belknap,147.4201931,1432
New Hampshire,Carroll,1.008589078,1435
New Hampshire,Cheshire,168.792039,1437
New Hampshire,Coos,40.65676458,1440
New Hampshire,Grafton,231.1660984,1442
New Hampshire,Hillsborough,4407.892596,1443
New Hampshire,Merrimack,486.2022349,1444
New Hampshire,Rockingham,2083.968405,1448
New Hampshire,Strafford,447.7063015,1453
New Hampshire,Sullivan,56.14965767,1454
New Jersey,Atlantic,10765.78423,1461
New Jersey,Bergen,6000.991994,1465
New Jersey,Burlington,11638.15901,1470
New Jersey,Camden,7094.302345,1472
New Jersey,Cape May,1445.178453,1477
New Jersey,Cumberland,7544.802776,1482
New Jersey,Essex,3941.595466,1483
New Jersey,Gloucester,6304.131449,1484
New Jersey,Hudson,688.5359643,1487
New Jersey,Hunterdon,1150.171065,1488
New Jersey,Mercer,8910.12916,1493
New Jersey,Middlesex,21020.37987,1497
New Jersey,Monmouth,13288.58454,1504
New Jersey,Morris,11425.4462,1511
New Jersey,Ocean,17005.89357,1546
New Jersey,Passaic,7933.946266,1551
New Jersey,Salem,605.8018427,1553
New Jersey,Somerset,5818.258047,1558
New Jersey,Sussex,4022.77946,1561
New Jersey,Union,4681.289166,1566
New Jersey,Warren,2502.406133,1570
New Mexico,Bernalillo,65003.13332,1574
New Mexico,Catron,709.0000056,1576
New Mexico,Chaves,9285.815966,1578
New Mexico,Cibola,1818.636936,1580
New Mexico,Colfax,4236.412566,1582
New Mexico,Curry,6231.655059,1586
New Mexico,De Baca,79.77574634,1589
New Mexico,Doña Ana,55988.1219,1590
New Mexico,Eddy,7911.316178,1592
New Mexico,Grant,4703.50699,1594
New Mexico,Guadalupe,1336.013506,1595
New Mexico,Harding,294.560249,1597
New Mexico,Hidalgo,518.7023377,1600
New Mexico,Lea,4713.860696,1604
New Mexico,Lincoln,2592.694536,1613
New Mexico,Los Alamos,1142.085549,1618
New Mexico,Luna,3803.250416,1622
New Mexico,McKinley,3136.970529,1626
New Mexico,Mora,883.650006,1629
New Mexico,Otero,7970.993562,1633
New Mexico,Quay,382.6787257,1637
New Mexico,Rio Arriba,15168.64769,1639
New Mexico,Roosevelt,2920.567934,1642
New Mexico,Sandoval,14998.5813,1646
New Mexico,San Juan,7037.062294,1650
New Mexico,San Miguel,11120.73264,1652
New Mexico,Santa Fe,24473.28292,1654
New Mexico,Sierra,1653.756099,1657
New Mexico,Socorro,2590.501185,1659
New Mexico,Taos,8281.685669,1662
New Mexico,Torrance,2903.00816,1664
New Mexico,Union,206.3401362,1667
New Mexico,Valencia,23667.49125,1670
New York,Albany,2944.851862,1673
New York,Allegany,129.4481824,1674
New York,Bronx,2486.942615,1681
New York,Broome,588.3446519,1683
New York,Cattaraugus,74.71782973,1687
New York,Cayuga,78.33794984,1689
New York,Chautauqua,1133.509971,1694
New York,Chemung,506.1288928,1696
New York,Chenango,58.0769401,1699
New York,Clinton,875.7749854,1702
New York,Columbia,603.1224746,1704
New York,Cortland,92.43735625,1706
New York,Delaware,26.55211527,1707
New York,Dutchess,9471.649231,1711
New York,Erie,4937.801925,1723
New York,Essex,548.7189839,1728
New York,Franklin,826.8043914,1731
New York,Fulton,106.493391,1734
New York,Genesee,41.85993016,1736
New York,Greene,941.8584652,1739
New York,Hamilton,28.00542532,1742
New York,Herkimer,156.0125728,1745
New York,Jefferson,1587.088788,1782
New York,Kings,28.64093402,1788
New York,Lewis,46.79280417,1790
New York,Livingston,376.3830311,1791
New York,Madison,309.7723713,1796
New York,Monroe,7238.231481,1804
New York,Montgomery,936.8218775,1807
New York,Nassau,4351.731948,1839
New York,New York,0,1847
New York,Niagara,808.0961767,1850
New York,Oneida,1516.447933,1852
New York,Onondaga,1911.967916,1853
New York,Ontario,1271.111899,1856
New York,Orange,14378.30441,1859
New York,Orleans,191.6615382,1862
New York,Oswego,364.0386652,1864
New York,Otsego,683.8720322,1868
New York,Putnam,3885.567665,1870
New York,Queens,332.4642402,1872
New York,Rensselaer,850.1860995,1874
New York,Richmond,258.2233815,1876
New York,Rockland,6160.572582,1879
New York,St. Lawrence,271.0939642,1883
New York,Saratoga,1389.748205,1885
New York,Schenectady,1778.440599,1887
New York,Schoharie,304.6772608,1888
New York,Schuyler,21.52598728,1889
New York,Seneca,124.2962539,1890
New York,Steuben,115.0225233,1891
New York,Suffolk,43748.17164,1924
New York,Sullivan,1586.089586,1928
New York,Tioga,112.7468401,1930
New York,Tompkins,810.814478,1933
New York,Ulster,4271.445535,1935
New York,Warren,207.5651675,1938
New York,Washington,140.4952961,1942
New York,Wayne,472.6028325,1952
New York,Westchester,10669.50275,1960
New York,Wyoming,696.747886,1962
New York,Yates,6.517887159,1965
North Carolina,Alamance,4231.483873,1967
North Carolina,Alexander,180.0250899,1968
North Carolina,Alleghany,49.81671134,1970
North Carolina,Anson,27.96425838,1972
North Carolina,Ashe,31.32301516,1975
North Carolina,Avery,2.160365645,1977
North Carolina,Beaufort,684.2564453,1981
North Carolina,Bertie,19.28924106,1983
North Carolina,Bladen,100.8960863,1986
North Carolina,Brunswick,1056.472918,1995
North Carolina,Buncombe,3291.258328,1422
North Carolina,Burke,1674.715056,1424
North Carolina,Cabarrus,3809.021576,1426
North Carolina,Caldwell,1594.760605,1429
North Carolina,Camden,7.760097353,1433
North Carolina,Carteret,625.6204793,1447
North Carolina,Caswell,16.66870275,1449
North Carolina,Catawba,3108.964091,1450
North Carolina,Chatham,620.1095386,1451
North Carolina,Cherokee,31.14033881,1452
North Carolina,Chowan,165.0767785,1455
North Carolina,Clay,4.238865844,1457
North Carolina,Cleveland,358.4938362,1458
North Carolina,Columbus,165.1719926,1459
North Carolina,Craven,2141.248523,1462
North Carolina,Cumberland,10550.95917,1464
North Carolina,Currituck,67.77248357,1481
North Carolina,Dare,543.6874128,1485
North Carolina,Davidson,2568.78969,1489
North Carolina,Davie,345.91123,1490
North Carolina,Duplin,197.4427472,1492
North Carolina,Durham,6855.438485,1494
North Carolina,Edgecombe,343.2749788,1495
North Carolina,Forsyth,15241.09494,1496
North Carolina,Franklin,142.6750839,1498
North Carolina,Gaston,3193.65346,1499
North Carolina,Gates,0,1500
North Carolina,Graham,0.603884216,1502
North Carolina,Granville,811.2873262,1503
North Carolina,Greene,,1505
North Carolina,Guilford,7851.111217,1506
North Carolina,Halifax,173.9006805,1508
North Carolina,Harnett,900.6545553,1509
North Carolina,Haywood,420.6936917,1512
North Carolina,Henderson,2001.255245,1514
North Carolina,Hertford,23.13682683,1515
North Carolina,Hoke,1408.040413,1517
North Carolina,Hyde,352.6994717,1521
North Carolina,Iredell,1895.21503,1525
North Carolina,Jackson,312.8092779,1528
North Carolina,Johnston,956.1597073,1530
North Carolina,Jones,0.011170985,1536
North Carolina,Lee,1593.717036,1540
North Carolina,Lenoir,404.6746495,1542
North Carolina,Lincoln,833.0952658,1545
North Carolina,McDowell,113.7290682,1554
North Carolina,Macon,215.8317453,1556
North Carolina,Madison,39.57512361,1560
North Carolina,Martin,28.97082206,1563
North Carolina,Mecklenburg,18777.57388,1565
North Carolina,Mitchell,,1568
North Carolina,Montgomery,12.53553223,1573
North Carolina,Moore,474.8658009,1584
North Carolina,Nash,1027.916367,1588
North Carolina,New Hanover,3062.106174,1602
North Carolina,Northampton,31.16656924,1606
North Carolina,Onslow,6528.898586,1625
North Carolina,Orange,1987.986301,1630
North Carolina,Pamlico,6.93819854,1703
North Carolina,Pasquotank,580.9803875,1714
North Carolina,Pender,201.6336556,1718
North Carolina,Perquimans,13.97997038,1724
North Carolina,Person,164.3285044,1729
North Carolina,Pitt,789.8514294,1733
North Carolina,Polk,1.264607181,1738
North Carolina,Randolph,4227.392816,1741
North Carolina,Richmond,385.8659502,1744
North Carolina,Robeson,1298.432216,1747
North Carolina,Rockingham,1071.014951,1751
North Carolina,Rowan,3952.32275,1754
North Carolina,Rutherford,699.3876458,1764
North Carolina,Sampson,270.1403806,1769
North Carolina,Scotland,134.1197878,1772
North Carolina,Stanly,143.2499114,1775
North Carolina,Stokes,316.1045846,1777
North Carolina,Surry,405.1356354,1780
North Carolina,Swain,1.85177633,1784
North Carolina,Transylvania,109.9613716,1786
North Carolina,Tyrrell,3.596644952,1794
North Carolina,Union,3771.283872,1798
North Carolina,Vance,485.7408579,1801
North Carolina,Wake,17866.00854,1805
North Carolina,Warren,28.26119087,1809
North Carolina,Washington,113.1976248,1811
North Carolina,Watauga,177.4183755,1813
North Carolina,Wayne,1918.28127,1814
North Carolina,Wilkes,479.4592021,1817
North Carolina,Wilson,147.8009655,1819
North Carolina,Yadkin,128.9621254,1821
North Carolina,Yancey,2.726707576,1823
North Dakota,Adams,4.000000015,1826
North Dakota,Barnes,17.98920126,1828
North Dakota,Benson,45.11888677,1831
North Dakota,Billings,3.999999723,1833
North Dakota,Bottineau,45.30211121,1836
North Dakota,Bowman,3.926760397,1838
North Dakota,Burke,37.00000008,1841
North Dakota,Burleigh,181.2253942,1844
North Dakota,Cass,322.7310348,1848
North Dakota,Cavalier,3.584407132,1849
North Dakota,Dickey,2.020741866,2004
North Dakota,Divide,8.999999781,2007
North Dakota,Dunn,23.98039277,2013
North Dakota,Eddy,8.000000034,2017
North Dakota,Emmons,24.7749848,2021
North Dakota,Foster,1.06839636,2026
North Dakota,Golden Valley,35.00000012,2036
North Dakota,Grand Forks,472.2808578,2043
North Dakota,Grant,5.999999965,2051
North Dakota,Griggs,4.000000049,2056
North Dakota,Hettinger,12.00000009,2063
North Dakota,Kidder,71.00000124,2068
North Dakota,LaMoure,19.99999978,2074
North Dakota,Logan,4.000000035,2078
North Dakota,McHenry,63.99999997,2082
North Dakota,McIntosh,1,2090
North Dakota,McKenzie,77.00115701,2097
North Dakota,McLean,55.02481958,2103
North Dakota,Mercer,13.97540546,2107
North Dakota,Morton,76.01872387,2114
North Dakota,Mountrail,17.31336606,2119
North Dakota,Nelson,32.99999999,2122
North Dakota,Oliver,17.00000004,2127
North Dakota,Pembina,125.3170034,2131
North Dakota,Pierce,5.000000057,2136
North Dakota,Ramsey,16.04376341,2141
North Dakota,Ransom,2.999999959,2147
North Dakota,Renville,14.00000016,2150
North Dakota,Richland,78.69286907,2156
North Dakota,Rolette,8.679815783,2161
North Dakota,Sargent,19.06191034,2164
North Dakota,Sheridan,14.27645344,2169
North Dakota,Sioux,27.66399502,2175
North Dakota,Slope,11.99999982,2180
North Dakota,Stark,79.074582,2182
North Dakota,Steele,17.96206816,2186
North Dakota,Stutsman,75.19763096,2199
North Dakota,Towner,3.999999939,2205
North Dakota,Traill,19.61736031,2217
North Dakota,Walsh,131.7504101,2225
North Dakota,Ward,963.9708753,2233
North Dakota,Wells,2,2237
North Dakota,Williams,111.5669893,2244
Ohio,Adams,17.54043938,2248
Ohio,Allen,383.1111771,2250
Ohio,Ashland,24.48562887,2254
Ohio,Ashtabula,1460.678287,2259
Ohio,Athens,275.5534845,2266
Ohio,Auglaize,34.40811113,2273
Ohio,Belmont,116.6597102,2278
Ohio,Brown,38.74587854,2282
Ohio,Butler,4087.245416,2286
Ohio,Carroll,8.152721484,2289
Ohio,Champaign,3.529955898,2291
Ohio,Clark,1001.016811,2300
Ohio,Clermont,1217.336189,2306
Ohio,Clinton,198.918708,2310
Ohio,Columbiana,500.4469302,2315
Ohio,Coshocton,79.49807572,2317
Ohio,Crawford,114.4279752,2323
Ohio,Cuyahoga,6487.046376,2332
Ohio,Darke,51.94410579,2345
Ohio,Defiance,760.6307106,2350
Ohio,Delaware,962.5664635,2352
Ohio,Erie,676.782185,2357
Ohio,Fairfield,541.7560584,2365
Ohio,Fayette,11.29869029,2368
Ohio,Franklin,10185.56486,2375
Ohio,Fulton,836.8587545,2378
Ohio,Gallia,28.99726108,2383
Ohio,Geauga,260.9212474,2390
Ohio,Greene,968.0325995,2393
Ohio,Guernsey,30.02879108,2399
Ohio,Hamilton,4773.967478,2411
Ohio,Hancock,633.1851201,2427
Ohio,Hardin,43.74735183,2432
Ohio,Harrison,3.998811248,2440
Ohio,Henry,281.3731801,2451
Ohio,Highland,18.84624157,2457
Ohio,Hocking,48.5620018,2461
Ohio,Holmes,11.65598592,2464
Ohio,Huron,230.1291488,2468
Ohio,Jackson,13.10312482,2472
Ohio,Jefferson,109.5780212,2476
Ohio,Knox,102.190546,2479
Ohio,Lake,2019.587536,2493
Ohio,Lawrence,63.50603698,2499
Ohio,Licking,526.7742541,2504
Ohio,Logan,39.93852086,2510
Ohio,Lorain,7430.410446,2516
Ohio,Lucas,3412.810047,2520
Ohio,Madison,153.621427,2529
Ohio,Mahoning,3396.064588,2534
Ohio,Marion,562.7376972,2541
Ohio,Medina,742.5741442,2545
Ohio,Meigs,20.26008084,2549
Ohio,Mercer,12.74720639,2552
Ohio,Miami,179.8528775,2558
Ohio,Monroe,3.322080235,2565
Ohio,Montgomery,2500.1455,2573
Ohio,Morgan,7.769394509,2000
Ohio,Morrow,0.391728577,2006
Ohio,Muskingum,145.7874857,2010
Ohio,Noble,11.44034401,2012
Ohio,Ottawa,596.8018683,2019
Ohio,Paulding,84.20874623,2024
Ohio,Perry,14.90818434,2027
Ohio,Pickaway,119.6074129,2031
Ohio,Pike,21.20572906,2034
Ohio,Portage,527.399584,2038
Ohio,Preble,4.14726455,2039
Ohio,Putnam,276.3123652,2040
Ohio,Richland,496.2025029,2042
Ohio,Ross,124.4857234,2045
Ohio,Sandusky,489.8883948,2047
Ohio,Scioto,118.9222273,2048
Ohio,Seneca,313.9214562,2049
Ohio,Shelby,138.361163,2052
Ohio,Stark,1514.559952,2054
Ohio,Summit,2305.317529,2057
Ohio,Trumbull,766.8922467,2061
Ohio,Tuscarawas,394.3805577,2065
Ohio,Union,115.8343553,2067
Ohio,Van Wert,120.6261979,2071
Ohio,Vinton,27.86795772,2075
Ohio,Warren,1942.979354,2076
Ohio,Washington,52.70752685,2080
Ohio,Wayne,256.0571321,2084
Ohio,Williams,194.7323233,2087
Ohio,Wood,1746.884621,2091
Ohio,Wyandot,36.53457874,2093
Oklahoma,Adair,50.61118438,2095
Oklahoma,Alfalfa,151.2114509,2099
Oklahoma,Atoka,149.9458063,2102
Oklahoma,Beaver,278.5708873,2104
Oklahoma,Beckham,178.0913032,2106
Oklahoma,Blaine,2320.322787,2110
Oklahoma,Bryan,236.1550975,2112
Oklahoma,Caddo,757.2585634,2118
Oklahoma,Canadian,2002.698746,2123
Oklahoma,Carter,267.7371956,2126
Oklahoma,Cherokee,745.1928372,2129
Oklahoma,Choctaw,241.9181014,2133
Oklahoma,Cimarron,150.6099664,2135
Oklahoma,Cleveland,3226.851409,2140
Oklahoma,Coal,35.34185899,2144
Oklahoma,Comanche,5057.409951,2145
Oklahoma,Cotton,274.910939,2146
Oklahoma,Craig,66.66018122,2148
Oklahoma,Creek,489.1112571,2151
Oklahoma,Custer,485.0012565,2153
Oklahoma,Delaware,212.6349805,2154
Oklahoma,Dewey,231.0000003,2158
Oklahoma,Ellis,245.0038384,2165
Oklahoma,Garfield,631.7296045,2167
Oklahoma,Garvin,212.5127448,2176
Oklahoma,Grady,329.0937566,2184
Oklahoma,Grant,104.1636718,2187
Oklahoma,Greer,47.79377053,2189
Oklahoma,Harmon,11.06034513,2191
Oklahoma,Harper,301.0000019,2193
Oklahoma,Haskell,112.8306762,2195
Oklahoma,Hughes,120.4274685,2197
Oklahoma,Jackson,834.1686748,2202
Oklahoma,Jefferson,202.6020662,2206
Oklahoma,Johnston,149.0917805,2211
Oklahoma,Kay,1166.619223,2215
Oklahoma,Kingfisher,134.2625641,2219
Oklahoma,Kiowa,307.0752863,2222
Oklahoma,Latimer,44.87189545,2226
Oklahoma,Le Flore,357.8402858,2230
Oklahoma,Lincoln,53.42077248,2234
Oklahoma,Logan,604.7870566,2236
Oklahoma,Love,84.24222862,2238
Oklahoma,McClain,438.6425521,2245
Oklahoma,McCurtain,163.8110207,2252
Oklahoma,McIntosh,38.12991951,2258
Oklahoma,Major,37.45991609,2260
Oklahoma,Marshall,1025.279703,2265
Oklahoma,Mayes,214.0648911,2270
Oklahoma,Murray,34.53143124,2276
Oklahoma,Muskogee,459.3817638,2281
Oklahoma,Noble,80.60329536,2287
Oklahoma,Nowata,51.24184151,2290
Oklahoma,Okfuskee,100.9731461,2297
Oklahoma,Oklahoma,15279.64434,2303
Oklahoma,Okmulgee,280.3888019,2311
Oklahoma,Osage,425.6460778,2318
Oklahoma,Ottawa,560.9383516,2325
Oklahoma,Pawnee,3.092468303,2329
Oklahoma,Payne,713.5962236,2340
Oklahoma,Pittsburg,827.4926236,2344
Oklahoma,Pontotoc,245.3100945,2351
Oklahoma,Pottawatomie,538.876714,2356
Oklahoma,Pushmataha,100.368163,2362
Oklahoma,Roger Mills,88.62061888,2369
Oklahoma,Rogers,838.1296245,2374
Oklahoma,Seminole,46.95590928,2384
Oklahoma,Sequoyah,222.9273182,2391
Oklahoma,Stephens,275.3569852,2396
Oklahoma,Texas,2574.356793,2003
Oklahoma,Tillman,544.504618,2005
Oklahoma,Tulsa,11998.31246,2008
Oklahoma,Wagoner,1183.354543,2014
Oklahoma,Washington,1048.257469,2018
Oklahoma,Washita,467.4806238,2023
Oklahoma,Woods,139.12846,2029
Oklahoma,Woodward,415.6448483,2035
Oregon,Baker,189.8480792,2044
Oregon,Benton,1192.590594,2053
Oregon,Clackamas,2641.498167,2058
Oregon,Clatsop,560.1942076,2064
Oregon,Columbia,229.8517844,2070
Oregon,Coos,319.2703184,2083
Oregon,Crook,374.6793601,2092
Oregon,Curry,98.19282179,2098
Oregon,Deschutes,1584.170702,2109
Oregon,Douglas,1330.724997,2115
Oregon,Gilliam,62.62150976,2121
Oregon,Grant,100.5137494,2130
Oregon,Harney,91.37087531,2134
Oregon,Hood River,195.5157895,2138
Oregon,Jackson,4587.323821,2139
Oregon,Jefferson,348.8503336,2143
Oregon,Josephine,1075.303812,2152
Oregon,Klamath,1818.042454,2155
Oregon,Lake,173.2538007,2159
Oregon,Lane,4695.347735,2170
Oregon,Lincoln,584.0859298,2174
Oregon,Linn,2087.48938,2181
Oregon,Malheur,896.6950852,2185
Oregon,Marion,11163.8588,2200
Oregon,Morrow,1553.703069,2209
Oregon,Multnomah,4969.874995,2218
Oregon,Polk,2230.269593,2223
Oregon,Sherman,45.14481793,2232
Oregon,Tillamook,205.2016584,2242
