State,County,LACCESS_MULTIR15,FID
Missouri,Dallas,58.36247567,1032
Missouri,Daviess,11.02096263,1036
Missouri,DeKalb,66.92005663,1038
Missouri,Dent,53.7866148,1040
Missouri,Douglas,68.4464423,1043
Missouri,Dunklin,259.949504,1045
Missouri,Franklin,201.2043733,1047
Missouri,Gasconade,8.727851581,1049
Missouri,Gentry,0.471710222,1052
Missouri,Greene,1801.817197,1054
Missouri,Grundy,56.59069715,1057
Missouri,Harrison,19.30498318,1058
Missouri,Henry,129.6302879,1061
Missouri,Hickory,24.95110854,1063
Missouri,Holt,38.9999991,1065
Missouri,Howard,35.45913814,1068
Missouri,Howell,184.543322,1070
Missouri,Iron,34.60239001,1072
Missouri,Jackson,8790.376319,1074
Missouri,Jasper,1350.985312,1078
Missouri,Jefferson,1249.94422,1082
Missouri,Johnson,352.3793544,1087
Missouri,Knox,26.99999999,1091
Missouri,Laclede,187.2982696,1096
Missouri,Lafayette,157.590441,1099
Missouri,Lawrence,360.2575262,1101
Missouri,Lewis,89.83735283,1104
Missouri,Lincoln,87.07422397,1106
Missouri,Linn,37.64815082,1109
Missouri,Livingston,19.06947171,1112
Missouri,McDonald,61.05471487,1113
Missouri,Macon,61.18642383,1116
Missouri,Madison,67.83012392,1117
Missouri,Maries,7.851434706,1120
Missouri,Marion,103.4079833,1122
Missouri,Mercer,42.00000034,1125
Missouri,Miller,19.28441132,1128
Missouri,Mississippi,0.822828174,1131
Missouri,Moniteau,13.88427823,1135
Missouri,Monroe,14.01408979,1139
Missouri,Montgomery,25.01451256,1142
Missouri,Morgan,26.31757337,1146
Missouri,New Madrid,3.87416577,1149
Missouri,Newton,408.9631634,1152
Missouri,Nodaway,138.3085622,1156
Missouri,Oregon,34.87524231,1158
Missouri,Osage,12.20312928,1164
Missouri,Ozark,83.82499154,1168
Missouri,Pemiscot,26.66877794,1170
Missouri,Perry,38.13494945,1172
Missouri,Pettis,269.4652644,1174
Missouri,Phelps,202.4269981,1176
Missouri,Pike,167.1677144,1179
Missouri,Platte,1278.53257,1181
Missouri,Polk,22.9626445,1183
Missouri,Pulaski,1556.625208,1185
Missouri,Putnam,10.00000007,1188
Missouri,Ralls,9.459450068,1191
Missouri,Randolph,84.05645391,1194
Missouri,Ray,109.4647232,1197
Missouri,Reynolds,68.19007698,1200
Missouri,Ripley,66.68262528,1203
Missouri,St. Charles,3266.331062,1205
Missouri,St. Clair,18.447431,1208
Missouri,Ste. Genevieve,72.28570867,1209
Missouri,St. Francois,113.7504763,1212
Missouri,Saline,534.5507408,1218
Missouri,Schuyler,33.02936863,1221
Missouri,Scotland,0,1224
Missouri,Scott,196.3707073,1227
Missouri,Shannon,46.93245258,1229
Missouri,Shelby,41.07917963,1232
Missouri,Stoddard,27.44622929,1236
Missouri,Stone,13.11392343,1237
Missouri,Sullivan,61.40026046,1240
Missouri,Taney,677.959816,1242
Missouri,Texas,130.079685,1245
Missouri,Vernon,138.4202653,1248
Missouri,Warren,46.08913178,1251
Missouri,Washington,59.46359202,1253
Missouri,Wayne,83.5793311,1256
Missouri,Webster,51.34502292,1258
Missouri,Worth,6,1261
Missouri,Wright,23.94134043,1263
Montana,Beaverhead,64.67529343,1269
Montana,Big Horn,150.4639523,1274
Montana,Blaine,36.46772467,1124
Montana,Broadwater,24.1682317,1132
Montana,Carbon,45.25183519,1137
Montana,Carter,11.99999995,1141
Montana,Cascade,945.1675854,1144
Montana,Chouteau,79.25628927,1150
Montana,Custer,133.4812018,1153
Montana,Daniels,7.953210217,1157
Montana,Dawson,37.97714057,1160
Montana,Deer Lodge,8.506335544,1163
Montana,Fallon,9.445882739,1165
Montana,Fergus,40.79152968,1169
Montana,Flathead,269.4730492,1173
Montana,Gallatin,182.576064,1177
Montana,Garfield,2.000000038,1182
Montana,Glacier,88.35187248,1186
Montana,Golden Valley,38,1189
Montana,Granite,10.88615349,1192
Montana,Hill,185.5272581,1195
Montana,Jefferson,32.30478477,1199
Montana,Judith Basin,8.148013127,1202
Montana,Lake,121.4144561,1207
Montana,Lewis and Clark,436.8153631,1211
Montana,Liberty,9.396438895,1214
Montana,Lincoln,98.17087671,1219
Montana,McCone,4.957685236,1223
Montana,Madison,40.70689198,1226
Montana,Meagher,26.00000005,1231
Montana,Mineral,64.93147875,1234
Montana,Missoula,654.9789887,1239
Montana,Musselshell,20.04715809,1241
Montana,Park,136.2776025,1244
Montana,Petroleum,5.999999767,1247
Montana,Phillips,37.4322206,1250
Montana,Pondera,63.43098135,1254
Montana,Powder River,22.9999998,1259
Montana,Powell,26.57090519,1262
Montana,Prairie,35.00000014,1264
Montana,Ravalli,44.64596668,1268
Montana,Richland,76.50419392,1271
Montana,Roosevelt,147.8864303,1275
Montana,Rosebud,85.28950413,1277
Montana,Sanders,238.1761926,1278
Montana,Sheridan,30.60653224,1281
Montana,Silver Bow,98.93107584,1284
Montana,Stillwater,38.29167503,1286
Montana,Sweet Grass,15.34159544,1288
Montana,Teton,36.62905518,1290
Montana,Toole,47.14053324,1292
Montana,Treasure,34.99999998,1293
Montana,Valley,50.18545206,1296
Montana,Wheatland,60.99999998,1298
Montana,Wibaux,14.9999998,1300
Montana,Yellowstone,1266.578634,1302
Nebraska,Adams,642.6308695,1303
Nebraska,Antelope,16.52316997,1305
Nebraska,Arthur,18.00000061,1307
Nebraska,Banner,27.00000025,1308
Nebraska,Blaine,2.999999996,1309
Nebraska,Boone,11.99999962,1310
Nebraska,Box Butte,213.2759431,1315
Nebraska,Boyd,32.00000031,1317
Nebraska,Brown,0.802015624,1319
Nebraska,Buffalo,813.5418949,1321
Nebraska,Burt,0,1323
Nebraska,Butler,5.999999899,1325
Nebraska,Cass,103.6343746,1326
Nebraska,Cedar,23.57133766,1329
Nebraska,Chase,50.27897596,1330
Nebraska,Cherry,49.68783055,1333
Nebraska,Cheyenne,37.26447522,1334
Nebraska,Clay,261.4010055,1336
Nebraska,Colfax,87.91083103,1338
Nebraska,Cuming,2.158810341,1340
Nebraska,Custer,57.52397492,1342
Nebraska,Dakota,779.6239958,1344
Nebraska,Dawes,62.49597065,1347
Nebraska,Dawson,1929.752802,1349
Nebraska,Deuel,23.4397989,1351
Nebraska,Dixon,57.05274404,1353
Nebraska,Dodge,553.3748975,1354
Nebraska,Douglas,3164.604589,1358
Nebraska,Dundy,35.00000017,1360
Nebraska,Fillmore,18.3224093,1363
Nebraska,Franklin,25.95760842,1369
Nebraska,Frontier,33.0000004,1371
Nebraska,Furnas,19.67083097,1374
Nebraska,Gage,79.28303054,1378
Nebraska,Garden,54.00000015,1381
Nebraska,Garfield,1.942614413,1391
Nebraska,Gosper,35.08188945,1393
Nebraska,Grant,7.999999862,1395
Nebraska,Greeley,36.99999985,1397
Nebraska,Hall,1862.305587,1402
Nebraska,Hamilton,9.619694211,1405
Nebraska,Harlan,0.019988689,1409
Nebraska,Hayes,21.99999993,1411
Nebraska,Hitchcock,47.00000013,1414
Nebraska,Holt,20.17369254,1416
Nebraska,Hooker,0,1418
Nebraska,Howard,16.18917076,1311
Nebraska,Jefferson,28.60825563,1312
Nebraska,Johnson,13.99999998,1313
Nebraska,Kearney,11.56791193,1314
Nebraska,Keith,34.65181953,1316
Nebraska,Keya Paha,5.000000016,1318
Nebraska,Kimball,8.996268993,1320
Nebraska,Knox,10.55895685,1322
Nebraska,Lancaster,1191.733046,1324
Nebraska,Lincoln,318.9451232,1327
Nebraska,Logan,1.000000004,1328
Nebraska,Loup,5.000000175,1331
Nebraska,McPherson,8.000000189,1332
Nebraska,Madison,352.1547735,1335
Nebraska,Merrick,73.8019318,1337
Nebraska,Morrill,152.3793094,1339
Nebraska,Nance,34.91655703,1341
Nebraska,Nemaha,5.000000226,1343
Nebraska,Nuckolls,46.18548692,1345
Nebraska,Otoe,53.92957615,1348
Nebraska,Pawnee,3.999999889,1350
Nebraska,Perkins,24.99997759,1352
Nebraska,Phelps,60.53074527,1355
Nebraska,Pierce,54.95094098,1356
Nebraska,Platte,518.9724679,1359
Nebraska,Polk,1.802624639,1362
Nebraska,Red Willow,130.3978524,1364
Nebraska,Richardson,23.69008745,1365
Nebraska,Rock,0.776087097,1366
Nebraska,Saline,104.3985717,1367
Nebraska,Sarpy,2478.110754,1368
Nebraska,Saunders,46.26085985,1370
Nebraska,Scotts Bluff,193.481212,1373
Nebraska,Seward,15.82219061,1375
Nebraska,Sheridan,55.4175391,1376
Nebraska,Sherman,11.99999988,1377
Nebraska,Sioux,23.28621403,1380
Nebraska,Stanton,148.5810255,1382
Nebraska,Thayer,23.46917671,1383
Nebraska,Thomas,7.99999992,1384
Nebraska,Thurston,31.82962267,1385
Nebraska,Valley,8.918381053,1386
Nebraska,Washington,18.93980842,1387
Nebraska,Wayne,0,1388
Nebraska,Webster,55.19636776,1389
Nebraska,Wheeler,8.999999916,1390
Nebraska,York,45.38807527,1392
Nevada,Churchill,702.0714246,1396
Nevada,Clark,36006.35975,1399
Nevada,Douglas,1463.326113,1400
Nevada,Elko,2221.613659,1401
Nevada,Esmeralda,77.99999973,1404
Nevada,Eureka,145.0000008,1406
Nevada,Humboldt,668.9061861,1407
Nevada,Lander,97.80522397,1408
Nevada,Lincoln,171.9999987,1410
Nevada,Lyon,1491.479485,1412
Nevada,Mineral,262.057481,1415
Nevada,Nye,1626.1147,1417
Nevada,Pershing,77.40977906,1419
Nevada,Storey,7.283680208,1420
Nevada,Washoe,10541.27511,1423
Nevada,White Pine,187.9614495,1425
Nevada,Carson City,670.6286052,1428
New Hampshire,Belknap,153.2603039,1432
New Hampshire,Carroll,12.24608715,1435
New Hampshire,Cheshire,201.8729382,1437
New Hampshire,Coos,98.49505636,1440
New Hampshire,Grafton,245.0198623,1442
New Hampshire,Hillsborough,3797.415218,1443
New Hampshire,Merrimack,599.3981363,1444
New Hampshire,Rockingham,1947.593739,1448
New Hampshire,Strafford,564.2144459,1453
New Hampshire,Sullivan,101.1683102,1454
New Jersey,Atlantic,6406.506057,1461
New Jersey,Bergen,2680.787086,1465
New Jersey,Burlington,8636.635197,1470
New Jersey,Camden,5140.256574,1472
New Jersey,Cape May,1081.1377,1477
New Jersey,Cumberland,4227.012685,1482
New Jersey,Essex,1948.750525,1483
New Jersey,Gloucester,4712.994993,1484
New Jersey,Hudson,276.4682012,1487
New Jersey,Hunterdon,534.5790093,1488
New Jersey,Mercer,5388.705422,1493
New Jersey,Middlesex,11208.22283,1497
New Jersey,Monmouth,6228.943758,1504
New Jersey,Morris,5357.114953,1511
New Jersey,Ocean,7807.931421,1546
New Jersey,Passaic,3360.435852,1551
New Jersey,Salem,458.6329038,1553
New Jersey,Somerset,3391.752221,1558
New Jersey,Sussex,1545.191887,1561
New Jersey,Union,2019.218943,1566
New Jersey,Warren,1220.176273,1570
New Mexico,Bernalillo,27613.12019,1574
New Mexico,Catron,259.0000012,1576
New Mexico,Chaves,4453.655164,1578
New Mexico,Cibola,991.1584294,1580
New Mexico,Colfax,1177.5375,1582
New Mexico,Curry,3415.210954,1586
New Mexico,De Baca,21.93872519,1589
New Mexico,Doña Ana,17921.23398,1590
New Mexico,Eddy,3681.695056,1592
New Mexico,Grant,1245.49176,1594
New Mexico,Guadalupe,356.31828,1595
New Mexico,Harding,80.06879233,1597
New Mexico,Hidalgo,207.5912168,1600
New Mexico,Lea,1716.426033,1604
New Mexico,Lincoln,956.4069885,1613
New Mexico,Los Alamos,425.3391144,1618
New Mexico,Luna,1326.061063,1622
New Mexico,McKinley,2153.544091,1626
New Mexico,Mora,252.4300052,1629
New Mexico,Otero,3900.266984,1633
New Mexico,Quay,109.4948347,1637
New Mexico,Rio Arriba,6460.697887,1639
New Mexico,Roosevelt,1392.726831,1642
New Mexico,Sandoval,6803.651627,1646
New Mexico,San Juan,4132.322225,1650
New Mexico,San Miguel,4550.78016,1652
New Mexico,Santa Fe,9173.14465,1654
New Mexico,Sierra,768.6115809,1657
New Mexico,Socorro,661.5951876,1659
New Mexico,Taos,3543.434316,1662
New Mexico,Torrance,1408.91313,1664
New Mexico,Union,75.00024099,1667
New Mexico,Valencia,8761.252248,1670
New York,Albany,2369.60679,1673
New York,Allegany,108.5541951,1674
New York,Bronx,1631.604704,1681
New York,Broome,626.6820837,1683
New York,Cattaraugus,101.7863255,1687
New York,Cayuga,104.5259954,1689
New York,Chautauqua,746.6528339,1694
New York,Chemung,472.9350719,1696
New York,Chenango,26.84411157,1699
New York,Clinton,564.3528579,1702
New York,Columbia,474.5788707,1704
New York,Cortland,108.6600361,1706
New York,Delaware,11.71168485,1707
New York,Dutchess,4946.165992,1711
New York,Erie,4028.854149,1723
New York,Essex,272.8595166,1728
New York,Franklin,393.0184356,1731
New York,Fulton,98.83532951,1734
New York,Genesee,49.63859722,1736
New York,Greene,443.7642962,1739
New York,Hamilton,30.37641917,1742
New York,Herkimer,155.9010281,1745
New York,Jefferson,1177.036451,1782
New York,Kings,4.871047035,1788
New York,Lewis,58.671906,1790
New York,Livingston,340.8778683,1791
New York,Madison,332.5384864,1796
New York,Monroe,5789.131738,1804
New York,Montgomery,499.0907908,1807
New York,Nassau,2394.227106,1839
New York,New York,0,1847
New York,Niagara,875.8158587,1850
New York,Oneida,983.0772758,1852
New York,Onondaga,2095.56087,1853
New York,Ontario,935.5474624,1856
New York,Orange,7221.452378,1859
New York,Orleans,181.1207295,1862
New York,Oswego,361.0244405,1864
New York,Otsego,525.4821508,1868
New York,Putnam,1601.203018,1870
New York,Queens,165.388645,1872
New York,Rensselaer,803.6380955,1874
New York,Richmond,92.03227555,1876
New York,Rockland,2961.622195,1879
New York,St. Lawrence,277.0514388,1883
New York,Saratoga,1225.280445,1885
New York,Schenectady,1744.675323,1887
New York,Schoharie,187.8557477,1888
New York,Schuyler,35.49673577,1889
New York,Seneca,124.7438017,1890
New York,Steuben,88.94284994,1891
New York,Suffolk,19893.43579,1924
New York,Sullivan,837.4841936,1928
New York,Tioga,129.4588294,1930
New York,Tompkins,735.8199933,1933
New York,Ulster,2726.498533,1935
New York,Warren,195.0647188,1938
New York,Washington,146.9434139,1942
New York,Wayne,396.2256843,1952
New York,Westchester,5441.640045,1960
New York,Wyoming,379.5022456,1962
New York,Yates,6.190769451,1965
North Carolina,Alamance,3200.450737,1967
North Carolina,Alexander,146.3283915,1968
North Carolina,Alleghany,4.476547841,1970
North Carolina,Anson,34.61604396,1972
North Carolina,Ashe,23.06592765,1975
North Carolina,Avery,0.5363526,1977
North Carolina,Beaufort,516.5452978,1981
North Carolina,Bertie,16.04184959,1983
North Carolina,Bladen,83.71773643,1986
North Carolina,Brunswick,813.3637553,1995
North Carolina,Buncombe,2435.499708,1422
North Carolina,Burke,1553.055436,1424
North Carolina,Cabarrus,2788.524113,1426
North Carolina,Caldwell,1288.457837,1429
North Carolina,Camden,17.39582091,1433
North Carolina,Carteret,467.4369796,1447
North Carolina,Caswell,29.75516304,1449
North Carolina,Catawba,2186.359873,1450
North Carolina,Chatham,370.6528478,1451
North Carolina,Cherokee,42.44199766,1452
North Carolina,Chowan,121.1253216,1455
North Carolina,Clay,4.734151162,1457
North Carolina,Cleveland,395.1431089,1458
North Carolina,Columbus,146.7420796,1459
North Carolina,Craven,1633.506564,1462
North Carolina,Cumberland,8363.999676,1464
North Carolina,Currituck,66.68758983,1481
North Carolina,Dare,333.5409358,1485
North Carolina,Davidson,1907.051229,1489
North Carolina,Davie,286.5442535,1490
North Carolina,Duplin,163.8095316,1492
North Carolina,Durham,5660.144247,1494
North Carolina,Edgecombe,284.7700557,1495
North Carolina,Forsyth,12192.66021,1496
North Carolina,Franklin,125.9856677,1498
North Carolina,Gaston,2837.697343,1499
North Carolina,Gates,0,1500
North Carolina,Graham,0.036852034,1502
North Carolina,Granville,509.5745365,1503
North Carolina,Greene,,1505
North Carolina,Guilford,6437.326672,1506
North Carolina,Halifax,227.3837515,1508
North Carolina,Harnett,807.3908589,1509
North Carolina,Haywood,316.3537486,1512
North Carolina,Henderson,1347.586157,1514
North Carolina,Hertford,36.78090725,1515
North Carolina,Hoke,1141.905991,1517
North Carolina,Hyde,156.5797225,1521
North Carolina,Iredell,1474.705938,1525
North Carolina,Jackson,285.8242349,1528
North Carolina,Johnston,680.8076406,1530
North Carolina,Jones,0.002234197,1536
North Carolina,Lee,1014.558122,1540
North Carolina,Lenoir,299.9518076,1542
North Carolina,Lincoln,478.9152342,1545
North Carolina,McDowell,95.85585523,1554
North Carolina,Macon,81.5696994,1556
North Carolina,Madison,39.22483433,1560
North Carolina,Martin,21.9822824,1563
North Carolina,Mecklenburg,13328.81156,1565
North Carolina,Mitchell,,1568
North Carolina,Montgomery,12.26357138,1573
North Carolina,Moore,380.5505439,1584
North Carolina,Nash,894.9985191,1588
North Carolina,New Hanover,2514.680187,1602
North Carolina,Northampton,43.063417,1606
North Carolina,Onslow,4413.815263,1625
North Carolina,Orange,1618.880861,1630
North Carolina,Pamlico,13.46724591,1703
North Carolina,Pasquotank,497.2028639,1714
North Carolina,Pender,176.2790624,1718
North Carolina,Perquimans,10.3341741,1724
North Carolina,Person,167.5986607,1729
North Carolina,Pitt,775.5793594,1733
North Carolina,Polk,5.229999628,1738
North Carolina,Randolph,2740.654663,1741
North Carolina,Richmond,378.1983143,1744
North Carolina,Robeson,1127.541037,1747
North Carolina,Rockingham,891.1602342,1751
North Carolina,Rowan,2851.234531,1754
North Carolina,Rutherford,644.2009101,1764
North Carolina,Sampson,236.2989632,1769
North Carolina,Scotland,188.3152914,1772
North Carolina,Stanly,164.6429802,1775
North Carolina,Stokes,279.3809097,1777
North Carolina,Surry,370.9070087,1780
North Carolina,Swain,3.240608705,1784
North Carolina,Transylvania,68.40084556,1786
North Carolina,Tyrrell,9.740122339,1794
North Carolina,Union,2573.9564,1798
North Carolina,Vance,335.0187775,1801
North Carolina,Wake,12833.53479,1805
North Carolina,Warren,56.12752435,1809
North Carolina,Washington,125.2184202,1811
North Carolina,Watauga,99.5687857,1813
North Carolina,Wayne,1696.936434,1814
North Carolina,Wilkes,408.7066419,1817
North Carolina,Wilson,146.625044,1819
North Carolina,Yadkin,90.50557569,1821
North Carolina,Yancey,3.031427689,1823
North Dakota,Adams,8.562488525,1826
North Dakota,Barnes,40.78421924,1828
North Dakota,Benson,52.73755632,1831
North Dakota,Billings,1.999999902,1833
North Dakota,Bottineau,59.00000065,1836
North Dakota,Bowman,6.000000013,1838
North Dakota,Burke,11.00000005,1841
North Dakota,Burleigh,300.7573928,1844
North Dakota,Cass,411.0782048,1848
North Dakota,Cavalier,6.999999982,1849
North Dakota,Dickey,12.00000002,2004
North Dakota,Divide,6.999999759,2007
North Dakota,Dunn,32.97387939,2013
North Dakota,Eddy,11.99999988,2017
North Dakota,Emmons,11.9999997,2021
North Dakota,Foster,2.000000053,2026
North Dakota,Golden Valley,21.00000016,2036
North Dakota,Grand Forks,501.9945358,2043
North Dakota,Grant,25.68623743,2051
North Dakota,Griggs,4.000000038,2056
North Dakota,Hettinger,32.99999979,2063
North Dakota,Kidder,57.00000208,2068
North Dakota,LaMoure,14.08028244,2074
North Dakota,Logan,2.955808489,2078
North Dakota,McHenry,51.9999998,2082
North Dakota,McIntosh,1,2090
North Dakota,McKenzie,36.41347227,2097
North Dakota,McLean,91.67918359,2103
North Dakota,Mercer,12.28088908,2107
North Dakota,Morton,135.4950065,2114
North Dakota,Mountrail,12.3868234,2119
North Dakota,Nelson,46.99999978,2122
North Dakota,Oliver,13.99999989,2127
North Dakota,Pembina,78.31700321,2131
North Dakota,Pierce,4.000000045,2136
North Dakota,Ramsey,29.88489348,2141
North Dakota,Ransom,5.226624302,2147
North Dakota,Renville,22.9524838,2150
North Dakota,Richland,92.97042989,2156
North Dakota,Rolette,37.70252958,2161
North Dakota,Sargent,12.73503488,2164
North Dakota,Sheridan,20.49641913,2169
North Dakota,Sioux,54.08897652,2175
North Dakota,Slope,2.000000048,2180
North Dakota,Stark,103.5619464,2182
North Dakota,Steele,19.53339833,2186
North Dakota,Stutsman,88.54417427,2199
North Dakota,Towner,1.194202702,2205
North Dakota,Traill,11.61736034,2217
North Dakota,Walsh,65.00000074,2225
North Dakota,Ward,1003.597823,2233
North Dakota,Wells,8.000000447,2237
North Dakota,Williams,173.3699289,2244
Ohio,Adams,31.29129737,2248
Ohio,Allen,561.3996052,2250
Ohio,Ashland,23.46775694,2254
Ohio,Ashtabula,1288.367805,2259
Ohio,Athens,413.9245589,2266
Ohio,Auglaize,45.13599002,2273
Ohio,Belmont,137.7123442,2278
Ohio,Brown,58.62026192,2282
Ohio,Butler,3929.973019,2286
Ohio,Carroll,18.45618487,2289
Ohio,Champaign,17.55906722,2291
Ohio,Clark,1548.591061,2300
Ohio,Clermont,1411.139314,2306
Ohio,Clinton,330.7204395,2310
Ohio,Columbiana,498.4510273,2315
Ohio,Coshocton,89.57557615,2317
Ohio,Crawford,162.3189239,2323
Ohio,Cuyahoga,5883.136115,2332
Ohio,Darke,55.31191785,2345
Ohio,Defiance,403.5734082,2350
Ohio,Delaware,1137.296331,2352
Ohio,Erie,659.3187655,2357
Ohio,Fairfield,842.0724752,2365
Ohio,Fayette,13.8840516,2368
Ohio,Franklin,12301.61816,2375
Ohio,Fulton,380.1277614,2378
Ohio,Gallia,58.42321618,2383
Ohio,Geauga,258.1955125,2390
Ohio,Greene,1423.714249,2393
Ohio,Guernsey,117.6452495,2399
Ohio,Hamilton,6482.196111,2411
Ohio,Hancock,439.6248729,2427
Ohio,Hardin,53.33794261,2432
Ohio,Harrison,23.99010278,2440
Ohio,Henry,137.6251248,2451
Ohio,Highland,42.54385111,2457
Ohio,Hocking,59.66012836,2461
Ohio,Holmes,5.17914997,2464
Ohio,Huron,190.0692651,2468
Ohio,Jackson,14.61261715,2472
Ohio,Jefferson,215.912939,2476
Ohio,Knox,133.4228793,2479
Ohio,Lake,1781.420203,2493
Ohio,Lawrence,173.3330417,2499
Ohio,Licking,799.734401,2504
Ohio,Logan,44.58821758,2510
Ohio,Lorain,4316.610243,2516
Ohio,Lucas,2908.682811,2520
Ohio,Madison,273.5274742,2529
Ohio,Mahoning,2582.405558,2534
Ohio,Marion,554.3155547,2541
Ohio,Medina,712.0346824,2545
Ohio,Meigs,63.505853,2549
Ohio,Mercer,13.8449001,2552
Ohio,Miami,273.8192265,2558
Ohio,Monroe,4.990404388,2565
Ohio,Montgomery,4052.079024,2573
Ohio,Morgan,117.8016495,2000
Ohio,Morrow,0.248639503,2006
Ohio,Muskingum,720.0641146,2010
Ohio,Noble,37.28488156,2012
Ohio,Ottawa,314.7312561,2019
Ohio,Paulding,69.53105221,2024
Ohio,Perry,22.68272823,2027
Ohio,Pickaway,92.87108457,2031
Ohio,Pike,56.16011521,2034
Ohio,Portage,899.0145926,2038
Ohio,Preble,5.554884417,2039
Ohio,Putnam,177.7748032,2040
Ohio,Richland,791.5254176,2042
Ohio,Ross,266.1155976,2045
Ohio,Sandusky,306.862099,2047
Ohio,Scioto,211.1128352,2048
Ohio,Seneca,238.6604095,2049
Ohio,Shelby,316.9510387,2052
Ohio,Stark,2259.282764,2054
Ohio,Summit,3459.672133,2057
Ohio,Trumbull,1065.01168,2061
Ohio,Tuscarawas,369.4814126,2065
Ohio,Union,155.6325055,2067
Ohio,Van Wert,114.2481929,2071
Ohio,Vinton,68.36169936,2075
Ohio,Warren,1677.883231,2076
Ohio,Washington,153.270447,2080
Ohio,Wayne,355.6056825,2084
Ohio,Williams,140.8172223,2087
Ohio,Wood,1145.981298,2091
Ohio,Wyandot,39.32754896,2093
Oklahoma,Adair,147.8099432,2095
Oklahoma,Alfalfa,132.9999995,2099
Oklahoma,Atoka,416.1398681,2102
Oklahoma,Beaver,218.5708879,2104
Oklahoma,Beckham,103.4272328,2106
Oklahoma,Blaine,610.9234187,2110
Oklahoma,Bryan,615.1194519,2112
Oklahoma,Caddo,766.3837824,2118
Oklahoma,Canadian,1744.437152,2123
Oklahoma,Carter,476.1606487,2126
Oklahoma,Cherokee,1098.122704,2129
Oklahoma,Choctaw,611.4257708,2133
Oklahoma,Cimarron,79.79063897,2135
Oklahoma,Cleveland,3578.163096,2140
Oklahoma,Coal,110.7931758,2144
Oklahoma,Comanche,3919.627802,2145
Oklahoma,Cotton,389.2514979,2146
Oklahoma,Craig,238.8311352,2148
Oklahoma,Creek,964.3050241,2151
Oklahoma,Custer,471.6255709,2153
Oklahoma,Delaware,720.5051037,2154
Oklahoma,Dewey,199.0000006,2158
Oklahoma,Ellis,145.0000006,2165
Oklahoma,Garfield,622.3862129,2167
Oklahoma,Garvin,303.5292831,2176
Oklahoma,Grady,484.5527382,2184
Oklahoma,Grant,115.2990894,2187
Oklahoma,Greer,33.32987123,2189
Oklahoma,Harmon,10.22242825,2191
Oklahoma,Harper,161.9923713,2193
Oklahoma,Haskell,392.2285817,2195
Oklahoma,Hughes,355.6515634,2197
Oklahoma,Jackson,699.6881855,2202
Oklahoma,Jefferson,170.9129037,2206
Oklahoma,Johnston,285.7838063,2211
Oklahoma,Kay,1255.762607,2215
Oklahoma,Kingfisher,146.0479149,2219
Oklahoma,Kiowa,334.648095,2222
Oklahoma,Latimer,254.0740887,2226
Oklahoma,Le Flore,626.370106,2230
Oklahoma,Lincoln,173.3470286,2234
Oklahoma,Logan,622.0486036,2236
Oklahoma,Love,129.504231,2238
Oklahoma,McClain,374.4079078,2245
Oklahoma,McCurtain,384.2775353,2252
Oklahoma,McIntosh,148.8738511,2258
Oklahoma,Major,54.6083542,2260
Oklahoma,Marshall,943.6707758,2265
Oklahoma,Mayes,443.3098818,2270
Oklahoma,Murray,43.44323164,2276
Oklahoma,Muskogee,1139.227076,2281
Oklahoma,Noble,158.101976,2287
Oklahoma,Nowata,211.4358322,2290
Oklahoma,Okfuskee,159.7543008,2297
Oklahoma,Oklahoma,15567.04321,2303
Oklahoma,Okmulgee,845.9391733,2311
Oklahoma,Osage,1262.824032,2318
Oklahoma,Ottawa,752.9999363,2325
Oklahoma,Pawnee,10.28201986,2329
Oklahoma,Payne,1059.32247,2340
Oklahoma,Pittsburg,1589.567187,2344
Oklahoma,Pontotoc,597.1186997,2351
Oklahoma,Pottawatomie,765.0311323,2356
Oklahoma,Pushmataha,327.3872155,2362
Oklahoma,Roger Mills,75.92484679,2369
Oklahoma,Rogers,1647.992278,2374
Oklahoma,Seminole,154.2352358,2384
Oklahoma,Sequoyah,495.1242482,2391
Oklahoma,Stephens,430.9788399,2396
Oklahoma,Texas,1443.434059,2003
Oklahoma,Tillman,415.7471755,2005
Oklahoma,Tulsa,14205.80145,2008
Oklahoma,Wagoner,1798.42804,2014
Oklahoma,Washington,1460.619468,2018
Oklahoma,Washita,433.8383488,2023
Oklahoma,Woods,172.1695608,2029
Oklahoma,Woodward,320.3779776,2035
Oregon,Baker,236.65054,2044
Oregon,Benton,1150.080709,2053
Oregon,Clackamas,2447.63034,2058
Oregon,Clatsop,414.4192788,2064
Oregon,Columbia,285.1348493,2070
Oregon,Coos,429.3805119,2083
Oregon,Crook,313.4479219,2092
Oregon,Curry,110.1684446,2098
Oregon,Deschutes,1049.695758,2109
Oregon,Douglas,1199.816414,2115
Oregon,Gilliam,33.7235378,2121
Oregon,Grant,110.4334984,2130
Oregon,Harney,96.73611778,2134
Oregon,Hood River,142.7407306,2138
Oregon,Jackson,3438.12504,2139
Oregon,Jefferson,277.2252267,2143
Oregon,Josephine,809.9939767,2152
Oregon,Klamath,1546.624338,2155
Oregon,Lake,220.3639079,2159
Oregon,Lane,4085.634422,2170
Oregon,Lincoln,508.5366015,2174
Oregon,Linn,1761.809274,2181
Oregon,Malheur,551.2414734,2185
Oregon,Marion,7450.399284,2200
Oregon,Morrow,964.5325956,2209
Oregon,Multnomah,4828.567346,2218
Oregon,Polk,1871.572838,2223
Oregon,Sherman,50.02001287,2232
