state,declarationDate,incidentType,designatedArea
WV,2008-06-19T16:30:00.000Z,Severe Storm(s),Tyler (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Adams (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Blaine (County)
WV,2008-06-19T16:30:00.000Z,Severe Storm(s),Taylor (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Boone (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Boyd (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Burt (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Brown (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Cass (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Chase (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Cuming (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Dundy (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Fillmore (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Frontier (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Furnas (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Garfield (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Gosper (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Cherry (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Greeley (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Hall (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Hayes (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Howard (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Lincoln (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Logan (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Loup (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Johnson (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Keya Paha (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),McPherson (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Merrick (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Morrill (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Nance (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Nemaha (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Phelps (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Polk (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Otoe (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Rock (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Red Willow (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Saline (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Seward (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Sherman (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Stanton (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Thayer (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Thomas (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Thurston (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Valley (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Webster (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Wheeler (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),York (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Kearney (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Butler (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Colfax (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Custer (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Buffalo (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Dawson (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Douglas (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Gage (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Holt (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Hamilton (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Jefferson (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Lancaster (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Richardson (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Sarpy (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Saunders (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Greene (County)
NE,2008-06-20T17:00:00.000Z,Severe Storm(s),Platte (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Monroe (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Pike (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Randolph (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),St. Clair (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Madison (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Whiteside (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Adams (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Calhoun (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Scott (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Clark (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Coles (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Crawford (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Cumberland (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Edgar (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Douglas (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Hancock (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Henderson (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Jasper (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Jersey (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Lake (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Lawrence (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Rock Island (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Winnebago (County)
IL,2008-06-24T18:00:00.000Z,Severe Storm(s),Mercer (County)
MN,2008-06-25T13:32:00.000Z,Severe Storm(s),Cook (County)
MN,2008-06-25T13:32:00.000Z,Severe Storm(s),Houston (County)
MN,2008-06-25T13:32:00.000Z,Severe Storm(s),Freeborn (County)
MN,2008-06-25T13:32:00.000Z,Severe Storm(s),Fillmore (County)
MN,2008-06-25T13:32:00.000Z,Severe Storm(s),Mower (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Atchison (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Audrain (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Bates (County)
MN,2008-06-25T13:32:00.000Z,Severe Storm(s),Nobles (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Buchanan (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Cape Girardeau (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Carroll (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Christian (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Daviess (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Grundy (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Howard (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Jefferson (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Knox (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Mercer (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Miller (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Mississippi (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Morgan (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),New Madrid (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Pemiscot (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Perry (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Pettis (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Platte (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Polk (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Randolph (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Ray (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Ste. Genevieve (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),St. Louis (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Saline (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Schuyler (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Scotland (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Scott (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Shelby (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Sullivan (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Worth (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),St. Louis
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Cass (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Greene (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Johnson (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Adair (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Andrew (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Callaway (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Chariton (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Clark (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Gentry (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Holt (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Harrison (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Lewis (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Linn (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Lincoln (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Macon (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Livingston (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Marion (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Monroe (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Nodaway (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Pike (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Putnam (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Ralls (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),St. Charles (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Stone (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Taney (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Vernon (County)
MO,2008-06-25T15:18:00.000Z,Severe Storm(s),Webster (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Cheyenne River Indian Reservation
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Crow Creek Indian Reservation
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Lower Brule Indian Reservation
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Aurora (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Bon Homme (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Brule (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Buffalo (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Butte (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Charles Mix (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Clay (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Dewey (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Douglas (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Hutchinson (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Hand (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Gregory (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Haakon (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Jackson (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Hughes (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Hanson (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Lyman (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),McCook (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Meade (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Mellette (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Moody (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Lawrence (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Perkins (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Stanley (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Tripp (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Turner (County)
SD,2008-07-09T13:30:00.000Z,Severe Storm(s),Ziebach (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Alfalfa (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Beaver (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Beckham (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Blaine (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Choctaw (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Cotton (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Custer (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Dewey (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Ellis (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Garfield (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Grant (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Harmon (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Harper (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Jackson (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Kay (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Kiowa (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Major (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Nowata (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Okfuskee (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Osage (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Ottawa (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Roger Mills (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Rogers (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Tillman (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Washita (County)
OK,2008-07-09T00:00:00.000Z,Severe Storm(s),Woods (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Barber (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Barton (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Bourbon (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Brown (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Butler (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Chautauqua (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Cherokee (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Clark (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Clay (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Comanche (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Cowley (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Crawford (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Decatur (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Dickinson (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Edwards (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Elk (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Ellis (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Ellsworth (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Franklin (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Gove (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Graham (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Harper (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Haskell (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Hodgeman (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Jewell (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Jackson (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Kingman (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Kiowa (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Lane (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Linn (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Logan (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Mitchell (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Montgomery (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Ness (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Norton (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Osborne (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Pawnee (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Phillips (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Pratt (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Reno (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Republic (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Riley (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Rooks (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Rush (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Saline (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Seward (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Sheridan (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Stafford (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Smith (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Sumner (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Thomas (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Trego (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Wallace (County)
KS,2008-07-09T16:00:00.000Z,Severe Storm(s),Wilson (County)
MI,2008-07-14T18:45:00.000Z,Severe Storm(s),Allegan (County)
MI,2008-07-14T18:45:00.000Z,Severe Storm(s),Barry (County)
MI,2008-07-14T18:45:00.000Z,Severe Storm(s),Eaton (County)
MI,2008-07-14T18:45:00.000Z,Severe Storm(s),Ingham (County)
MI,2008-07-14T18:45:00.000Z,Severe Storm(s),Lake (County)
MI,2008-07-14T18:45:00.000Z,Severe Storm(s),Mason (County)
MI,2008-07-14T18:45:00.000Z,Severe Storm(s),Missaukee (County)
MI,2008-07-14T18:45:00.000Z,Severe Storm(s),Osceola (County)
MI,2008-07-14T18:45:00.000Z,Severe Storm(s),Ottawa (County)
MI,2008-07-14T18:45:00.000Z,Severe Storm(s),Manistee (County)
MI,2008-07-14T18:45:00.000Z,Severe Storm(s),Saginaw (County)
MI,2008-07-14T18:45:00.000Z,Severe Storm(s),Wexford (County)
VT,2008-07-15T00:00:00.000Z,Severe Storm(s),Addison (County)
VT,2008-07-15T00:00:00.000Z,Severe Storm(s),Franklin (County)
NE,2008-07-18T00:00:00.000Z,Severe Storm(s),Dodge (County)
NE,2008-07-18T00:00:00.000Z,Severe Storm(s),Sarpy (County)
NE,2008-07-18T00:00:00.000Z,Severe Storm(s),Saunders (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Aransas (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Bexar (County)
NE,2008-07-18T00:00:00.000Z,Severe Storm(s),Douglas (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Brooks (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Calhoun (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Jim Hogg (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Jim Wells (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Kenedy (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Kleberg (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Nueces (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Refugio (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,San Patricio (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Starr (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Victoria (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Cameron (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Hidalgo (County)
TX,2008-07-24T10:53:00.000Z,Hurricane,Willacy (County)
ID,2008-07-31T15:30:00.000Z,Flood,Kootenai (County)
ID,2008-07-31T15:30:00.000Z,Flood,Shoshone (County)
NH,2008-08-11T18:30:00.000Z,Severe Storm(s),Belknap (County)
NH,2008-08-11T18:30:00.000Z,Severe Storm(s),Carroll (County)
NH,2008-08-11T18:30:00.000Z,Severe Storm(s),Merrimack (County)
NH,2008-08-11T18:30:00.000Z,Severe Storm(s),"Rockingham (County)(in (P)MSA 4160,4760,6450)"
NH,2008-08-11T18:30:00.000Z,Severe Storm(s),Strafford (County)
NM,2008-08-14T17:45:00.000Z,Severe Storm(s),Lincoln (County)
NM,2008-08-14T17:45:00.000Z,Severe Storm(s),Otero (County)
VT,2008-08-15T15:00:00.000Z,Severe Storm(s),Grand Isle (County)
VT,2008-08-15T15:00:00.000Z,Severe Storm(s),Caledonia (County)
VT,2008-08-15T15:00:00.000Z,Severe Storm(s),Lamoille (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Calhoun (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Charlotte (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Dixie (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Flagler (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Hamilton (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Hardee (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Highlands (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Manatee (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Monroe (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Gulf (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Osceola (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Palm Beach (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Putnam (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),St. Johns (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Suwannee (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Union (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Madison (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Sarasota (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Alachua (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Polk (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Bradford (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Orange (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Baker (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Clay (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Collier (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Brevard (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Duval (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Gadsden (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Glades (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Hendry (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Jefferson (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Lee (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Leon (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Liberty (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Lake (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Marion (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Martin (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Nassau (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Okeechobee (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Seminole (County)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Volusia (County)
LA,2008-09-02T20:00:00.000Z,Hurricane,Bossier (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Claiborne (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Caddo (Parish)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Wakulla (County)
LA,2008-09-02T20:00:00.000Z,Hurricane,Bienville (Parish)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),St. Lucie (County)
LA,2008-09-02T20:00:00.000Z,Hurricane,Caldwell (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Jackson (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Lincoln (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Natchitoches (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,De Soto (Parish)
FL,2008-08-24T11:30:00.000Z,Severe Storm(s),Taylor (County)
LA,2008-09-02T20:00:00.000Z,Hurricane,Webster (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Acadia (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Allen (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Ascension (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Red River (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Assumption (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Avoyelles (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Beauregard (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Calcasieu (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Catahoula (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,Concordia (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,East Baton Rouge (Parish)
LA,2008-09-02T20:00:00.000Z,Hurricane,East Carroll (Parish)
